Times (s)	Voltage (Volts)
13.940000	3.374530
13.945000	3.371933
13.950000	3.371609
13.955000	3.371284
13.960000	3.368363
13.965000	3.365117
13.970000	3.366740
13.975000	3.362845
13.980000	3.360898
13.985000	3.359600
13.990000	3.355056
13.995000	3.351811
14.000000	3.346942
14.005000	3.343697
14.010000	3.346293
14.015000	3.343048
14.020000	3.336881
14.025000	3.334285
14.030000	3.326495
14.035000	3.324872
14.040000	3.320004
14.045000	3.315136
14.050000	3.313513
14.055000	3.308969
14.060000	3.303127
14.065000	3.300855
14.070000	3.289496
14.075000	3.284303
14.080000	3.278785
14.085000	3.273593
14.090000	3.270672
14.095000	3.264180
14.100000	3.255093
14.105000	3.250549
14.110000	3.245032
14.115000	3.237242
14.120000	3.233348
14.125000	3.225883
14.130000	3.222962
14.135000	3.215173
14.140000	3.207059
14.145000	3.204462
14.150000	3.197971
14.155000	3.190506
14.160000	3.184015
14.165000	3.176226
14.170000	3.174278
14.175000	3.166165
14.180000	3.160323
14.185000	3.155454
14.190000	3.145068
14.195000	3.137279
14.200000	3.131762
14.205000	3.124621
14.210000	3.122674
14.215000	3.115209
14.220000	3.112937
14.225000	3.105148
14.230000	3.098657
14.235000	3.095087
14.240000	3.089245
14.245000	3.086973
14.250000	3.084376
14.255000	3.075613
14.260000	3.071719
14.265000	3.066526
14.270000	3.061333
14.275000	3.058087
14.280000	3.053544
14.285000	3.051921
14.290000	3.044781
14.295000	3.045105
14.300000	3.038614
14.305000	3.036018
14.310000	3.035693
14.315000	3.032123
14.320000	3.028553
14.325000	3.025956
14.330000	3.023684
14.335000	3.022062
14.340000	3.020439
14.345000	3.019790
14.350000	3.018167
14.355000	3.017842
14.360000	3.015246
14.365000	3.014272
14.370000	3.015895
14.375000	3.014921
14.380000	3.012974
14.385000	3.016544
14.390000	3.014597
14.395000	3.016869
14.400000	3.015246
14.405000	3.015895
14.410000	3.018492
14.415000	3.020439
14.420000	3.023035
14.425000	3.023360
14.430000	3.024334
14.435000	3.028228
14.440000	3.028877
14.445000	3.031474
14.450000	3.036018
14.455000	3.037316
14.460000	3.042184
14.465000	3.042509
14.470000	3.048026
14.475000	3.051272
14.480000	3.052894
14.485000	3.057438
14.490000	3.059061
14.495000	3.062631
14.500000	3.067500
14.505000	3.069447
14.510000	3.080482
14.515000	3.085999
14.520000	3.089245
14.525000	3.092166
14.530000	3.095411
14.535000	3.100604
14.540000	3.106446
14.545000	3.112613
14.550000	3.116183
14.555000	3.121700
14.560000	3.126893
14.565000	3.132086
14.570000	3.134683
14.575000	3.141498
14.580000	3.147665
14.585000	3.158051
14.590000	3.160972
14.595000	3.168436
14.600000	3.172331
14.605000	3.175901
14.610000	3.182392
14.615000	3.185638
14.620000	3.192129
14.625000	3.198945
14.630000	3.204138
14.635000	3.210953
14.640000	3.210953
14.645000	3.220690
14.650000	3.223936
14.655000	3.227830
14.660000	3.234970
14.665000	3.236269
14.670000	3.247304
14.675000	3.250874
14.680000	3.253470
14.685000	3.257689
14.690000	3.264505
14.695000	3.268400
14.700000	3.270022
14.705000	3.272619
14.710000	3.277163
14.715000	3.282031
14.720000	3.284627
14.725000	3.289496
14.730000	3.295338
14.735000	3.299882
14.740000	3.301829
14.745000	3.306048
14.750000	3.307671
14.755000	3.310267
14.760000	3.312539
14.765000	3.316109
14.770000	3.313838
14.775000	3.317408
14.780000	3.320653
14.785000	3.320653
14.790000	3.320329
14.795000	3.322925
14.800000	3.321627
14.805000	3.322601
14.810000	3.325197
14.815000	3.324548
14.820000	3.325197
14.825000	3.325522
14.830000	3.325197
14.835000	3.325522
14.840000	3.323899
14.845000	3.325522
14.850000	3.323899
14.855000	3.325197
14.860000	3.323250
14.865000	3.321627
14.870000	3.322925
14.875000	3.320004
14.880000	3.312864
14.885000	3.317732
14.890000	3.315136
14.895000	3.314162
14.900000	3.308645
14.905000	3.308320
14.910000	3.307996
14.915000	3.305399
14.920000	3.303127
14.925000	3.299233
14.930000	3.293066
14.935000	3.287548
14.940000	3.286899
14.945000	3.281057
14.950000	3.280084
14.955000	3.274566
14.960000	3.271970
14.965000	3.271645
14.970000	3.267101
14.975000	3.258014
14.980000	3.256716
14.985000	3.252496
14.990000	3.247953
14.995000	3.243409
