time (s) 	 Output Voltage(v) 	 Input Voltage(v)
1.16000000 	 3.75977751 	 1.23538077 
1.16500000 	 3.77503164 	 1.24154733 
1.17000000 	 3.79061033 	 1.24609112 
1.17500000 	 3.80359257 	 1.25095946 
1.18000000 	 3.82014493 	 1.25615235 
1.18500000 	 3.83507450 	 1.26102069 
1.19000000 	 3.84935497 	 1.26556448 
1.19500000 	 3.86590733 	 1.27043282 
1.20000000 	 3.87986323 	 1.27562571 
1.20500000 	 3.89803837 	 1.28146772 
1.21000000 	 3.91134517 	 1.28568695 
1.21500000 	 3.92757297 	 1.29023073 
1.22000000 	 3.94282710 	 1.29607274 
1.22500000 	 3.95645846 	 1.30029197 
1.23000000 	 3.97203714 	 1.30580942 
1.23500000 	 3.98794039 	 1.31132688 
1.24000000 	 4.00286997 	 1.31587066 
1.24500000 	 4.01877321 	 1.32106356 
1.25000000 	 4.03240456 	 1.32593190 
1.25500000 	 4.04765870 	 1.33144935 
1.26000000 	 4.06356194 	 1.33599313 
1.26500000 	 4.07881608 	 1.34086147 
1.27000000 	 4.09309654 	 1.34540526 
1.27500000 	 4.11029801 	 1.35124727 
1.28000000 	 4.12490303 	 1.35708928 
1.28500000 	 4.14113083 	 1.36098395 
1.29000000 	 4.15508674 	 1.36682596 
1.29500000 	 4.17001632 	 1.37136974 
1.30000000 	 4.18591956 	 1.37721175 
1.30500000 	 4.20149825 	 1.38078187 
1.31000000 	 4.21707694 	 1.38694843 
1.31500000 	 4.23038374 	 1.39084310 
1.32000000 	 4.24693609 	 1.39668511 
1.32500000 	 4.26251478 	 1.40155345 
1.33000000 	 4.27744436 	 1.40642179 
1.33500000 	 4.29237394 	 1.41226380 
1.34000000 	 4.30827718 	 1.41615847 
1.34500000 	 4.32255765 	 1.42070226 
1.35000000 	 4.33683811 	 1.42686882 
1.35500000 	 4.35274136 	 1.43141260 
1.36000000 	 4.36864460 	 1.43693006 
1.36500000 	 4.38324962 	 1.44147384 
1.37000000 	 4.39882831 	 1.44634218 
1.37500000 	 4.41473156 	 1.45218419 
1.38000000 	 4.42966114 	 1.45672797 
1.38500000 	 4.44459071 	 1.46159631 
1.39000000 	 4.46049396 	 1.46711377 
1.39500000 	 4.47542353 	 1.47165755 
1.40000000 	 4.49035311 	 1.47652589 
1.40500000 	 4.50463358 	 1.48139423 
1.41000000 	 4.52021227 	 1.48593802 
1.41500000 	 4.53481729 	 1.49080636 
1.42000000 	 4.55039598 	 1.49664836 
1.42500000 	 4.56662378 	 1.50151671 
1.43000000 	 4.58122880 	 1.50606049 
1.43500000 	 4.59550926 	 1.51125339 
1.44000000 	 4.61238618 	 1.51612173 
1.44500000 	 4.62796486 	 1.52163918 
1.45000000 	 4.64289444 	 1.52585841 
1.45500000 	 4.65749946 	 1.53170042 
1.46000000 	 4.67113082 	 1.53624420 
1.46500000 	 4.68833228 	 1.54111254 
1.47000000 	 4.70358642 	 1.54662999 
1.47500000 	 4.71819144 	 1.55052466 
1.48000000 	 4.73344557 	 1.55636667 
1.48500000 	 4.74934882 	 1.56123501 
1.49000000 	 4.76525206 	 1.56642791 
1.49500000 	 4.77661152 	 1.57129625 
1.50000000 	 4.79413755 	 1.57616459 
1.50500000 	 4.81068991 	 1.58200660 
1.51000000 	 4.82497037 	 1.58687494 
1.51500000 	 4.84087362 	 1.59174328 
1.52000000 	 4.85547864 	 1.59498884 
1.52500000 	 4.87138188 	 1.60212907 
1.53000000 	 4.88696057 	 1.60732197 
1.53500000 	 4.90189015 	 1.61154120 
1.54000000 	 4.91746884 	 1.61640954 
