time (s) 	 Temperature (C) 
1.070000 	 26.676768 
1.071000 	 26.676768 
1.072000 	 26.676768 
1.073000 	 26.676768 
1.074000 	 26.676768 
1.075000 	 26.676768 
1.076000 	 26.676768 
1.077000 	 26.676768 
1.078000 	 26.676768 
1.079000 	 26.676768 
1.080000 	 26.676768 
1.081000 	 26.676768 
1.082000 	 26.676768 
1.083000 	 26.676768 
1.084000 	 26.676768 
1.085000 	 26.676768 
1.086000 	 26.676768 
1.087000 	 26.676768 
1.088000 	 26.676768 
1.089000 	 26.676768 
1.090000 	 26.676768 
1.091000 	 26.676768 
1.092000 	 26.676768 
1.093000 	 26.676768 
1.094000 	 26.676768 
1.095000 	 26.676768 
1.096000 	 26.676768 
1.097000 	 26.676768 
1.098000 	 26.676768 
1.099000 	 26.676768 
1.100000 	 26.676768 
1.101000 	 26.676768 
1.102000 	 26.676768 
1.103000 	 26.676768 
1.104000 	 26.676768 
1.105000 	 26.676768 
1.106000 	 26.676768 
1.107000 	 26.676768 
1.108000 	 26.676768 
1.109000 	 26.676768 
1.110000 	 26.676768 
1.111000 	 26.676768 
1.112000 	 26.676768 
1.113000 	 26.676768 
1.114000 	 26.676768 
1.115000 	 26.676768 
1.116000 	 26.676768 
1.117000 	 26.676768 
1.118000 	 26.676768 
1.119000 	 26.676768 
1.120000 	 26.676768 
1.121000 	 26.676768 
1.122000 	 26.676768 
1.123000 	 26.676768 
1.124000 	 26.676768 
1.125000 	 26.676768 
1.126000 	 26.676768 
1.127000 	 26.676768 
1.128000 	 26.676768 
1.129000 	 26.676768 
1.130000 	 26.676768 
1.131000 	 26.676768 
1.132000 	 26.676768 
1.133000 	 26.676768 
1.134000 	 26.676768 
1.135000 	 26.676768 
1.136000 	 26.676768 
1.137000 	 26.676768 
1.138000 	 26.676768 
1.139000 	 26.676768 
1.140000 	 26.676768 
1.141000 	 26.676768 
1.142000 	 26.676768 
1.143000 	 26.676768 
1.144000 	 26.676768 
1.145000 	 26.676768 
1.146000 	 26.676768 
1.147000 	 26.676768 
1.148000 	 26.676768 
1.149000 	 26.676768 
1.150000 	 26.676768 
1.151000 	 26.676768 
1.152000 	 26.676768 
1.153000 	 26.676768 
1.154000 	 26.676768 
1.155000 	 26.676768 
1.156000 	 26.676768 
1.157000 	 26.676768 
1.158000 	 26.676768 
1.159000 	 26.676768 
1.160000 	 26.676768 
1.161000 	 26.676768 
1.162000 	 26.676768 
1.163000 	 26.676768 
1.164000 	 26.676768 
1.165000 	 26.676768 
1.166000 	 27.654032 
1.167000 	 26.676768 
1.168000 	 26.676768 
1.169000 	 26.676768 
1.170000 	 26.676768 
1.171000 	 26.676768 
1.172000 	 26.676768 
1.173000 	 26.676768 
1.174000 	 26.676768 
1.175000 	 26.676768 
1.176000 	 26.676768 
1.177000 	 26.676768 
1.178000 	 26.676768 
1.179000 	 26.676768 
1.180000 	 27.654032 
1.181000 	 27.654032 
1.182000 	 26.676768 
1.183000 	 26.676768 
1.184000 	 26.676768 
1.185000 	 26.676768 
1.186000 	 26.676768 
1.187000 	 26.676768 
1.188000 	 26.676768 
1.189000 	 26.676768 
1.190000 	 26.676768 
1.191000 	 26.676768 
1.192000 	 25.699504 
1.193000 	 26.676768 
1.194000 	 26.676768 
1.195000 	 26.676768 
1.196000 	 26.676768 
1.197000 	 26.676768 
1.198000 	 26.676768 
1.199000 	 26.676768 
1.200000 	 26.676768 
1.201000 	 26.676768 
1.202000 	 26.676768 
1.203000 	 26.676768 
1.204000 	 26.676768 
1.205000 	 26.676768 
1.206000 	 26.676768 
1.207000 	 26.676768 
1.208000 	 26.676768 
1.209000 	 26.676768 
1.210000 	 26.676768 
1.211000 	 26.676768 
1.212000 	 26.676768 
1.213000 	 26.676768 
1.214000 	 25.699504 
1.215000 	 26.676768 
1.216000 	 26.676768 
1.217000 	 26.676768 
1.218000 	 26.676768 
1.219000 	 26.676768 
1.220000 	 26.676768 
1.221000 	 26.676768 
1.222000 	 26.676768 
1.223000 	 26.676768 
1.224000 	 26.676768 
1.225000 	 25.699504 
1.226000 	 26.676768 
1.227000 	 26.676768 
1.228000 	 26.676768 
1.229000 	 26.676768 
1.230000 	 26.676768 
1.231000 	 26.676768 
1.232000 	 26.676768 
1.233000 	 26.676768 
1.234000 	 26.676768 
1.235000 	 26.676768 
1.236000 	 26.676768 
1.237000 	 26.676768 
1.238000 	 26.676768 
1.239000 	 26.676768 
1.240000 	 26.676768 
1.241000 	 26.676768 
1.242000 	 26.676768 
1.243000 	 25.699504 
1.244000 	 26.676768 
1.245000 	 27.654032 
1.246000 	 26.676768 
1.247000 	 26.676768 
1.248000 	 25.699504 
1.249000 	 26.676768 
1.250000 	 26.676768 
1.251000 	 26.676768 
1.252000 	 26.676768 
1.253000 	 26.676768 
1.254000 	 26.676768 
1.255000 	 25.699504 
1.256000 	 26.676768 
1.257000 	 26.676768 
1.258000 	 26.676768 
1.259000 	 26.676768 
1.260000 	 26.676768 
1.261000 	 26.676768 
1.262000 	 26.676768 
1.263000 	 26.676768 
1.264000 	 26.676768 
1.265000 	 26.676768 
1.266000 	 26.676768 
1.267000 	 26.676768 
1.268000 	 26.676768 
1.269000 	 26.676768 
1.270000 	 26.676768 
1.271000 	 26.676768 
1.272000 	 26.676768 
1.273000 	 26.676768 
1.274000 	 26.676768 
1.275000 	 26.676768 
1.276000 	 26.676768 
1.277000 	 26.676768 
1.278000 	 26.676768 
1.279000 	 26.676768 
1.280000 	 26.676768 
1.281000 	 26.676768 
1.282000 	 26.676768 
1.283000 	 26.676768 
1.284000 	 26.676768 
1.285000 	 26.676768 
1.286000 	 26.676768 
1.287000 	 26.676768 
1.288000 	 26.676768 
1.289000 	 26.676768 
1.290000 	 26.676768 
1.291000 	 26.676768 
1.292000 	 26.676768 
1.293000 	 26.676768 
1.294000 	 26.676768 
1.295000 	 27.654032 
1.296000 	 26.676768 
1.297000 	 26.676768 
1.298000 	 26.676768 
1.299000 	 26.676768 
1.300000 	 27.654032 
1.301000 	 26.676768 
1.302000 	 26.676768 
1.303000 	 26.676768 
1.304000 	 26.676768 
1.305000 	 26.676768 
1.306000 	 26.676768 
1.307000 	 26.676768 
1.308000 	 26.676768 
1.309000 	 26.676768 
1.310000 	 26.676768 
1.311000 	 26.676768 
1.312000 	 26.676768 
1.313000 	 26.676768 
1.314000 	 26.676768 
1.315000 	 26.676768 
1.316000 	 26.676768 
1.317000 	 26.676768 
1.318000 	 27.654032 
1.319000 	 26.676768 
1.320000 	 26.676768 
1.321000 	 26.676768 
1.322000 	 26.676768 
1.323000 	 26.676768 
1.324000 	 26.676768 
1.325000 	 27.654032 
1.326000 	 26.676768 
1.327000 	 26.676768 
1.328000 	 26.676768 
1.329000 	 27.654032 
1.330000 	 27.654032 
1.331000 	 27.654032 
1.332000 	 26.676768 
1.333000 	 26.676768 
1.334000 	 26.676768 
1.335000 	 27.654032 
1.336000 	 26.676768 
1.337000 	 26.676768 
1.338000 	 27.654032 
1.339000 	 26.676768 
1.340000 	 26.676768 
1.341000 	 26.676768 
1.342000 	 26.676768 
1.343000 	 26.676768 
1.344000 	 26.676768 
1.345000 	 26.676768 
1.346000 	 27.654032 
1.347000 	 26.676768 
1.348000 	 26.676768 
1.349000 	 26.676768 
1.350000 	 26.676768 
1.351000 	 26.676768 
1.352000 	 27.654032 
1.353000 	 26.676768 
1.354000 	 26.676768 
1.355000 	 26.676768 
1.356000 	 26.676768 
1.357000 	 26.676768 
1.358000 	 27.654032 
1.359000 	 26.676768 
1.360000 	 27.654032 
1.361000 	 27.654032 
1.362000 	 27.654032 
1.363000 	 26.676768 
1.364000 	 26.676768 
1.365000 	 26.676768 
1.366000 	 27.654032 
1.367000 	 26.676768 
1.368000 	 26.676768 
1.369000 	 26.676768 
1.370000 	 27.654032 
1.371000 	 26.676768 
1.372000 	 26.676768 
1.373000 	 27.654032 
1.374000 	 27.654032 
1.375000 	 26.676768 
1.376000 	 27.654032 
1.377000 	 27.654032 
1.378000 	 27.654032 
1.379000 	 27.654032 
1.380000 	 27.654032 
1.381000 	 27.654032 
1.382000 	 27.654032 
1.383000 	 27.654032 
1.384000 	 28.631297 
1.385000 	 28.631297 
1.386000 	 27.654032 
1.387000 	 28.631297 
1.388000 	 29.608561 
1.389000 	 29.608561 
1.390000 	 29.608561 
1.391000 	 29.608561 
1.392000 	 29.608561 
1.393000 	 29.608561 
1.394000 	 30.585825 
1.395000 	 30.585825 
1.396000 	 31.563090 
1.397000 	 31.563090 
1.398000 	 31.563090 
1.399000 	 31.563090 
1.400000 	 31.563090 
1.401000 	 31.563090 
1.402000 	 32.540354 
1.403000 	 32.540354 
1.404000 	 31.563090 
1.405000 	 32.540354 
1.406000 	 32.540354 
1.407000 	 31.563090 
1.408000 	 31.563090 
1.409000 	 33.517618 
1.410000 	 33.517618 
1.411000 	 33.517618 
1.412000 	 33.517618 
1.413000 	 33.517618 
1.414000 	 33.517618 
1.415000 	 33.517618 
1.416000 	 34.494883 
1.417000 	 36.449411 
1.418000 	 39.381204 
1.419000 	 41.335733 
1.420000 	 43.290261 
1.421000 	 45.244790 
1.422000 	 46.222054 
1.423000 	 48.176583 
1.424000 	 50.131112 
1.425000 	 52.085640 
1.426000 	 53.062905 
1.427000 	 55.017433 
1.428000 	 55.994698 
1.429000 	 56.971962 
1.430000 	 58.926491 
1.431000 	 59.903755 
1.432000 	 60.881019 
1.433000 	 61.858284 
1.434000 	 62.835548 
1.435000 	 63.812812 
1.436000 	 64.790077 
1.437000 	 65.767341 
1.438000 	 66.744605 
1.439000 	 67.721869 
1.440000 	 67.721869 
1.441000 	 68.699134 
1.442000 	 69.676398 
1.443000 	 70.653662 
1.444000 	 70.653662 
1.445000 	 71.630927 
1.446000 	 72.608191 
1.447000 	 72.608191 
1.448000 	 73.585455 
1.449000 	 73.585455 
1.450000 	 74.562720 
1.451000 	 74.562720 
1.452000 	 75.539984 
1.453000 	 75.539984 
1.454000 	 75.539984 
1.455000 	 76.517248 
1.456000 	 76.517248 
1.457000 	 77.494513 
1.458000 	 77.494513 
1.459000 	 78.471777 
1.460000 	 78.471777 
1.461000 	 79.449041 
1.462000 	 79.449041 
1.463000 	 80.426306 
1.464000 	 80.426306 
1.465000 	 80.426306 
1.466000 	 80.426306 
1.467000 	 81.403570 
1.468000 	 81.403570 
1.469000 	 81.403570 
1.470000 	 82.380834 
1.471000 	 82.380834 
1.472000 	 83.358099 
1.473000 	 83.358099 
1.474000 	 83.358099 
1.475000 	 84.335363 
1.476000 	 84.335363 
1.477000 	 84.335363 
1.478000 	 84.335363 
1.479000 	 85.312627 
1.480000 	 85.312627 
1.481000 	 86.289892 
1.482000 	 86.289892 
1.483000 	 87.267156 
1.484000 	 87.267156 
1.485000 	 87.267156 
1.486000 	 88.244420 
1.487000 	 87.267156 
1.488000 	 88.244420 
1.489000 	 88.244420 
1.490000 	 89.221685 
1.491000 	 88.244420 
1.492000 	 89.221685 
1.493000 	 89.221685 
1.494000 	 90.198949 
1.495000 	 90.198949 
1.496000 	 90.198949 
1.497000 	 91.176213 
1.498000 	 91.176213 
1.499000 	 91.176213 
1.500000 	 91.176213 
1.501000 	 92.153478 
1.502000 	 92.153478 
1.503000 	 92.153478 
1.504000 	 92.153478 
1.505000 	 93.130742 
1.506000 	 93.130742 
1.507000 	 93.130742 
1.508000 	 93.130742 
1.509000 	 94.108006 
1.510000 	 94.108006 
1.511000 	 94.108006 
1.512000 	 95.085270 
1.513000 	 94.108006 
1.514000 	 94.108006 
1.515000 	 94.108006 
1.516000 	 95.085270 
1.517000 	 95.085270 
1.518000 	 94.108006 
1.519000 	 95.085270 
1.520000 	 95.085270 
1.521000 	 95.085270 
1.522000 	 95.085270 
1.523000 	 95.085270 
1.524000 	 95.085270 
1.525000 	 95.085270 
1.526000 	 95.085270 
1.527000 	 96.062535 
1.528000 	 96.062535 
1.529000 	 96.062535 
1.530000 	 96.062535 
1.531000 	 96.062535 
1.532000 	 96.062535 
1.533000 	 96.062535 
1.534000 	 96.062535 
1.535000 	 96.062535 
1.536000 	 96.062535 
1.537000 	 96.062535 
1.538000 	 96.062535 
1.539000 	 96.062535 
1.540000 	 96.062535 
1.541000 	 96.062535 
1.542000 	 96.062535 
1.543000 	 96.062535 
1.544000 	 96.062535 
1.545000 	 96.062535 
1.546000 	 96.062535 
1.547000 	 96.062535 
1.548000 	 96.062535 
1.549000 	 96.062535 
1.550000 	 96.062535 
1.551000 	 97.039799 
1.552000 	 96.062535 
1.553000 	 96.062535 
1.554000 	 96.062535 
1.555000 	 96.062535 
1.556000 	 97.039799 
1.557000 	 96.062535 
1.558000 	 97.039799 
1.559000 	 96.062535 
1.560000 	 97.039799 
1.561000 	 97.039799 
1.562000 	 97.039799 
1.563000 	 97.039799 
1.564000 	 97.039799 
1.565000 	 97.039799 
1.566000 	 98.017063 
1.567000 	 97.039799 
1.568000 	 97.039799 
1.569000 	 97.039799 
1.570000 	 97.039799 
1.571000 	 97.039799 
1.572000 	 97.039799 
1.573000 	 97.039799 
1.574000 	 97.039799 
1.575000 	 97.039799 
1.576000 	 97.039799 
1.577000 	 97.039799 
1.578000 	 98.017063 
1.579000 	 98.017063 
1.580000 	 98.017063 
1.581000 	 98.017063 
1.582000 	 98.017063 
1.583000 	 98.017063 
1.584000 	 98.017063 
1.585000 	 98.017063 
1.586000 	 98.017063 
1.587000 	 98.017063 
1.588000 	 98.017063 
1.589000 	 98.017063 
1.590000 	 98.017063 
1.591000 	 97.039799 
1.592000 	 98.017063 
1.593000 	 98.017063 
1.594000 	 98.017063 
1.595000 	 98.017063 
1.596000 	 98.017063 
1.597000 	 98.017063 
1.598000 	 98.017063 
1.599000 	 98.017063 
1.600000 	 98.017063 
1.601000 	 98.017063 
1.602000 	 98.017063 
1.603000 	 98.017063 
1.604000 	 98.017063 
1.605000 	 98.017063 
1.606000 	 98.017063 
1.607000 	 98.017063 
1.608000 	 98.017063 
1.609000 	 98.017063 
1.610000 	 98.017063 
1.611000 	 98.017063 
1.612000 	 98.017063 
1.613000 	 98.017063 
1.614000 	 98.017063 
1.615000 	 98.017063 
1.616000 	 98.017063 
1.617000 	 98.017063 
1.618000 	 98.017063 
1.619000 	 98.017063 
1.620000 	 98.017063 
1.621000 	 98.017063 
1.622000 	 98.017063 
1.623000 	 98.017063 
1.624000 	 98.017063 
1.625000 	 98.017063 
1.626000 	 98.017063 
1.627000 	 98.017063 
1.628000 	 98.017063 
1.629000 	 98.017063 
1.630000 	 98.017063 
1.631000 	 98.017063 
1.632000 	 98.017063 
1.633000 	 98.017063 
1.634000 	 98.017063 
1.635000 	 98.017063 
1.636000 	 98.017063 
1.637000 	 98.017063 
1.638000 	 98.017063 
1.639000 	 98.017063 
1.640000 	 98.017063 
1.641000 	 98.017063 
1.642000 	 98.017063 
1.643000 	 98.017063 
1.644000 	 98.017063 
1.645000 	 98.994328 
1.646000 	 98.994328 
1.647000 	 98.017063 
1.648000 	 98.017063 
1.649000 	 98.017063 
1.650000 	 98.994328 
1.651000 	 98.017063 
1.652000 	 98.017063 
1.653000 	 98.017063 
1.654000 	 98.017063 
1.655000 	 98.017063 
1.656000 	 98.017063 
1.657000 	 98.017063 
1.658000 	 98.017063 
1.659000 	 98.017063 
1.660000 	 98.994328 
1.661000 	 98.994328 
1.662000 	 98.994328 
1.663000 	 98.017063 
1.664000 	 98.017063 
1.665000 	 98.017063 
1.666000 	 98.994328 
1.667000 	 98.017063 
1.668000 	 98.994328 
1.669000 	 98.017063 
1.670000 	 98.017063 
1.671000 	 98.017063 
1.672000 	 98.017063 
1.673000 	 98.017063 
1.674000 	 98.017063 
1.675000 	 98.017063 
1.676000 	 98.017063 
1.677000 	 98.994328 
1.678000 	 98.017063 
1.679000 	 98.017063 
1.680000 	 98.994328 
1.681000 	 98.017063 
1.682000 	 98.017063 
1.683000 	 98.994328 
1.684000 	 98.994328 
1.685000 	 98.017063 
1.686000 	 98.017063 
1.687000 	 98.017063 
1.688000 	 98.994328 
1.689000 	 98.994328 
1.690000 	 98.017063 
1.691000 	 98.017063 
1.692000 	 98.017063 
1.693000 	 98.017063 
1.694000 	 98.017063 
1.695000 	 98.994328 
1.696000 	 98.994328 
1.697000 	 98.017063 
1.698000 	 98.017063 
1.699000 	 98.017063 
1.700000 	 98.017063 
1.701000 	 98.017063 
1.702000 	 98.017063 
1.703000 	 98.017063 
1.704000 	 98.017063 
1.705000 	 98.017063 
1.706000 	 98.017063 
1.707000 	 98.017063 
1.708000 	 98.017063 
1.709000 	 98.017063 
1.710000 	 98.017063 
1.711000 	 98.017063 
1.712000 	 98.994328 
1.713000 	 98.994328 
1.714000 	 98.017063 
1.715000 	 98.017063 
1.716000 	 98.994328 
1.717000 	 98.017063 
1.718000 	 98.017063 
1.719000 	 98.017063 
1.720000 	 98.994328 
1.721000 	 98.017063 
1.722000 	 98.017063 
1.723000 	 98.017063 
1.724000 	 98.017063 
1.725000 	 98.017063 
1.726000 	 98.017063 
1.727000 	 98.017063 
1.728000 	 98.017063 
1.729000 	 98.994328 
1.730000 	 98.017063 
1.731000 	 98.017063 
1.732000 	 98.017063 
1.733000 	 98.017063 
1.734000 	 98.017063 
1.735000 	 98.017063 
1.736000 	 98.017063 
1.737000 	 98.017063 
1.738000 	 98.017063 
1.739000 	 98.994328 
1.740000 	 98.017063 
1.741000 	 98.017063 
1.742000 	 98.017063 
1.743000 	 98.017063 
1.744000 	 98.994328 
1.745000 	 98.994328 
1.746000 	 98.994328 
1.747000 	 98.017063 
1.748000 	 98.994328 
1.749000 	 98.994328 
1.750000 	 98.994328 
1.751000 	 98.994328 
1.752000 	 98.017063 
1.753000 	 98.017063 
1.754000 	 98.017063 
1.755000 	 98.017063 
1.756000 	 98.994328 
1.757000 	 98.017063 
1.758000 	 98.017063 
1.759000 	 98.017063 
1.760000 	 98.017063 
1.761000 	 98.017063 
1.762000 	 98.017063 
1.763000 	 98.017063 
1.764000 	 98.994328 
1.765000 	 98.017063 
1.766000 	 98.017063 
1.767000 	 98.994328 
1.768000 	 98.017063 
1.769000 	 98.994328 
1.770000 	 98.994328 
1.771000 	 98.017063 
1.772000 	 98.017063 
1.773000 	 98.017063 
1.774000 	 98.017063 
1.775000 	 98.017063 
1.776000 	 98.017063 
1.777000 	 98.017063 
1.778000 	 98.017063 
1.779000 	 98.017063 
1.780000 	 98.994328 
1.781000 	 98.017063 
1.782000 	 98.017063 
1.783000 	 98.017063 
1.784000 	 98.994328 
1.785000 	 98.017063 
1.786000 	 98.017063 
1.787000 	 98.994328 
1.788000 	 98.017063 
1.789000 	 98.017063 
1.790000 	 98.017063 
1.791000 	 98.017063 
1.792000 	 98.017063 
1.793000 	 98.017063 
1.794000 	 98.017063 
1.795000 	 98.017063 
1.796000 	 98.994328 
1.797000 	 98.017063 
1.798000 	 98.017063 
1.799000 	 98.017063 
1.800000 	 98.017063 
1.801000 	 98.017063 
1.802000 	 98.994328 
1.803000 	 98.017063 
1.804000 	 98.017063 
1.805000 	 98.017063 
1.806000 	 98.017063 
1.807000 	 98.017063 
1.808000 	 98.017063 
1.809000 	 98.017063 
1.810000 	 98.017063 
1.811000 	 98.017063 
1.812000 	 98.017063 
1.813000 	 98.017063 
1.814000 	 98.017063 
1.815000 	 98.017063 
1.816000 	 98.017063 
1.817000 	 98.017063 
1.818000 	 98.017063 
1.819000 	 98.017063 
1.820000 	 98.017063 
1.821000 	 98.017063 
1.822000 	 98.017063 
1.823000 	 98.017063 
1.824000 	 98.017063 
1.825000 	 98.017063 
1.826000 	 98.017063 
1.827000 	 98.017063 
1.828000 	 98.017063 
1.829000 	 98.017063 
1.830000 	 98.017063 
1.831000 	 98.017063 
1.832000 	 98.017063 
1.833000 	 98.017063 
1.834000 	 98.017063 
1.835000 	 98.017063 
1.836000 	 98.017063 
1.837000 	 98.017063 
1.838000 	 98.017063 
1.839000 	 98.017063 
1.840000 	 98.017063 
1.841000 	 98.017063 
1.842000 	 98.017063 
1.843000 	 98.017063 
1.844000 	 98.017063 
1.845000 	 98.994328 
1.846000 	 98.994328 
1.847000 	 98.017063 
1.848000 	 98.017063 
1.849000 	 98.017063 
1.850000 	 98.994328 
1.851000 	 98.017063 
1.852000 	 98.994328 
1.853000 	 98.017063 
1.854000 	 98.017063 
1.855000 	 98.017063 
1.856000 	 98.017063 
1.857000 	 98.017063 
1.858000 	 98.017063 
1.859000 	 98.017063 
1.860000 	 98.017063 
1.861000 	 98.017063 
1.862000 	 98.017063 
1.863000 	 98.994328 
1.864000 	 98.017063 
1.865000 	 98.017063 
1.866000 	 98.994328 
1.867000 	 98.017063 
1.868000 	 98.017063 
1.869000 	 98.017063 
1.870000 	 98.017063 
1.871000 	 98.017063 
1.872000 	 98.017063 
1.873000 	 98.994328 
1.874000 	 98.017063 
1.875000 	 98.017063 
1.876000 	 98.017063 
1.877000 	 98.017063 
1.878000 	 98.994328 
1.879000 	 98.994328 
1.880000 	 98.017063 
1.881000 	 98.994328 
1.882000 	 98.017063 
1.883000 	 98.017063 
1.884000 	 98.017063 
1.885000 	 98.994328 
1.886000 	 98.017063 
1.887000 	 98.017063 
1.888000 	 98.017063 
1.889000 	 98.017063 
1.890000 	 98.017063 
1.891000 	 98.017063 
1.892000 	 98.017063 
1.893000 	 98.017063 
1.894000 	 98.017063 
1.895000 	 98.017063 
1.896000 	 98.017063 
1.897000 	 98.994328 
1.898000 	 98.017063 
1.899000 	 98.017063 
1.900000 	 98.017063 
1.901000 	 98.017063 
1.902000 	 98.017063 
1.903000 	 98.017063 
1.904000 	 98.017063 
1.905000 	 98.017063 
1.906000 	 98.017063 
1.907000 	 98.017063 
1.908000 	 98.017063 
1.909000 	 98.017063 
1.910000 	 98.017063 
1.911000 	 98.017063 
1.912000 	 98.994328 
1.913000 	 98.017063 
1.914000 	 98.017063 
1.915000 	 98.017063 
1.916000 	 98.017063 
1.917000 	 98.017063 
1.918000 	 98.017063 
1.919000 	 98.017063 
1.920000 	 98.017063 
1.921000 	 98.017063 
1.922000 	 98.017063 
1.923000 	 98.017063 
1.924000 	 98.994328 
1.925000 	 98.017063 
1.926000 	 98.017063 
1.927000 	 98.017063 
1.928000 	 98.017063 
1.929000 	 98.017063 
1.930000 	 98.017063 
1.931000 	 98.994328 
1.932000 	 98.017063 
1.933000 	 98.994328 
1.934000 	 98.017063 
1.935000 	 98.017063 
1.936000 	 98.017063 
1.937000 	 98.017063 
1.938000 	 98.017063 
1.939000 	 98.017063 
1.940000 	 98.017063 
1.941000 	 98.017063 
1.942000 	 98.017063 
1.943000 	 98.017063 
1.944000 	 98.994328 
1.945000 	 98.994328 
1.946000 	 98.994328 
1.947000 	 98.017063 
1.948000 	 98.994328 
1.949000 	 98.017063 
1.950000 	 98.994328 
1.951000 	 98.017063 
1.952000 	 98.017063 
1.953000 	 98.994328 
1.954000 	 98.994328 
1.955000 	 98.017063 
1.956000 	 98.017063 
1.957000 	 98.017063 
1.958000 	 98.017063 
1.959000 	 98.017063 
1.960000 	 98.017063 
1.961000 	 98.017063 
1.962000 	 98.994328 
1.963000 	 98.994328 
1.964000 	 98.994328 
1.965000 	 98.994328 
1.966000 	 98.017063 
1.967000 	 98.017063 
1.968000 	 98.017063 
1.969000 	 98.017063 
1.970000 	 98.017063 
1.971000 	 98.017063 
1.972000 	 98.017063 
1.973000 	 98.017063 
1.974000 	 98.017063 
1.975000 	 98.017063 
1.976000 	 98.017063 
1.977000 	 98.017063 
1.978000 	 98.994328 
1.979000 	 98.994328 
1.980000 	 98.017063 
1.981000 	 98.017063 
1.982000 	 98.017063 
1.983000 	 98.017063 
1.984000 	 98.017063 
1.985000 	 98.017063 
1.986000 	 98.017063 
1.987000 	 98.017063 
1.988000 	 98.017063 
1.989000 	 98.017063 
1.990000 	 98.017063 
1.991000 	 98.017063 
1.992000 	 98.017063 
1.993000 	 98.017063 
1.994000 	 98.017063 
1.995000 	 98.017063 
1.996000 	 98.017063 
1.997000 	 98.994328 
1.998000 	 98.017063 
1.999000 	 98.017063 
2.000000 	 98.017063 
2.001000 	 98.017063 
2.002000 	 98.017063 
2.003000 	 98.017063 
2.004000 	 98.017063 
2.005000 	 98.017063 
2.006000 	 98.017063 
2.007000 	 98.017063 
2.008000 	 98.017063 
2.009000 	 98.017063 
2.010000 	 98.017063 
2.011000 	 98.017063 
2.012000 	 98.994328 
2.013000 	 98.994328 
2.014000 	 98.017063 
2.015000 	 98.017063 
2.016000 	 98.994328 
2.017000 	 98.994328 
2.018000 	 98.994328 
2.019000 	 98.017063 
2.020000 	 98.017063 
2.021000 	 98.017063 
2.022000 	 98.017063 
2.023000 	 98.017063 
2.024000 	 98.017063 
2.025000 	 98.017063 
2.026000 	 98.017063 
2.027000 	 98.017063 
2.028000 	 98.994328 
2.029000 	 98.017063 
2.030000 	 98.994328 
2.031000 	 98.017063 
2.032000 	 98.994328 
2.033000 	 98.994328 
2.034000 	 98.994328 
2.035000 	 98.017063 
2.036000 	 98.017063 
2.037000 	 98.994328 
2.038000 	 98.994328 
2.039000 	 98.017063 
2.040000 	 98.994328 
2.041000 	 98.017063 
2.042000 	 98.017063 
2.043000 	 98.017063 
2.044000 	 98.017063 
2.045000 	 98.994328 
2.046000 	 98.994328 
2.047000 	 98.017063 
2.048000 	 98.017063 
2.049000 	 98.017063 
2.050000 	 98.017063 
2.051000 	 98.994328 
2.052000 	 98.994328 
2.053000 	 98.017063 
2.054000 	 98.017063 
2.055000 	 98.994328 
2.056000 	 98.017063 
2.057000 	 98.994328 
2.058000 	 98.017063 
2.059000 	 98.017063 
2.060000 	 98.994328 
2.061000 	 98.017063 
2.062000 	 98.994328 
2.063000 	 98.994328 
2.064000 	 98.017063 
2.065000 	 98.994328 
2.066000 	 98.994328 
2.067000 	 98.994328 
2.068000 	 98.994328 
2.069000 	 98.017063 
2.070000 	 98.017063 
2.071000 	 98.017063 
2.072000 	 98.017063 
2.073000 	 98.994328 
2.074000 	 98.017063 
2.075000 	 98.017063 
2.076000 	 98.017063 
2.077000 	 98.017063 
2.078000 	 98.017063 
2.079000 	 98.994328 
2.080000 	 98.017063 
2.081000 	 98.017063 
2.082000 	 98.017063 
2.083000 	 98.994328 
2.084000 	 98.994328 
2.085000 	 98.017063 
2.086000 	 98.017063 
2.087000 	 98.017063 
2.088000 	 98.017063 
2.089000 	 98.017063 
2.090000 	 98.994328 
2.091000 	 98.017063 
2.092000 	 98.017063 
2.093000 	 98.017063 
2.094000 	 98.994328 
2.095000 	 98.994328 
2.096000 	 98.017063 
2.097000 	 98.017063 
2.098000 	 98.017063 
2.099000 	 98.994328 
2.100000 	 98.017063 
2.101000 	 98.017063 
2.102000 	 98.994328 
2.103000 	 98.994328 
2.104000 	 98.017063 
2.105000 	 98.017063 
2.106000 	 98.017063 
2.107000 	 98.994328 
2.108000 	 98.994328 
2.109000 	 98.017063 
2.110000 	 98.017063 
2.111000 	 98.994328 
2.112000 	 98.994328 
2.113000 	 98.017063 
2.114000 	 98.017063 
2.115000 	 98.017063 
2.116000 	 98.017063 
2.117000 	 98.994328 
2.118000 	 98.994328 
2.119000 	 98.994328 
2.120000 	 98.017063 
2.121000 	 98.017063 
2.122000 	 98.994328 
2.123000 	 98.017063 
2.124000 	 98.017063 
2.125000 	 98.017063 
2.126000 	 98.017063 
2.127000 	 98.017063 
2.128000 	 98.017063 
2.129000 	 98.994328 
2.130000 	 98.017063 
2.131000 	 98.017063 
2.132000 	 98.017063 
2.133000 	 98.994328 
2.134000 	 98.017063 
2.135000 	 98.994328 
2.136000 	 98.994328 
2.137000 	 98.017063 
2.138000 	 98.994328 
2.139000 	 98.994328 
2.140000 	 98.017063 
2.141000 	 98.017063 
2.142000 	 98.017063 
2.143000 	 98.017063 
2.144000 	 98.017063 
