times (s) 	 Angular position (degrees) 	 Accerleration (m/s^{2}) 
4.507000 	 19.964294 	 -17.248738 
4.508000 	 20.216805 	 -17.248738 
4.509000 	 20.637657 	 -16.953443 
4.510000 	 21.058509 	 -17.071561 
4.511000 	 21.479361 	 -17.012502 
4.512000 	 21.731872 	 -16.717206 
4.513000 	 21.984383 	 -16.717206 
4.514000 	 22.236894 	 -16.776265 
4.515000 	 22.573576 	 -16.776265 
4.516000 	 23.078598 	 -16.480970 
4.517000 	 23.415279 	 -16.480970 
4.518000 	 23.836131 	 -16.421911 
4.519000 	 24.256983 	 -16.303793 
4.520000 	 24.509494 	 -16.244734 
4.521000 	 24.762005 	 -16.244734 
4.522000 	 24.930346 	 -16.008498 
4.523000 	 25.351198 	 -15.890379 
4.524000 	 25.603709 	 -16.008498 
4.525000 	 26.024561 	 -15.890379 
4.526000 	 26.361243 	 -15.890379 
4.527000 	 26.782094 	 -15.772261 
4.528000 	 27.118776 	 -15.536025 
4.529000 	 27.455457 	 -15.536025 
4.530000 	 27.792139 	 -15.536025 
4.531000 	 28.044650 	 -15.417907 
4.532000 	 28.212991 	 -15.417907 
4.533000 	 28.802184 	 -15.122612 
4.534000 	 29.054695 	 -14.945434 
4.535000 	 29.307206 	 -15.004494 
4.536000 	 29.643887 	 -14.945434 
4.537000 	 29.896398 	 -14.709198 
4.538000 	 30.148910 	 -14.709198 
4.539000 	 30.485591 	 -14.591080 
4.540000 	 30.822273 	 -14.413903 
4.541000 	 31.074784 	 -14.472962 
4.542000 	 31.495636 	 -14.295785 
4.543000 	 31.748147 	 -14.354844 
4.544000 	 31.916487 	 -14.354844 
4.545000 	 32.253169 	 -14.236726 
4.546000 	 32.758191 	 -14.059549 
4.547000 	 33.010702 	 -13.941430 
4.548000 	 33.263213 	 -13.882371 
4.549000 	 33.515725 	 -13.764253 
4.550000 	 33.852406 	 -13.705194 
4.551000 	 34.104917 	 -13.468958 
4.552000 	 34.357428 	 -13.291781 
4.553000 	 34.694110 	 -13.291781 
4.554000 	 34.946621 	 -13.173663 
4.555000 	 35.367473 	 -13.114604 
4.556000 	 35.535814 	 -12.937426 
4.557000 	 35.788325 	 -12.878367 
4.558000 	 36.040836 	 -12.819308 
4.559000 	 36.377517 	 -12.760249 
4.560000 	 36.630029 	 -12.760249 
4.561000 	 36.882540 	 -12.583072 
4.562000 	 37.135051 	 -12.583072 
4.563000 	 37.555903 	 -12.642131 
4.564000 	 37.808414 	 -12.464954 
4.565000 	 38.060925 	 -12.287777 
4.566000 	 38.229266 	 -12.169659 
4.567000 	 38.481777 	 -12.169659 
4.568000 	 38.650118 	 -11.815304 
4.569000 	 39.239310 	 -11.992481 
4.570000 	 39.491821 	 -11.815304 
4.571000 	 39.575992 	 -11.756245 
4.572000 	 39.828503 	 -11.460950 
4.573000 	 39.996844 	 -11.401891 
4.574000 	 40.165184 	 -11.401891 
4.575000 	 40.333525 	 -11.224714 
4.576000 	 40.922718 	 -11.283773 
4.577000 	 41.175229 	 -11.224714 
4.578000 	 41.259399 	 -11.224714 
4.579000 	 41.427740 	 -11.047537 
4.580000 	 41.680251 	 -10.988477 
4.581000 	 42.101103 	 -10.870359 
4.582000 	 42.185273 	 -10.811300 
4.583000 	 42.437785 	 -10.693182 
4.584000 	 42.690296 	 -10.575064 
4.585000 	 43.026977 	 -10.397887 
4.586000 	 43.195318 	 -10.397887 
4.587000 	 43.363659 	 -10.397887 
4.588000 	 43.616170 	 -10.279769 
4.589000 	 43.784511 	 -9.984473 
4.590000 	 43.952851 	 -9.984473 
4.591000 	 44.205362 	 -9.866355 
4.592000 	 44.457874 	 -9.807296 
4.593000 	 44.626214 	 -9.866355 
4.594000 	 44.878725 	 -9.689178 
4.595000 	 45.131237 	 -9.748237 
4.596000 	 45.299577 	 -9.571060 
4.597000 	 45.636259 	 -9.571060 
4.598000 	 45.888770 	 -9.452942 
4.599000 	 45.972940 	 -9.334824 
4.600000 	 46.057111 	 -9.275765 
4.601000 	 46.225452 	 -9.098588 
4.602000 	 46.477963 	 -8.980469 
4.603000 	 46.646303 	 -8.921410 
4.604000 	 46.814644 	 -8.862351 
4.605000 	 46.982985 	 -8.685174 
4.606000 	 47.151326 	 -8.626115 
4.607000 	 47.488007 	 -8.626115 
4.608000 	 47.572178 	 -8.626115 
4.609000 	 47.740518 	 -8.626115 
4.610000 	 48.077200 	 -8.685174 
4.611000 	 48.245541 	 -8.448938 
4.612000 	 48.413881 	 -8.330820 
4.613000 	 48.498052 	 -8.330820 
4.614000 	 48.750563 	 -8.389879 
4.615000 	 48.918904 	 -8.094584 
4.616000 	 49.087244 	 -8.153643 
4.617000 	 49.255585 	 -8.035524 
4.618000 	 49.508096 	 -7.681170 
4.619000 	 49.676437 	 -7.917406 
4.620000 	 49.760607 	 -7.858347 
4.621000 	 49.928948 	 -7.858347 
4.622000 	 50.013118 	 -7.681170 
4.623000 	 50.181459 	 -7.563052 
4.624000 	 50.265630 	 -7.385875 
4.625000 	 50.433970 	 -7.385875 
4.626000 	 50.518141 	 -7.563052 
4.627000 	 50.686481 	 -7.444934 
4.628000 	 50.854822 	 -7.385875 
4.629000 	 50.938993 	 -7.208698 
4.630000 	 51.023163 	 -7.267757 
4.631000 	 51.191504 	 -7.149639 
4.632000 	 51.359844 	 -7.208698 
4.633000 	 51.444015 	 -7.090580 
4.634000 	 51.612356 	 -7.031520 
4.635000 	 51.696526 	 -6.913402 
4.636000 	 51.780696 	 -6.795284 
4.637000 	 51.864867 	 -6.854343 
4.638000 	 52.033208 	 -6.677166 
4.639000 	 52.117378 	 -6.618107 
4.640000 	 52.285719 	 -6.559048 
4.641000 	 52.538230 	 -6.736225 
4.642000 	 52.622400 	 -6.559048 
4.643000 	 52.706571 	 -6.618107 
4.644000 	 52.874911 	 -6.559048 
4.645000 	 53.043252 	 -6.440930 
4.646000 	 53.211593 	 -6.381871 
4.647000 	 53.295763 	 -6.381871 
4.648000 	 53.379934 	 -6.440930 
4.649000 	 53.548274 	 -6.381871 
4.650000 	 53.632445 	 -6.145635 
4.651000 	 53.632445 	 -6.145635 
4.652000 	 53.716615 	 -6.145635 
4.653000 	 53.716615 	 -6.027516 
4.654000 	 53.800785 	 -5.968457 
4.655000 	 53.884956 	 -6.027516 
4.656000 	 53.969126 	 -5.909398 
4.657000 	 53.969126 	 -5.850339 
4.658000 	 53.969126 	 -5.909398 
4.659000 	 54.137467 	 -6.027516 
4.660000 	 54.221637 	 -6.027516 
4.661000 	 54.221637 	 -5.850339 
4.662000 	 54.305808 	 -5.850339 
4.663000 	 54.389978 	 -5.850339 
4.664000 	 54.474148 	 -5.791280 
4.665000 	 54.474148 	 -5.791280 
4.666000 	 54.558319 	 -5.614103 
4.667000 	 54.558319 	 -5.614103 
4.668000 	 54.642489 	 -5.495985 
4.669000 	 54.642489 	 -5.555044 
4.670000 	 54.726660 	 -5.614103 
4.671000 	 54.726660 	 -5.495985 
4.672000 	 54.726660 	 -5.555044 
4.673000 	 54.726660 	 -5.377867 
4.674000 	 54.810830 	 -5.436926 
4.675000 	 54.810830 	 -5.436926 
4.676000 	 54.810830 	 -5.495985 
4.677000 	 54.895000 	 -5.495985 
4.678000 	 54.895000 	 -5.495985 
4.679000 	 54.979171 	 -5.555044 
4.680000 	 54.979171 	 -5.555044 
4.681000 	 55.063341 	 -5.555044 
4.682000 	 55.063341 	 -5.555044 
4.683000 	 55.063341 	 -5.259749 
4.684000 	 55.147511 	 -5.495985 
4.685000 	 55.147511 	 -5.377867 
4.686000 	 55.231682 	 -5.318808 
4.687000 	 55.147511 	 -5.436926 
4.688000 	 55.147511 	 -5.318808 
4.689000 	 55.147511 	 -5.259749 
4.690000 	 55.147511 	 -5.377867 
4.691000 	 55.231682 	 -5.318808 
4.692000 	 55.147511 	 -5.200690 
4.693000 	 55.147511 	 -5.614103 
4.694000 	 55.231682 	 -5.495985 
4.695000 	 55.147511 	 -5.436926 
4.696000 	 55.147511 	 -5.436926 
4.697000 	 55.147511 	 -5.495985 
4.698000 	 55.147511 	 -5.555044 
4.699000 	 55.063341 	 -5.555044 
4.700000 	 55.063341 	 -5.495985 
4.701000 	 54.979171 	 -5.436926 
4.702000 	 54.979171 	 -5.436926 
4.703000 	 54.895000 	 -5.436926 
4.704000 	 54.895000 	 -5.436926 
4.705000 	 54.810830 	 -5.495985 
4.706000 	 54.810830 	 -5.495985 
4.707000 	 54.726660 	 -5.436926 
4.708000 	 54.726660 	 -5.614103 
4.709000 	 54.726660 	 -5.495985 
4.710000 	 54.726660 	 -5.555044 
4.711000 	 54.726660 	 -5.673162 
4.712000 	 54.642489 	 -5.555044 
4.713000 	 54.642489 	 -5.673162 
4.714000 	 54.642489 	 -5.614103 
4.715000 	 54.558319 	 -5.732221 
4.716000 	 54.558319 	 -5.614103 
4.717000 	 54.474148 	 -5.673162 
4.718000 	 54.389978 	 -5.673162 
4.719000 	 54.389978 	 -5.673162 
4.720000 	 54.305808 	 -5.732221 
4.721000 	 54.221637 	 -5.732221 
4.722000 	 54.137467 	 -5.732221 
4.723000 	 54.137467 	 -5.850339 
4.724000 	 54.053297 	 -5.850339 
4.725000 	 53.969126 	 -6.027516 
4.726000 	 53.884956 	 -6.027516 
4.727000 	 53.800785 	 -6.027516 
4.728000 	 53.800785 	 -6.027516 
4.729000 	 53.716615 	 -6.145635 
4.730000 	 53.716615 	 -6.204694 
4.731000 	 53.632445 	 -6.204694 
4.732000 	 53.632445 	 -6.204694 
4.733000 	 53.548274 	 -6.263753 
4.734000 	 53.464104 	 -6.145635 
4.735000 	 53.295763 	 -6.322812 
4.736000 	 53.211593 	 -6.322812 
4.737000 	 53.043252 	 -6.440930 
4.738000 	 52.874911 	 -6.381871 
4.739000 	 52.706571 	 -6.440930 
4.740000 	 52.622400 	 -6.381871 
4.741000 	 52.538230 	 -6.499989 
4.742000 	 52.369889 	 -6.618107 
4.743000 	 52.201548 	 -6.795284 
4.744000 	 52.033208 	 -6.618107 
4.745000 	 51.949037 	 -6.677166 
4.746000 	 51.780696 	 -6.854343 
4.747000 	 51.696526 	 -6.854343 
4.748000 	 51.612356 	 -6.913402 
4.749000 	 51.528185 	 -7.031520 
4.750000 	 51.444015 	 -6.913402 
4.751000 	 51.359844 	 -6.972461 
4.752000 	 51.107333 	 -7.031520 
4.753000 	 51.023163 	 -7.149639 
4.754000 	 50.854822 	 -7.149639 
4.755000 	 50.770652 	 -7.208698 
4.756000 	 50.602311 	 -7.149639 
4.757000 	 50.433970 	 -7.326816 
4.758000 	 50.433970 	 -7.385875 
4.759000 	 50.265630 	 -7.503993 
4.760000 	 50.181459 	 -7.503993 
4.761000 	 50.013118 	 -7.622111 
4.762000 	 49.844778 	 -7.622111 
4.763000 	 49.760607 	 -7.858347 
4.764000 	 49.676437 	 -7.858347 
4.765000 	 49.508096 	 -7.976465 
4.766000 	 49.171415 	 -7.917406 
4.767000 	 49.087244 	 -8.094584 
4.768000 	 48.918904 	 -8.035524 
4.769000 	 48.750563 	 -8.094584 
4.770000 	 48.582222 	 -8.035524 
4.771000 	 48.329711 	 -8.389879 
4.772000 	 48.245541 	 -8.271761 
4.773000 	 48.077200 	 -8.271761 
4.774000 	 47.740518 	 -8.330820 
4.775000 	 47.656348 	 -8.685174 
4.776000 	 47.572178 	 -8.567056 
4.777000 	 47.319666 	 -8.685174 
4.778000 	 47.067155 	 -8.685174 
4.779000 	 46.898815 	 -8.803292 
4.780000 	 46.730474 	 -9.039528 
4.781000 	 46.477963 	 -8.921410 
4.782000 	 46.309622 	 -9.039528 
4.783000 	 46.141281 	 -9.098588 
4.784000 	 45.972940 	 -9.157647 
4.785000 	 45.888770 	 -9.157647 
4.786000 	 45.720429 	 -9.275765 
4.787000 	 45.383748 	 -9.452942 
4.788000 	 45.215407 	 -9.452942 
4.789000 	 44.962896 	 -9.452942 
4.790000 	 44.710385 	 -9.571060 
4.791000 	 44.542044 	 -9.748237 
4.792000 	 44.373703 	 -9.630119 
4.793000 	 44.121192 	 -9.866355 
4.794000 	 43.952851 	 -9.984473 
4.795000 	 43.784511 	 -10.043533 
4.796000 	 43.531999 	 -10.161651 
4.797000 	 43.363659 	 -10.279769 
4.798000 	 43.111148 	 -10.279769 
4.799000 	 42.942807 	 -10.279769 
4.800000 	 42.690296 	 -10.338828 
4.801000 	 42.353614 	 -10.575064 
4.802000 	 42.185273 	 -10.397887 
4.803000 	 42.016933 	 -10.634123 
4.804000 	 41.680251 	 -10.634123 
4.805000 	 41.427740 	 -10.752241 
4.806000 	 41.175229 	 -10.870359 
4.807000 	 41.091059 	 -10.811300 
4.808000 	 40.838547 	 -11.106596 
4.809000 	 40.501866 	 -11.165655 
4.810000 	 40.249355 	 -11.224714 
4.811000 	 40.081014 	 -11.342832 
4.812000 	 39.828503 	 -11.401891 
4.813000 	 39.660162 	 -11.520009 
4.814000 	 39.575992 	 -11.579068 
4.815000 	 39.323481 	 -11.815304 
4.816000 	 38.818458 	 -11.697186 
4.817000 	 38.565947 	 -11.815304 
4.818000 	 38.397606 	 -11.815304 
4.819000 	 38.145095 	 -11.933422 
4.820000 	 37.892584 	 -11.933422 
4.821000 	 37.724243 	 -12.051541 
4.822000 	 37.387562 	 -11.992481 
4.823000 	 37.050880 	 -12.169659 
4.824000 	 36.714199 	 -12.228718 
4.825000 	 36.545858 	 -12.524013 
4.826000 	 36.209177 	 -12.583072 
4.827000 	 35.956666 	 -12.701190 
4.828000 	 35.704154 	 -12.642131 
4.829000 	 35.535814 	 -12.701190 
4.830000 	 35.283303 	 -12.937426 
4.831000 	 34.946621 	 -12.996486 
4.832000 	 34.694110 	 -13.055545 
4.833000 	 34.357428 	 -12.996486 
4.834000 	 34.104917 	 -12.996486 
4.835000 	 33.936577 	 -13.173663 
4.836000 	 33.515725 	 -13.409899 
4.837000 	 33.179043 	 -13.350840 
4.838000 	 33.010702 	 -13.468958 
4.839000 	 32.758191 	 -13.468958 
4.840000 	 32.337339 	 -13.528017 
4.841000 	 32.000658 	 -13.823312 
4.842000 	 31.748147 	 -13.882371 
4.843000 	 31.579806 	 -13.882371 
4.844000 	 31.243124 	 -14.118608 
4.845000 	 30.990613 	 -14.177667 
4.846000 	 30.653932 	 -14.059549 
4.847000 	 30.317250 	 -14.413903 
4.848000 	 29.980569 	 -14.413903 
4.849000 	 29.728058 	 -14.413903 
4.850000 	 29.475547 	 -14.295785 
4.851000 	 29.138865 	 -14.472962 
4.852000 	 28.970524 	 -14.354844 
4.853000 	 28.718013 	 -14.709198 
4.854000 	 28.128821 	 -14.827316 
4.855000 	 27.960480 	 -14.768257 
4.856000 	 27.707969 	 -14.768257 
4.857000 	 27.455457 	 -14.827316 
4.858000 	 27.034606 	 -15.004494 
4.859000 	 26.697924 	 -15.122612 
4.860000 	 26.361243 	 -15.240730 
4.861000 	 26.024561 	 -15.299789 
4.862000 	 25.687880 	 -15.358848 
4.863000 	 25.435368 	 -15.476966 
4.864000 	 25.014517 	 -15.476966 
4.865000 	 24.846176 	 -15.595084 
4.866000 	 24.593665 	 -15.713202 
4.867000 	 24.341154 	 -15.713202 
4.868000 	 23.920302 	 -15.654143 
4.869000 	 23.583620 	 -15.772261 
4.870000 	 23.162768 	 -15.772261 
4.871000 	 22.826087 	 -15.949438 
4.872000 	 22.405235 	 -15.949438 
4.873000 	 22.152724 	 -15.890379 
4.874000 	 21.900213 	 -16.008498 
4.875000 	 21.647701 	 -16.244734 
4.876000 	 21.395190 	 -16.421911 
4.877000 	 20.890168 	 -16.362852 
4.878000 	 20.553487 	 -16.362852 
4.879000 	 20.216805 	 -16.480970 
4.880000 	 19.964294 	 -16.540029 
4.881000 	 19.543442 	 -16.540029 
4.882000 	 19.290931 	 -16.599088 
4.883000 	 18.954249 	 -16.599088 
4.884000 	 18.617568 	 -16.599088 
4.885000 	 18.196716 	 -16.658147 
4.886000 	 17.944205 	 -16.776265 
4.887000 	 17.523353 	 -16.835324 
4.888000 	 17.355012 	 -16.894383 
4.889000 	 16.934160 	 -16.953443 
4.890000 	 16.681649 	 -16.953443 
4.891000 	 16.344968 	 -17.071561 
4.892000 	 15.755775 	 -17.130620 
4.893000 	 15.587434 	 -17.307797 
4.894000 	 15.082412 	 -17.307797 
4.895000 	 14.745731 	 -17.248738 
4.896000 	 14.493219 	 -17.307797 
4.897000 	 14.156538 	 -17.366856 
4.898000 	 13.904027 	 -17.425915 
4.899000 	 13.567345 	 -17.425915 
4.900000 	 13.230664 	 -17.425915 
4.901000 	 12.893982 	 -17.484974 
4.902000 	 12.473130 	 -17.425915 
4.903000 	 12.052279 	 -17.484974 
4.904000 	 11.631427 	 -17.603092 
4.905000 	 11.294745 	 -17.544033 
4.906000 	 10.958064 	 -17.544033 
4.907000 	 10.621382 	 -17.484974 
4.908000 	 10.284701 	 -17.721210 
4.909000 	 10.032190 	 -17.662151 
4.910000 	 9.695508 	 -17.721210 
4.911000 	 9.274656 	 -17.721210 
4.912000 	 8.769634 	 -17.721210 
4.913000 	 8.432952 	 -17.957447 
4.914000 	 8.096271 	 -18.075565 
4.915000 	 7.843760 	 -18.134624 
4.916000 	 7.422908 	 -18.075565 
4.917000 	 7.002056 	 -18.075565 
4.918000 	 6.749545 	 -17.898387 
4.919000 	 6.497034 	 -18.075565 
4.920000 	 6.076182 	 -18.075565 
4.921000 	 5.739500 	 -18.075565 
4.922000 	 5.402819 	 -18.134624 
4.923000 	 4.897797 	 -18.016506 
4.924000 	 4.561115 	 -18.075565 
4.925000 	 4.224434 	 -18.134624 
4.926000 	 3.803582 	 -18.134624 
4.927000 	 3.466900 	 -18.134624 
4.928000 	 3.130219 	 -18.193683 
4.929000 	 2.877707 	 -18.075565 
4.930000 	 2.456856 	 -18.193683 
4.931000 	 2.204344 	 -18.193683 
4.932000 	 1.699322 	 -18.134624 
4.933000 	 1.278470 	 -18.134624 
4.934000 	 0.773448 	 -18.134624 
4.935000 	 0.436767 	 -18.134624 
4.936000 	 0.268426 	 -18.193683 
4.937000 	 -0.152426 	 -18.252742 
4.938000 	 -0.573278 	 -18.193683 
4.939000 	 -0.825789 	 -18.075565 
4.940000 	 -1.246641 	 -18.016506 
4.941000 	 -1.667493 	 -18.193683 
4.942000 	 -2.004174 	 -18.252742 
4.943000 	 -2.340856 	 -18.311801 
4.944000 	 -2.593367 	 -18.134624 
4.945000 	 -2.930049 	 -18.193683 
4.946000 	 -3.350900 	 -18.193683 
4.947000 	 -3.687582 	 -18.134624 
4.948000 	 -4.024263 	 -18.193683 
4.949000 	 -4.529286 	 -18.193683 
4.950000 	 -4.865967 	 -17.957447 
4.951000 	 -5.118478 	 -17.839328 
4.952000 	 -5.455160 	 -17.957447 
4.953000 	 -5.707671 	 -17.898387 
4.954000 	 -6.128523 	 -18.016506 
4.955000 	 -6.633545 	 -17.780269 
4.956000 	 -6.970227 	 -17.839328 
4.957000 	 -7.306908 	 -18.075565 
4.958000 	 -7.727760 	 -18.016506 
4.959000 	 -7.980271 	 -17.780269 
4.960000 	 -8.316953 	 -17.839328 
4.961000 	 -8.653634 	 -17.839328 
4.962000 	 -9.074486 	 -17.839328 
4.963000 	 -9.411168 	 -17.780269 
4.964000 	 -9.916190 	 -17.780269 
4.965000 	 -10.168701 	 -17.721210 
4.966000 	 -10.505382 	 -17.603092 
4.967000 	 -10.757894 	 -17.662151 
4.968000 	 -11.262916 	 -17.484974 
4.969000 	 -11.431257 	 -17.484974 
4.970000 	 -11.599597 	 -17.425915 
4.971000 	 -12.272960 	 -17.425915 
4.972000 	 -12.609642 	 -17.248738 
4.973000 	 -12.946323 	 -17.189679 
4.974000 	 -13.283005 	 -17.189679 
4.975000 	 -13.619686 	 -17.130620 
4.976000 	 -13.872197 	 -17.366856 
4.977000 	 -14.293049 	 -17.307797 
4.978000 	 -14.545561 	 -17.189679 
4.979000 	 -14.798072 	 -17.130620 
4.980000 	 -15.303094 	 -17.189679 
4.981000 	 -15.808116 	 -17.071561 
4.982000 	 -16.060627 	 -16.894383 
4.983000 	 -16.313138 	 -16.776265 
4.984000 	 -16.481479 	 -16.717206 
4.985000 	 -16.733990 	 -16.717206 
4.986000 	 -17.154842 	 -16.658147 
4.987000 	 -17.575694 	 -16.599088 
4.988000 	 -18.080716 	 -16.599088 
4.989000 	 -18.585739 	 -16.362852 
4.990000 	 -18.754079 	 -16.421911 
4.991000 	 -19.090761 	 -16.303793 
4.992000 	 -19.343272 	 -16.362852 
4.993000 	 -19.679953 	 -16.421911 
4.994000 	 -20.016635 	 -16.244734 
4.995000 	 -20.353317 	 -16.067557 
4.996000 	 -20.689998 	 -16.008498 
4.997000 	 -20.942509 	 -16.185675 
4.998000 	 -21.279191 	 -16.126616 
4.999000 	 -21.615872 	 -15.949438 
5.000000 	 -21.952554 	 -15.890379 
5.001000 	 -22.457576 	 -15.772261 
5.002000 	 -22.625917 	 -15.713202 
5.003000 	 -22.878428 	 -15.595084 
5.004000 	 -23.130939 	 -15.536025 
5.005000 	 -23.467620 	 -15.536025 
5.006000 	 -23.888472 	 -15.417907 
5.007000 	 -24.225154 	 -15.358848 
5.008000 	 -24.477665 	 -15.240730 
5.009000 	 -24.814346 	 -15.240730 
5.010000 	 -25.066858 	 -15.240730 
5.011000 	 -25.487709 	 -15.299789 
5.012000 	 -25.740221 	 -15.004494 
5.013000 	 -26.076902 	 -15.004494 
5.014000 	 -26.329413 	 -15.122612 
5.015000 	 -26.581924 	 -14.945434 
5.016000 	 -26.918606 	 -14.886375 
5.017000 	 -27.171117 	 -14.709198 
5.018000 	 -27.591969 	 -14.472962 
5.019000 	 -27.844480 	 -14.472962 
5.020000 	 -28.012821 	 -14.295785 
5.021000 	 -28.349502 	 -14.472962 
5.022000 	 -28.854525 	 -14.236726 
5.023000 	 -29.107036 	 -14.177667 
5.024000 	 -29.443717 	 -14.059549 
5.025000 	 -29.696228 	 -14.000490 
5.026000 	 -30.032910 	 -14.059549 
5.027000 	 -30.285421 	 -14.000490 
5.028000 	 -30.622102 	 -13.882371 
5.029000 	 -30.790443 	 -13.705194 
5.030000 	 -31.042954 	 -13.764253 
5.031000 	 -31.211295 	 -13.705194 
5.032000 	 -31.632147 	 -13.468958 
5.033000 	 -31.968828 	 -13.409899 
5.034000 	 -32.137169 	 -13.232722 
5.035000 	 -32.473851 	 -13.232722 
5.036000 	 -32.726362 	 -13.114604 
5.037000 	 -33.063043 	 -13.114604 
5.038000 	 -33.315555 	 -12.996486 
5.039000 	 -33.568066 	 -12.819308 
5.040000 	 -33.820577 	 -12.701190 
5.041000 	 -33.988918 	 -12.819308 
5.042000 	 -34.241429 	 -12.583072 
5.043000 	 -34.493940 	 -12.642131 
5.044000 	 -34.746451 	 -12.524013 
5.045000 	 -34.998962 	 -12.464954 
5.046000 	 -35.419814 	 -12.464954 
5.047000 	 -35.672325 	 -12.464954 
5.048000 	 -35.840666 	 -12.228718 
5.049000 	 -36.177347 	 -12.169659 
5.050000 	 -36.429858 	 -12.228718 
5.051000 	 -36.598199 	 -11.992481 
5.052000 	 -36.850710 	 -11.756245 
5.053000 	 -37.271562 	 -11.874363 
5.054000 	 -37.524073 	 -11.756245 
5.055000 	 -37.692414 	 -11.638127 
5.056000 	 -37.860755 	 -11.579068 
5.057000 	 -38.029096 	 -11.520009 
5.058000 	 -38.197436 	 -11.520009 
5.059000 	 -38.365777 	 -11.401891 
5.060000 	 -38.702459 	 -11.342832 
5.061000 	 -39.039140 	 -11.224714 
5.062000 	 -39.291651 	 -10.988477 
5.063000 	 -39.459992 	 -11.047537 
5.064000 	 -39.628333 	 -11.106596 
5.065000 	 -39.965014 	 -10.988477 
5.066000 	 -40.217525 	 -10.870359 
5.067000 	 -40.470037 	 -10.693182 
5.068000 	 -40.638377 	 -10.752241 
5.069000 	 -40.890888 	 -10.575064 
5.070000 	 -41.059229 	 -10.634123 
5.071000 	 -41.143400 	 -10.338828 
5.072000 	 -41.311740 	 -10.338828 
5.073000 	 -41.564251 	 -10.338828 
5.074000 	 -41.816763 	 -10.161651 
5.075000 	 -41.985103 	 -10.043533 
5.076000 	 -42.237614 	 -10.043533 
5.077000 	 -42.405955 	 -9.925414 
5.078000 	 -42.742637 	 -9.925414 
5.079000 	 -42.910977 	 -9.984473 
5.080000 	 -43.163489 	 -9.925414 
5.081000 	 -43.416000 	 -9.748237 
5.082000 	 -43.584340 	 -9.630119 
5.083000 	 -43.668511 	 -9.512001 
5.084000 	 -43.752681 	 -9.452942 
5.085000 	 -44.005192 	 -9.216706 
5.086000 	 -44.173533 	 -9.334824 
5.087000 	 -44.257704 	 -9.098588 
5.088000 	 -44.510215 	 -9.098588 
5.089000 	 -44.594385 	 -9.157647 
5.090000 	 -44.762726 	 -8.980469 
5.091000 	 -44.931067 	 -9.098588 
5.092000 	 -45.183578 	 -8.921410 
5.093000 	 -45.520259 	 -9.098588 
5.094000 	 -45.688600 	 -8.921410 
5.095000 	 -45.856941 	 -8.744233 
5.096000 	 -46.025281 	 -8.685174 
5.097000 	 -46.193622 	 -8.921410 
5.098000 	 -46.361963 	 -8.862351 
5.099000 	 -46.361963 	 -8.626115 
5.100000 	 -46.530304 	 -8.507997 
5.101000 	 -46.614474 	 -8.271761 
5.102000 	 -46.782815 	 -8.271761 
5.103000 	 -46.951156 	 -8.212702 
5.104000 	 -47.035326 	 -8.212702 
5.105000 	 -47.203667 	 -8.035524 
5.106000 	 -47.287837 	 -7.976465 
5.107000 	 -47.540348 	 -7.917406 
5.108000 	 -47.792859 	 -8.035524 
5.109000 	 -47.877030 	 -7.976465 
5.110000 	 -47.961200 	 -7.976465 
5.111000 	 -48.045370 	 -7.740229 
5.112000 	 -48.129541 	 -7.799288 
5.113000 	 -48.297882 	 -7.681170 
5.114000 	 -48.466222 	 -7.799288 
5.115000 	 -48.550393 	 -7.622111 
5.116000 	 -48.634563 	 -7.503993 
5.117000 	 -48.718733 	 -7.444934 
5.118000 	 -48.887074 	 -7.503993 
5.119000 	 -48.971245 	 -7.444934 
5.120000 	 -49.139585 	 -7.385875 
5.121000 	 -49.307926 	 -7.326816 
5.122000 	 -49.476267 	 -7.326816 
5.123000 	 -49.644608 	 -7.090580 
5.124000 	 -49.812948 	 -7.090580 
5.125000 	 -49.897119 	 -7.149639 
5.126000 	 -49.981289 	 -7.208698 
5.127000 	 -50.065460 	 -7.090580 
5.128000 	 -50.149630 	 -6.972461 
5.129000 	 -50.233800 	 -6.913402 
5.130000 	 -50.317971 	 -6.972461 
5.131000 	 -50.402141 	 -6.972461 
5.132000 	 -50.486311 	 -6.913402 
5.133000 	 -50.486311 	 -6.913402 
5.134000 	 -50.570482 	 -6.736225 
5.135000 	 -50.654652 	 -6.795284 
5.136000 	 -50.738823 	 -6.559048 
5.137000 	 -50.907163 	 -6.618107 
5.138000 	 -50.907163 	 -6.736225 
5.139000 	 -50.991334 	 -6.559048 
5.140000 	 -51.075504 	 -6.618107 
5.141000 	 -51.075504 	 -6.618107 
5.142000 	 -51.159674 	 -6.559048 
5.143000 	 -51.243845 	 -6.618107 
5.144000 	 -51.328015 	 -6.499989 
5.145000 	 -51.412186 	 -6.322812 
5.146000 	 -51.412186 	 -6.381871 
5.147000 	 -51.496356 	 -6.499989 
5.148000 	 -51.580526 	 -6.440930 
5.149000 	 -51.580526 	 -6.381871 
5.150000 	 -51.664697 	 -6.322812 
5.151000 	 -51.748867 	 -6.381871 
5.152000 	 -51.833037 	 -6.263753 
5.153000 	 -51.833037 	 -6.204694 
5.154000 	 -51.833037 	 -6.263753 
5.155000 	 -51.917208 	 -6.322812 
5.156000 	 -52.001378 	 -6.145635 
5.157000 	 -52.001378 	 -6.086575 
5.158000 	 -52.001378 	 -6.086575 
5.159000 	 -52.001378 	 -6.145635 
5.160000 	 -52.085549 	 -6.263753 
