times (s) 	 Angular position (degrees) 	 Accerleration (m/s^{2}) 
4.554000 	 93.980328 	 56.345835 
4.555000 	 93.804895 	 56.227717 
4.556000 	 93.629463 	 56.109599 
4.557000 	 93.541747 	 56.050540 
4.558000 	 93.366314 	 55.932422 
4.559000 	 93.366314 	 55.932422 
4.560000 	 93.190882 	 55.814304 
4.561000 	 93.015449 	 55.696186 
4.562000 	 92.927733 	 55.637127 
4.563000 	 92.752300 	 55.519009 
4.564000 	 92.664584 	 55.459950 
4.565000 	 92.489152 	 55.341831 
4.566000 	 92.226003 	 55.164654 
4.567000 	 92.050570 	 55.046536 
4.568000 	 91.699705 	 54.810300 
4.569000 	 91.611989 	 54.751241 
4.570000 	 91.524273 	 54.692182 
4.571000 	 91.348840 	 54.574064 
4.572000 	 91.261124 	 54.515005 
4.573000 	 91.085692 	 54.396886 
4.574000 	 90.910259 	 54.278768 
4.575000 	 90.647110 	 54.101591 
4.576000 	 90.559394 	 54.042532 
4.577000 	 90.471678 	 53.983473 
4.578000 	 90.383962 	 53.924414 
4.579000 	 90.208529 	 53.806296 
4.580000 	 89.945380 	 53.629119 
4.581000 	 89.682232 	 53.451942 
4.582000 	 89.419083 	 53.274764 
4.583000 	 89.243651 	 53.156646 
4.584000 	 88.892786 	 52.920410 
4.585000 	 88.629637 	 52.743233 
4.586000 	 88.366488 	 52.566056 
4.587000 	 88.278772 	 52.506997 
4.588000 	 88.015623 	 52.329819 
4.589000 	 87.840191 	 52.211701 
4.590000 	 87.664758 	 52.093583 
4.591000 	 87.489326 	 51.975465 
4.592000 	 87.226177 	 51.798288 
4.593000 	 87.050744 	 51.680170 
4.594000 	 86.963028 	 51.621111 
4.595000 	 86.612163 	 51.384874 
4.596000 	 86.349014 	 51.207697 
4.597000 	 86.261298 	 51.148638 
4.598000 	 85.910433 	 50.912402 
4.599000 	 85.559568 	 50.676166 
4.600000 	 85.208703 	 50.439929 
4.601000 	 85.033271 	 50.321811 
4.602000 	 84.770122 	 50.144634 
4.603000 	 84.682406 	 50.085575 
4.604000 	 84.243824 	 49.790280 
4.605000 	 84.068392 	 49.672162 
4.606000 	 83.717527 	 49.435925 
4.607000 	 83.454378 	 49.258748 
4.608000 	 83.278946 	 49.140630 
4.609000 	 82.928081 	 48.904394 
4.610000 	 82.577216 	 48.668158 
4.611000 	 82.401783 	 48.550040 
4.612000 	 82.314067 	 48.490981 
4.613000 	 81.875486 	 48.195685 
4.614000 	 81.524621 	 47.959449 
4.615000 	 81.261472 	 47.782272 
4.616000 	 80.998323 	 47.605095 
4.617000 	 80.735175 	 47.427917 
4.618000 	 80.472026 	 47.250740 
4.619000 	 80.208877 	 47.073563 
4.620000 	 79.858012 	 46.837327 
4.621000 	 79.594863 	 46.660150 
4.622000 	 79.331715 	 46.482972 
4.623000 	 78.980850 	 46.246736 
4.624000 	 78.542268 	 45.951441 
4.625000 	 78.279120 	 45.774264 
4.626000 	 77.928255 	 45.538028 
4.627000 	 77.665106 	 45.360850 
4.628000 	 77.489673 	 45.242732 
4.629000 	 77.051092 	 44.947437 
4.630000 	 76.524795 	 44.593083 
4.631000 	 76.349362 	 44.474964 
4.632000 	 75.998497 	 44.238728 
4.633000 	 75.823065 	 44.120610 
4.634000 	 75.647632 	 44.002492 
4.635000 	 74.858186 	 43.470960 
4.636000 	 74.682753 	 43.352842 
4.637000 	 74.331888 	 43.116606 
4.638000 	 74.068740 	 42.939429 
4.639000 	 73.717875 	 42.703193 
4.640000 	 73.279294 	 42.407897 
4.641000 	 72.928429 	 42.171661 
4.642000 	 72.577564 	 41.935425 
4.643000 	 72.138982 	 41.640130 
4.644000 	 71.788117 	 41.403893 
4.645000 	 71.524969 	 41.226716 
4.646000 	 71.086387 	 40.931421 
4.647000 	 70.735522 	 40.695185 
4.648000 	 70.296941 	 40.399889 
4.649000 	 70.033792 	 40.222712 
4.650000 	 69.595211 	 39.927417 
4.651000 	 69.244346 	 39.691181 
4.652000 	 68.981197 	 39.514003 
4.653000 	 68.454900 	 39.159649 
4.654000 	 67.928602 	 38.805295 
4.655000 	 67.665454 	 38.628118 
4.656000 	 67.314589 	 38.391881 
4.657000 	 66.963724 	 38.155645 
4.658000 	 66.525142 	 37.860350 
4.659000 	 66.086561 	 37.565054 
4.660000 	 65.735696 	 37.328818 
4.661000 	 65.297115 	 37.033523 
4.662000 	 64.946250 	 36.797287 
4.663000 	 64.595385 	 36.561050 
4.664000 	 63.981371 	 36.147637 
4.665000 	 63.718223 	 35.970460 
4.666000 	 63.367358 	 35.734224 
4.667000 	 62.753344 	 35.320810 
4.668000 	 62.402479 	 35.084574 
4.669000 	 61.963898 	 34.789279 
4.670000 	 61.437600 	 34.434924 
4.671000 	 60.999019 	 34.139629 
4.672000 	 60.560438 	 33.844334 
4.673000 	 60.297289 	 33.667156 
4.674000 	 59.946424 	 33.430920 
4.675000 	 59.507843 	 33.135625 
4.676000 	 58.981545 	 32.781271 
4.677000 	 58.367531 	 32.367857 
4.678000 	 57.928950 	 32.072562 
4.679000 	 57.665801 	 31.895385 
4.680000 	 57.227220 	 31.600089 
4.681000 	 56.700923 	 31.245735 
4.682000 	 56.174625 	 30.891381 
4.683000 	 55.736044 	 30.596085 
4.684000 	 55.297463 	 30.300790 
4.685000 	 54.858882 	 30.005495 
4.686000 	 54.420300 	 29.710199 
4.687000 	 53.894003 	 29.355845 
4.688000 	 53.455422 	 29.060550 
4.689000 	 53.016840 	 28.765254 
4.690000 	 52.578259 	 28.469959 
4.691000 	 52.227394 	 28.233723 
4.692000 	 51.701097 	 27.879369 
4.693000 	 51.087083 	 27.465955 
4.694000 	 50.560785 	 27.111601 
4.695000 	 50.122204 	 26.816306 
4.696000 	 49.683623 	 26.521010 
4.697000 	 49.245042 	 26.225715 
4.698000 	 48.806461 	 25.930420 
4.699000 	 48.280163 	 25.576065 
4.700000 	 47.753866 	 25.221711 
4.701000 	 47.227568 	 24.867357 
4.702000 	 46.701271 	 24.513002 
4.703000 	 46.262689 	 24.217707 
4.704000 	 45.736392 	 23.863353 
4.705000 	 45.297811 	 23.568057 
4.706000 	 44.771513 	 23.213703 
4.707000 	 44.157499 	 22.800289 
4.708000 	 43.631202 	 22.445935 
4.709000 	 43.192621 	 22.150640 
4.710000 	 42.666323 	 21.796285 
4.711000 	 42.140026 	 21.441931 
4.712000 	 41.701444 	 21.146636 
4.713000 	 41.175147 	 20.792281 
4.714000 	 40.648850 	 20.437927 
4.715000 	 40.034836 	 20.024514 
4.716000 	 39.596255 	 19.729218 
4.717000 	 39.069957 	 19.374864 
4.718000 	 38.455943 	 18.961451 
4.719000 	 38.017362 	 18.666155 
4.720000 	 37.578781 	 18.370860 
4.721000 	 37.052483 	 18.016506 
4.722000 	 36.350753 	 17.544033 
4.723000 	 35.649023 	 17.071561 
4.724000 	 35.298158 	 16.835324 
4.725000 	 34.859577 	 16.540029 
4.726000 	 34.245563 	 16.126616 
4.727000 	 33.631550 	 15.713202 
4.728000 	 33.105252 	 15.358848 
4.729000 	 32.491239 	 14.945434 
4.730000 	 32.140374 	 14.709198 
4.731000 	 31.614076 	 14.354844 
4.732000 	 31.000062 	 13.941430 
4.733000 	 30.561481 	 13.646135 
4.734000 	 29.772035 	 13.114604 
4.735000 	 29.421170 	 12.878367 
4.736000 	 28.894872 	 12.524013 
4.737000 	 28.368575 	 12.169659 
4.738000 	 27.754561 	 11.756245 
4.739000 	 27.140547 	 11.342832 
4.740000 	 26.701966 	 11.047537 
4.741000 	 26.175669 	 10.693182 
4.742000 	 25.473939 	 10.220710 
4.743000 	 24.947641 	 9.866355 
4.744000 	 24.333628 	 9.452942 
4.745000 	 23.982763 	 9.216706 
4.746000 	 23.193316 	 8.685174 
4.747000 	 22.930168 	 8.507997 
4.748000 	 22.053005 	 7.917406 
4.749000 	 21.526708 	 7.563052 
4.750000 	 21.000410 	 7.208698 
4.751000 	 20.561829 	 6.913402 
4.752000 	 19.947815 	 6.499989 
4.753000 	 19.509234 	 6.204694 
4.754000 	 18.632071 	 5.614103 
4.755000 	 18.193490 	 5.318808 
4.756000 	 17.842625 	 5.082571 
4.757000 	 17.316328 	 4.728217 
4.758000 	 16.526882 	 4.196686 
4.759000 	 15.825152 	 3.724213 
4.760000 	 15.211138 	 3.310800 
4.761000 	 14.860273 	 3.074563 
4.762000 	 14.333975 	 2.720209 
4.763000 	 13.632245 	 2.247737 
4.764000 	 13.018232 	 1.834323 
4.765000 	 12.579650 	 1.539028 
4.766000 	 11.790204 	 1.007496 
4.767000 	 11.351623 	 0.712201 
4.768000 	 10.913042 	 0.416906 
4.769000 	 10.299028 	 0.003492 
4.770000 	 9.685014 	 -0.409921 
4.771000 	 9.158717 	 -0.764275 
4.772000 	 8.544703 	 -1.177689 
4.773000 	 7.930689 	 -1.591102 
4.774000 	 7.404392 	 -1.945457 
4.775000 	 6.878094 	 -2.299811 
4.776000 	 6.264081 	 -2.713224 
4.777000 	 5.825499 	 -3.008520 
4.778000 	 5.036053 	 -3.540051 
4.779000 	 4.422039 	 -3.953465 
4.780000 	 3.895742 	 -4.307819 
4.781000 	 3.369444 	 -4.662173 
4.782000 	 2.843147 	 -5.016528 
4.783000 	 2.316849 	 -5.370882 
4.784000 	 1.702836 	 -5.784296 
4.785000 	 1.088822 	 -6.197709 
4.786000 	 0.562525 	 -6.552063 
4.787000 	 0.036227 	 -6.906418 
4.788000 	 -0.402354 	 -7.201713 
4.789000 	 -1.016368 	 -7.615126 
4.790000 	 -1.718098 	 -8.087599 
4.791000 	 -2.244395 	 -8.441953 
4.792000 	 -2.858409 	 -8.855367 
4.793000 	 -3.472423 	 -9.268780 
4.794000 	 -3.998720 	 -9.623134 
4.795000 	 -4.437302 	 -9.918430 
4.796000 	 -4.963599 	 -10.272784 
4.797000 	 -5.665329 	 -10.745257 
4.798000 	 -6.191627 	 -11.099611 
4.799000 	 -6.805640 	 -11.513024 
4.800000 	 -7.507370 	 -11.985497 
4.801000 	 -7.682803 	 -12.103615 
4.802000 	 -8.384533 	 -12.576087 
4.803000 	 -8.998546 	 -12.989501 
4.804000 	 -9.612560 	 -13.402914 
4.805000 	 -10.226574 	 -13.816328 
4.806000 	 -10.577439 	 -14.052564 
4.807000 	 -11.103736 	 -14.406918 
4.808000 	 -11.542318 	 -14.702214 
4.809000 	 -12.419480 	 -15.292804 
4.810000 	 -12.945778 	 -15.647159 
4.811000 	 -13.296643 	 -15.883395 
4.812000 	 -13.910656 	 -16.296808 
4.813000 	 -14.524670 	 -16.710222 
4.814000 	 -14.875535 	 -16.946458 
4.815000 	 -15.401833 	 -17.300812 
4.816000 	 -16.103562 	 -17.773285 
4.817000 	 -16.717576 	 -18.186698 
4.818000 	 -17.243874 	 -18.541052 
4.819000 	 -17.770171 	 -18.895407 
4.820000 	 -18.296469 	 -19.249761 
4.821000 	 -18.822766 	 -19.604116 
4.822000 	 -19.261347 	 -19.899411 
4.823000 	 -19.875361 	 -20.312824 
4.824000 	 -20.401659 	 -20.667179 
4.825000 	 -20.752524 	 -20.903415 
4.826000 	 -21.366537 	 -21.316828 
4.827000 	 -21.980551 	 -21.730242 
4.828000 	 -22.419132 	 -22.025537 
4.829000 	 -22.945430 	 -22.379891 
4.830000 	 -23.559443 	 -22.793305 
4.831000 	 -24.085741 	 -23.147659 
4.832000 	 -24.524322 	 -23.442954 
4.833000 	 -25.138336 	 -23.856368 
4.834000 	 -25.576917 	 -24.151663 
4.835000 	 -25.927782 	 -24.387899 
4.836000 	 -26.454080 	 -24.742254 
4.837000 	 -26.892661 	 -25.037549 
4.838000 	 -27.418958 	 -25.391903 
4.839000 	 -28.032972 	 -25.805317 
4.840000 	 -28.734702 	 -26.277789 
4.841000 	 -29.173283 	 -26.573085 
4.842000 	 -29.524148 	 -26.809321 
4.843000 	 -29.962730 	 -27.104616 
4.844000 	 -30.489027 	 -27.458971 
4.845000 	 -31.103041 	 -27.872384 
4.846000 	 -31.717054 	 -28.285797 
4.847000 	 -32.155636 	 -28.581093 
4.848000 	 -32.418784 	 -28.758270 
4.849000 	 -33.032798 	 -29.171683 
4.850000 	 -33.734528 	 -29.644156 
4.851000 	 -33.909961 	 -29.762274 
4.852000 	 -34.436258 	 -30.116628 
4.853000 	 -34.874839 	 -30.411924 
4.854000 	 -35.401137 	 -30.766278 
4.855000 	 -35.927434 	 -31.120632 
4.856000 	 -36.366016 	 -31.415928 
4.857000 	 -37.067746 	 -31.888400 
4.858000 	 -37.330894 	 -32.065577 
4.859000 	 -37.769476 	 -32.360873 
4.860000 	 -38.120341 	 -32.597109 
4.861000 	 -38.734354 	 -33.010522 
4.862000 	 -39.348368 	 -33.423936 
4.863000 	 -39.786949 	 -33.719231 
4.864000 	 -40.225530 	 -34.014526 
4.865000 	 -40.576395 	 -34.250762 
4.866000 	 -41.102693 	 -34.605117 
4.867000 	 -41.541274 	 -34.900412 
4.868000 	 -41.979855 	 -35.195707 
4.869000 	 -42.418437 	 -35.491003 
4.870000 	 -42.944734 	 -35.845357 
4.871000 	 -43.471032 	 -36.199711 
4.872000 	 -43.734180 	 -36.376889 
4.873000 	 -44.260478 	 -36.731243 
4.874000 	 -44.699059 	 -37.026538 
4.875000 	 -45.049924 	 -37.262774 
4.876000 	 -45.488505 	 -37.558070 
4.877000 	 -45.927087 	 -37.853365 
4.878000 	 -46.453384 	 -38.207719 
4.879000 	 -46.891965 	 -38.503015 
4.880000 	 -47.155114 	 -38.680192 
4.881000 	 -47.681412 	 -39.034546 
4.882000 	 -48.207709 	 -39.388901 
4.883000 	 -48.646290 	 -39.684196 
4.884000 	 -48.997155 	 -39.920432 
4.885000 	 -49.348020 	 -40.156668 
4.886000 	 -49.611169 	 -40.333846 
4.887000 	 -50.049750 	 -40.629141 
4.888000 	 -50.751480 	 -41.101613 
4.889000 	 -51.102345 	 -41.337850 
4.890000 	 -51.453210 	 -41.574086 
4.891000 	 -51.891791 	 -41.869381 
4.892000 	 -52.154940 	 -42.046558 
4.893000 	 -52.418089 	 -42.223736 
4.894000 	 -53.032103 	 -42.637149 
4.895000 	 -53.470684 	 -42.932444 
4.896000 	 -53.821549 	 -43.168680 
4.897000 	 -54.084698 	 -43.345858 
4.898000 	 -54.523279 	 -43.641153 
4.899000 	 -55.137293 	 -44.054566 
4.900000 	 -55.400441 	 -44.231744 
4.901000 	 -55.663590 	 -44.408921 
4.902000 	 -56.102171 	 -44.704216 
4.903000 	 -56.365320 	 -44.881393 
4.904000 	 -56.803901 	 -45.176689 
4.905000 	 -57.154766 	 -45.412925 
4.906000 	 -57.593347 	 -45.708220 
4.907000 	 -57.856496 	 -45.885397 
4.908000 	 -58.207361 	 -46.121633 
4.909000 	 -58.470510 	 -46.298811 
4.910000 	 -58.996807 	 -46.653165 
4.911000 	 -59.435389 	 -46.948460 
4.912000 	 -59.786254 	 -47.184697 
4.913000 	 -60.049402 	 -47.361874 
4.914000 	 -60.487984 	 -47.657169 
4.915000 	 -60.663416 	 -47.775287 
4.916000 	 -60.926565 	 -47.952464 
4.917000 	 -61.365146 	 -48.247760 
4.918000 	 -61.628295 	 -48.424937 
4.919000 	 -62.066876 	 -48.720232 
4.920000 	 -62.330025 	 -48.897409 
4.921000 	 -62.768606 	 -49.192705 
4.922000 	 -63.119471 	 -49.428941 
4.923000 	 -63.382620 	 -49.606118 
4.924000 	 -63.733485 	 -49.842354 
4.925000 	 -63.908917 	 -49.960472 
4.926000 	 -64.172066 	 -50.137650 
4.927000 	 -64.522931 	 -50.373886 
4.928000 	 -64.873796 	 -50.610122 
4.929000 	 -65.224661 	 -50.846358 
4.930000 	 -65.575526 	 -51.082595 
4.931000 	 -65.838675 	 -51.259772 
4.932000 	 -66.101823 	 -51.436949 
4.933000 	 -66.452688 	 -51.673185 
4.934000 	 -66.803553 	 -51.909421 
4.935000 	 -67.066702 	 -52.086599 
4.936000 	 -67.242135 	 -52.204717 
4.937000 	 -67.417567 	 -52.322835 
4.938000 	 -67.856148 	 -52.618130 
4.939000 	 -68.119297 	 -52.795307 
4.940000 	 -68.382446 	 -52.972484 
4.941000 	 -68.557878 	 -53.090603 
4.942000 	 -68.908743 	 -53.326839 
4.943000 	 -69.259608 	 -53.563075 
4.944000 	 -69.522757 	 -53.740252 
4.945000 	 -69.785906 	 -53.917429 
4.946000 	 -70.049055 	 -54.094607 
4.947000 	 -70.312203 	 -54.271784 
4.948000 	 -70.575352 	 -54.448961 
4.949000 	 -70.750785 	 -54.567079 
4.950000 	 -71.101650 	 -54.803315 
4.951000 	 -71.277082 	 -54.921433 
4.952000 	 -71.540231 	 -55.098611 
4.953000 	 -71.715663 	 -55.216729 
4.954000 	 -71.891096 	 -55.334847 
4.955000 	 -72.066528 	 -55.452965 
4.956000 	 -72.329677 	 -55.630142 
4.957000 	 -72.592826 	 -55.807319 
4.958000 	 -72.768258 	 -55.925437 
4.959000 	 -73.119123 	 -56.161674 
4.960000 	 -73.294556 	 -56.279792 
4.961000 	 -73.469988 	 -56.397910 
4.962000 	 -73.645421 	 -56.516028 
4.963000 	 -73.908569 	 -56.693205 
4.964000 	 -74.171718 	 -56.870382 
4.965000 	 -74.434867 	 -57.047560 
4.966000 	 -74.522583 	 -57.106619 
4.967000 	 -74.961164 	 -57.401914 
4.968000 	 -75.136597 	 -57.520032 
4.969000 	 -75.312029 	 -57.638150 
4.970000 	 -75.487462 	 -57.756268 
4.971000 	 -76.013759 	 -58.110623 
4.972000 	 -75.926043 	 -58.051564 
4.973000 	 -76.101476 	 -58.169682 
4.974000 	 -76.276908 	 -58.287800 
4.975000 	 -76.715489 	 -58.583095 
4.976000 	 -76.890922 	 -58.701213 
4.977000 	 -77.066354 	 -58.819331 
4.978000 	 -77.241787 	 -58.937449 
4.979000 	 -77.417219 	 -59.055568 
4.980000 	 -77.680368 	 -59.232745 
4.981000 	 -77.855801 	 -59.350863 
4.982000 	 -77.943517 	 -59.409922 
4.983000 	 -78.118949 	 -59.528040 
4.984000 	 -78.118949 	 -59.528040 
4.985000 	 -78.206666 	 -59.587099 
4.986000 	 -78.645247 	 -59.882394 
4.987000 	 -78.645247 	 -59.882394 
4.988000 	 -78.820679 	 -60.000513 
4.989000 	 -78.996112 	 -60.118631 
4.990000 	 -79.083828 	 -60.177690 
4.991000 	 -79.171544 	 -60.236749 
4.992000 	 -79.346977 	 -60.354867 
4.993000 	 -79.522409 	 -60.472985 
4.994000 	 -79.610126 	 -60.532044 
4.995000 	 -79.785558 	 -60.650162 
4.996000 	 -79.873274 	 -60.709221 
4.997000 	 -80.048707 	 -60.827339 
4.998000 	 -80.311855 	 -61.004517 
4.999000 	 -80.575004 	 -61.181694 
5.000000 	 -80.662720 	 -61.240753 
5.001000 	 -80.662720 	 -61.240753 
5.002000 	 -80.750437 	 -61.299812 
5.003000 	 -80.838153 	 -61.358871 
5.004000 	 -80.838153 	 -61.358871 
5.005000 	 -80.925869 	 -61.417930 
5.006000 	 -81.013585 	 -61.476989 
5.007000 	 -81.189018 	 -61.595107 
5.008000 	 -81.276734 	 -61.654166 
5.009000 	 -81.452167 	 -61.772284 
5.010000 	 -81.539883 	 -61.831343 
5.011000 	 -81.539883 	 -61.831343 
5.012000 	 -81.539883 	 -61.831343 
5.013000 	 -81.627599 	 -61.890402 
5.014000 	 -81.715315 	 -61.949462 
5.015000 	 -81.803032 	 -62.008521 
5.016000 	 -81.803032 	 -62.008521 
5.017000 	 -81.978464 	 -62.126639 
5.018000 	 -82.066180 	 -62.185698 
5.019000 	 -82.066180 	 -62.185698 
5.020000 	 -82.153897 	 -62.244757 
5.021000 	 -82.241613 	 -62.303816 
5.022000 	 -82.329329 	 -62.362875 
5.023000 	 -82.329329 	 -62.362875 
5.024000 	 -82.504762 	 -62.480993 
5.025000 	 -82.592478 	 -62.540052 
5.026000 	 -82.592478 	 -62.540052 
5.027000 	 -82.680194 	 -62.599111 
5.028000 	 -82.767910 	 -62.658170 
5.029000 	 -82.680194 	 -62.599111 
5.030000 	 -82.767910 	 -62.658170 
5.031000 	 -82.855627 	 -62.717229 
5.032000 	 -82.767910 	 -62.658170 
5.033000 	 -82.855627 	 -62.717229 
5.034000 	 -82.767910 	 -62.658170 
5.035000 	 -82.855627 	 -62.717229 
5.036000 	 -82.855627 	 -62.717229 
5.037000 	 -82.855627 	 -62.717229 
5.038000 	 -82.855627 	 -62.717229 
5.039000 	 -82.855627 	 -62.717229 
5.040000 	 -82.855627 	 -62.717229 
5.041000 	 -82.943343 	 -62.776288 
5.042000 	 -82.855627 	 -62.717229 
5.043000 	 -82.855627 	 -62.717229 
5.044000 	 -82.855627 	 -62.717229 
5.045000 	 -82.855627 	 -62.717229 
5.046000 	 -82.855627 	 -62.717229 
5.047000 	 -82.767910 	 -62.658170 
5.048000 	 -82.855627 	 -62.717229 
5.049000 	 -82.767910 	 -62.658170 
5.050000 	 -82.855627 	 -62.717229 
5.051000 	 -82.767910 	 -62.658170 
5.052000 	 -82.767910 	 -62.658170 
5.053000 	 -82.680194 	 -62.599111 
5.054000 	 -82.592478 	 -62.540052 
5.055000 	 -82.592478 	 -62.540052 
5.056000 	 -82.592478 	 -62.540052 
5.057000 	 -82.417045 	 -62.421934 
5.058000 	 -82.417045 	 -62.421934 
5.059000 	 -82.329329 	 -62.362875 
5.060000 	 -82.241613 	 -62.303816 
5.061000 	 -82.241613 	 -62.303816 
5.062000 	 -82.153897 	 -62.244757 
5.063000 	 -82.066180 	 -62.185698 
5.064000 	 -82.066180 	 -62.185698 
5.065000 	 -81.978464 	 -62.126639 
5.066000 	 -81.890748 	 -62.067580 
5.067000 	 -81.803032 	 -62.008521 
5.068000 	 -81.803032 	 -62.008521 
5.069000 	 -81.715315 	 -61.949462 
5.070000 	 -81.627599 	 -61.890402 
5.071000 	 -81.627599 	 -61.890402 
5.072000 	 -81.539883 	 -61.831343 
5.073000 	 -81.452167 	 -61.772284 
5.074000 	 -81.364450 	 -61.713225 
5.075000 	 -81.276734 	 -61.654166 
5.076000 	 -81.276734 	 -61.654166 
5.077000 	 -81.101302 	 -61.536048 
5.078000 	 -80.925869 	 -61.417930 
5.079000 	 -80.838153 	 -61.358871 
5.080000 	 -80.750437 	 -61.299812 
5.081000 	 -80.750437 	 -61.299812 
5.082000 	 -80.750437 	 -61.299812 
5.083000 	 -80.662720 	 -61.240753 
5.084000 	 -80.575004 	 -61.181694 
5.085000 	 -80.311855 	 -61.004517 
5.086000 	 -80.136423 	 -60.886398 
5.087000 	 -79.785558 	 -60.650162 
5.088000 	 -79.785558 	 -60.650162 
5.089000 	 -79.697842 	 -60.591103 
5.090000 	 -79.610126 	 -60.532044 
5.091000 	 -79.522409 	 -60.472985 
5.092000 	 -79.346977 	 -60.354867 
5.093000 	 -79.171544 	 -60.236749 
5.094000 	 -79.171544 	 -60.236749 
5.095000 	 -78.996112 	 -60.118631 
5.096000 	 -78.908396 	 -60.059572 
5.097000 	 -78.645247 	 -59.882394 
5.098000 	 -78.382098 	 -59.705217 
5.099000 	 -78.294382 	 -59.646158 
5.100000 	 -78.118949 	 -59.528040 
5.101000 	 -78.118949 	 -59.528040 
5.102000 	 -78.031233 	 -59.468981 
5.103000 	 -77.943517 	 -59.409922 
5.104000 	 -77.855801 	 -59.350863 
5.105000 	 -77.504936 	 -59.114627 
5.106000 	 -77.329503 	 -58.996509 
5.107000 	 -77.241787 	 -58.937449 
5.108000 	 -77.066354 	 -58.819331 
5.109000 	 -76.978638 	 -58.760272 
5.110000 	 -76.627773 	 -58.524036 
5.111000 	 -76.452341 	 -58.405918 
5.112000 	 -76.101476 	 -58.169682 
5.113000 	 -76.013759 	 -58.110623 
5.114000 	 -75.926043 	 -58.051564 
5.115000 	 -75.750611 	 -57.933445 
5.116000 	 -75.487462 	 -57.756268 
5.117000 	 -75.312029 	 -57.638150 
5.118000 	 -75.048881 	 -57.460973 
5.119000 	 -74.698016 	 -57.224737 
5.120000 	 -74.610299 	 -57.165678 
5.121000 	 -74.522583 	 -57.106619 
5.122000 	 -74.259434 	 -56.929441 
5.123000 	 -74.084002 	 -56.811323 
5.124000 	 -73.820853 	 -56.634146 
5.125000 	 -73.645421 	 -56.516028 
5.126000 	 -73.469988 	 -56.397910 
5.127000 	 -73.294556 	 -56.279792 
5.128000 	 -73.119123 	 -56.161674 
5.129000 	 -72.855974 	 -55.984496 
5.130000 	 -72.592826 	 -55.807319 
5.131000 	 -72.329677 	 -55.630142 
5.132000 	 -72.066528 	 -55.452965 
5.133000 	 -71.803380 	 -55.275788 
5.134000 	 -71.540231 	 -55.098611 
5.135000 	 -71.364798 	 -54.980492 
5.136000 	 -71.189366 	 -54.862374 
5.137000 	 -70.838501 	 -54.626138 
5.138000 	 -70.663068 	 -54.508020 
5.139000 	 -70.487636 	 -54.389902 
5.140000 	 -70.224487 	 -54.212725 
5.141000 	 -69.961338 	 -54.035547 
5.142000 	 -69.698190 	 -53.858370 
5.143000 	 -69.435041 	 -53.681193 
5.144000 	 -69.171892 	 -53.504016 
5.145000 	 -68.821027 	 -53.267780 
5.146000 	 -68.470162 	 -53.031543 
5.147000 	 -68.294730 	 -52.913425 
5.148000 	 -68.207013 	 -52.854366 
5.149000 	 -67.856148 	 -52.618130 
5.150000 	 -67.505283 	 -52.381894 
5.151000 	 -67.242135 	 -52.204717 
5.152000 	 -67.066702 	 -52.086599 
5.153000 	 -66.803553 	 -51.909421 
5.154000 	 -66.452688 	 -51.673185 
5.155000 	 -66.101823 	 -51.436949 
5.156000 	 -65.838675 	 -51.259772 
5.157000 	 -65.663242 	 -51.141654 
5.158000 	 -65.312377 	 -50.905417 
5.159000 	 -64.961512 	 -50.669181 
5.160000 	 -64.610647 	 -50.432945 
5.161000 	 -64.259782 	 -50.196709 
5.162000 	 -63.996633 	 -50.019531 
5.163000 	 -63.733485 	 -49.842354 
5.164000 	 -63.645769 	 -49.783295 
5.165000 	 -63.207187 	 -49.488000 
5.166000 	 -62.856322 	 -49.251764 
5.167000 	 -62.505457 	 -49.015527 
5.168000 	 -62.242309 	 -48.838350 
5.169000 	 -61.891444 	 -48.602114 
5.170000 	 -61.540579 	 -48.365878 
5.171000 	 -61.101997 	 -48.070582 
5.172000 	 -60.926565 	 -47.952464 
5.173000 	 -60.575700 	 -47.716228 
5.174000 	 -60.400267 	 -47.598110 
5.175000 	 -60.049402 	 -47.361874 
5.176000 	 -59.698537 	 -47.125637 
5.177000 	 -59.347672 	 -46.889401 
5.178000 	 -58.909091 	 -46.594106 
5.179000 	 -58.470510 	 -46.298811 
5.180000 	 -58.207361 	 -46.121633 
5.181000 	 -57.856496 	 -45.885397 
5.182000 	 -57.593347 	 -45.708220 
5.183000 	 -57.242482 	 -45.471984 
5.184000 	 -56.891617 	 -45.235748 
5.185000 	 -56.540752 	 -44.999511 
5.186000 	 -56.102171 	 -44.704216 
5.187000 	 -55.751306 	 -44.467980 
5.188000 	 -55.400441 	 -44.231744 
5.189000 	 -55.137293 	 -44.054566 
5.190000 	 -54.786428 	 -43.818330 
5.191000 	 -54.260130 	 -43.463976 
5.192000 	 -53.996981 	 -43.286799 
5.193000 	 -53.646116 	 -43.050562 
5.194000 	 -53.295251 	 -42.814326 
5.195000 	 -52.681238 	 -42.400913 
5.196000 	 -52.330373 	 -42.164676 
5.197000 	 -51.979508 	 -41.928440 
5.198000 	 -51.716359 	 -41.751263 
5.199000 	 -51.277778 	 -41.455968 
5.200000 	 -51.014629 	 -41.278791 
5.201000 	 -50.576048 	 -40.983495 
5.202000 	 -49.962034 	 -40.570082 
5.203000 	 -49.611169 	 -40.333846 
5.204000 	 -49.260304 	 -40.097609 
5.205000 	 -48.997155 	 -39.920432 
5.206000 	 -48.558574 	 -39.625137 
5.207000 	 -48.119993 	 -39.329842 
5.208000 	 -47.593695 	 -38.975487 
