time (s) 	 Voltage output 	 Flowrate (scfm) 
0.602000 	 2.349908 	 0.187199 
0.603000 	 2.349908 	 0.187199 
0.604000 	 2.360093 	 0.600377 
0.605000 	 2.349908 	 0.187199 
0.606000 	 2.349908 	 0.187199 
0.607000 	 2.349908 	 0.187199 
0.608000 	 2.360093 	 0.600377 
0.609000 	 2.360093 	 0.600377 
0.610000 	 2.360093 	 0.600377 
0.611000 	 2.349908 	 0.187199 
0.612000 	 2.349908 	 0.187199 
0.613000 	 2.349908 	 0.187199 
0.614000 	 2.349908 	 0.187199 
0.615000 	 2.360093 	 0.600377 
0.616000 	 2.360093 	 0.600377 
0.617000 	 2.349908 	 0.187199 
0.618000 	 2.360093 	 0.600377 
0.619000 	 2.349908 	 0.187199 
0.620000 	 2.349908 	 0.187199 
0.621000 	 2.360093 	 0.600377 
0.622000 	 2.360093 	 0.600377 
0.623000 	 2.360093 	 0.600377 
0.624000 	 2.360093 	 0.600377 
0.625000 	 2.360093 	 0.600377 
0.626000 	 2.349908 	 0.187199 
0.627000 	 2.349908 	 0.187199 
0.628000 	 2.349908 	 0.187199 
0.629000 	 2.349908 	 0.187199 
0.630000 	 2.349908 	 0.187199 
0.631000 	 2.349908 	 0.187199 
0.632000 	 2.349908 	 0.187199 
0.633000 	 2.360093 	 0.600377 
0.634000 	 2.349908 	 0.187199 
0.635000 	 2.349908 	 0.187199 
0.636000 	 2.360093 	 0.600377 
0.637000 	 2.360093 	 0.600377 
0.638000 	 2.349908 	 0.187199 
0.639000 	 2.349908 	 0.187199 
0.640000 	 2.349908 	 0.187199 
0.641000 	 2.360093 	 0.600377 
0.642000 	 2.349908 	 0.187199 
0.643000 	 2.349908 	 0.187199 
0.644000 	 2.349908 	 0.187199 
0.645000 	 2.360093 	 0.600377 
0.646000 	 2.349908 	 0.187199 
0.647000 	 2.349908 	 0.187199 
0.648000 	 2.360093 	 0.600377 
0.649000 	 2.360093 	 0.600377 
0.650000 	 2.360093 	 0.600377 
0.651000 	 2.360093 	 0.600377 
0.652000 	 2.349908 	 0.187199 
0.653000 	 2.349908 	 0.187199 
0.654000 	 2.349908 	 0.187199 
0.655000 	 2.349908 	 0.187199 
0.656000 	 2.349908 	 0.187199 
0.657000 	 2.349908 	 0.187199 
0.658000 	 2.349908 	 0.187199 
0.659000 	 2.349908 	 0.187199 
0.660000 	 2.349908 	 0.187199 
0.661000 	 2.349908 	 0.187199 
0.662000 	 2.349908 	 0.187199 
0.663000 	 2.349908 	 0.187199 
0.664000 	 2.349908 	 0.187199 
0.665000 	 2.360093 	 0.600377 
0.666000 	 2.349908 	 0.187199 
0.667000 	 2.360093 	 0.600377 
0.668000 	 2.360093 	 0.600377 
0.669000 	 2.349908 	 0.187199 
0.670000 	 2.349908 	 0.187199 
0.671000 	 2.349908 	 0.187199 
0.672000 	 2.349908 	 0.187199 
0.673000 	 2.349908 	 0.187199 
0.674000 	 2.349908 	 0.187199 
0.675000 	 2.349908 	 0.187199 
0.676000 	 2.349908 	 0.187199 
0.677000 	 2.349908 	 0.187199 
0.678000 	 2.349908 	 0.187199 
0.679000 	 2.349908 	 0.187199 
0.680000 	 2.360093 	 0.600377 
0.681000 	 2.349908 	 0.187199 
0.682000 	 2.360093 	 0.600377 
0.683000 	 2.360093 	 0.600377 
0.684000 	 2.360093 	 0.600377 
0.685000 	 2.349908 	 0.187199 
0.686000 	 2.349908 	 0.187199 
0.687000 	 2.349908 	 0.187199 
0.688000 	 2.349908 	 0.187199 
0.689000 	 2.349908 	 0.187199 
0.690000 	 2.349908 	 0.187199 
