time (s) 	 Flowrate (scfm) 
1.005000 	 2.553223 
1.006000 	 2.553223 
1.007000 	 2.553223 
1.008000 	 2.551936 
1.009000 	 2.553223 
1.010000 	 2.551936 
1.011000 	 2.553223 
1.012000 	 2.553223 
1.013000 	 2.553223 
1.014000 	 2.553223 
1.015000 	 2.553223 
1.016000 	 2.551936 
1.017000 	 2.553223 
1.018000 	 2.553223 
1.019000 	 2.553223 
1.020000 	 2.553223 
1.021000 	 2.553223 
1.022000 	 2.553223 
1.023000 	 2.553223 
1.024000 	 2.553223 
1.025000 	 2.553223 
1.026000 	 2.553223 
1.027000 	 2.553223 
1.028000 	 2.553223 
1.029000 	 2.553223 
1.030000 	 2.553223 
1.031000 	 2.551936 
1.032000 	 2.553223 
1.033000 	 2.553223 
1.034000 	 2.553223 
1.035000 	 2.553223 
1.036000 	 2.553223 
1.037000 	 2.553223 
1.038000 	 2.551936 
1.039000 	 2.553223 
1.040000 	 2.553223 
1.041000 	 2.553223 
1.042000 	 2.553223 
1.043000 	 2.553223 
1.044000 	 2.553223 
1.045000 	 2.553223 
1.046000 	 2.551936 
1.047000 	 2.553223 
1.048000 	 2.553223 
1.049000 	 2.553223 
1.050000 	 2.553223 
1.051000 	 2.553223 
1.052000 	 2.553223 
1.053000 	 2.553223 
1.054000 	 2.553223 
1.055000 	 2.553223 
1.056000 	 2.553223 
1.057000 	 2.553223 
1.058000 	 2.553223 
1.059000 	 2.553223 
1.060000 	 2.553223 
1.061000 	 2.551936 
1.062000 	 2.553223 
1.063000 	 2.553223 
1.064000 	 2.553223 
1.065000 	 2.553223 
1.066000 	 2.551936 
1.067000 	 2.551936 
