time (s) 	 Voltage output 	 Flowrate (scfm) 
5.810000 	 2.508364 	 2.508364 
5.820000 	 2.508364 	 2.508364 
5.830000 	 2.508364 	 2.508364 
5.840000 	 2.508364 	 2.508364 
5.850000 	 2.508364 	 2.508364 
5.860000 	 2.508364 	 2.508364 
5.870000 	 2.508364 	 2.508364 
5.880000 	 2.508364 	 2.508364 
5.890000 	 2.508364 	 2.508364 
5.900000 	 2.508364 	 2.508364 
5.910000 	 2.508364 	 2.508364 
5.920000 	 2.508364 	 2.508364 
5.930000 	 2.508364 	 2.508364 
5.940000 	 2.508364 	 2.508364 
5.950000 	 2.508364 	 2.508364 
5.960000 	 2.508364 	 2.508364 
5.970000 	 2.508364 	 2.508364 
5.980000 	 2.508364 	 2.508364 
5.990000 	 2.508364 	 2.508364 
6.000000 	 2.508364 	 2.508364 
6.010000 	 2.508364 	 2.508364 
6.020000 	 2.508364 	 2.508364 
6.030000 	 2.508364 	 2.508364 
6.040000 	 2.508364 	 2.508364 
6.050000 	 2.508364 	 2.508364 
6.060000 	 2.508364 	 2.508364 
6.070000 	 2.508364 	 2.508364 
6.080000 	 2.508364 	 2.508364 
6.090000 	 2.509651 	 2.509651 
6.100000 	 2.508364 	 2.508364 
6.110000 	 2.508364 	 2.508364 
6.120000 	 2.508364 	 2.508364 
6.130000 	 2.508364 	 2.508364 
6.140000 	 2.508364 	 2.508364 
6.150000 	 2.508364 	 2.508364 
6.160000 	 2.508364 	 2.508364 
6.170000 	 2.508364 	 2.508364 
6.180000 	 2.508364 	 2.508364 
6.190000 	 2.508364 	 2.508364 
6.200000 	 2.508364 	 2.508364 
6.210000 	 2.508364 	 2.508364 
6.220000 	 2.508364 	 2.508364 
6.230000 	 2.508364 	 2.508364 
6.240000 	 2.509651 	 2.509651 
6.250000 	 2.508364 	 2.508364 
6.260000 	 2.508364 	 2.508364 
6.270000 	 2.508364 	 2.508364 
6.280000 	 2.508364 	 2.508364 
6.290000 	 2.508364 	 2.508364 
6.300000 	 2.508364 	 2.508364 
6.310000 	 2.508364 	 2.508364 
6.320000 	 2.508364 	 2.508364 
6.330000 	 2.508364 	 2.508364 
6.340000 	 2.508364 	 2.508364 
6.350000 	 2.508364 	 2.508364 
6.360000 	 2.508364 	 2.508364 
6.370000 	 2.508364 	 2.508364 
6.380000 	 2.509651 	 2.509651 
6.390000 	 2.508364 	 2.508364 
