# time_s,loadcell_V
2.790000,0.090858
2.791000,0.088342
2.792000,0.088327
2.793000,0.091839
2.794000,0.082652
2.795000,0.088891
2.796000,0.085757
2.797000,0.090305
2.798000,0.088997
2.799000,0.093688
2.800000,0.087742
2.801000,0.091012
2.802000,0.094036
2.803000,0.092205
2.804000,0.087187
2.805000,0.087806
2.806000,0.087459
2.807000,0.090144
2.808000,0.088850
2.809000,0.090212
2.810000,0.083484
2.811000,0.086862
2.812000,0.092972
2.813000,0.088084
2.814000,0.091587
2.815000,0.085979
2.816000,0.094937
2.817000,0.091042
2.818000,0.087148
2.819000,0.088168
2.820000,0.086572
2.821000,0.089046
2.822000,0.092093
2.823000,0.091462
2.824000,0.095002
2.825000,0.088740
2.826000,0.092180
2.827000,0.091631
2.828000,0.091451
2.829000,0.095411
2.830000,0.093086
2.831000,0.087776
2.832000,0.089259
2.833000,0.085422
2.834000,0.088269
2.835000,0.087678
2.836000,0.088524
2.837000,0.086095
2.838000,0.086794
2.839000,0.086050
2.840000,0.092580
2.841000,0.090811
2.842000,0.089395
2.843000,0.093863
2.844000,0.089225
2.845000,0.089252
2.846000,0.088882
2.847000,0.087556
2.848000,0.088670
2.849000,0.087095
2.850000,0.087732
2.851000,0.090514
2.852000,0.091303
2.853000,0.089644
2.854000,0.091318
2.855000,0.087295
2.856000,0.090285
2.857000,0.085483
2.858000,0.090794
2.859000,0.093323
2.860000,0.091092
2.861000,0.091359
2.862000,0.089627
2.863000,0.086301
2.864000,0.088141
2.865000,0.097157
2.866000,0.089725
2.867000,0.087556
2.868000,0.088876
2.869000,0.085731
2.870000,0.090561
2.871000,0.087447
2.872000,0.087275
2.873000,0.085012
2.874000,0.092595
2.875000,0.090173
2.876000,0.091406
2.877000,0.091676
2.878000,0.084227
2.879000,0.091184
2.880000,0.089355
2.881000,0.092447
2.882000,0.085947
2.883000,0.090745
2.884000,0.091819
2.885000,0.088415
2.886000,0.088285
2.887000,0.088168
2.888000,0.087899
2.889000,0.089955
2.890000,0.090573
2.891000,0.087248
2.892000,0.090783
2.893000,0.089023
2.894000,0.089664
2.895000,0.087010
2.896000,0.086510
2.897000,0.091585
2.898000,0.089005
2.899000,0.092531
2.900000,0.090332
2.901000,0.085547
2.902000,0.089193
2.903000,0.094236
2.904000,0.092834
2.905000,0.086833
2.906000,0.088805
2.907000,0.087838
2.908000,0.088583
2.909000,0.087760
2.910000,0.091165
2.911000,0.090573
2.912000,0.092386
2.913000,0.087275
2.914000,0.090308
2.915000,0.082882
2.916000,0.089167
2.917000,0.084060
2.918000,0.093776
2.919000,0.090032
2.920000,0.088477
2.921000,0.090814
2.922000,0.088373
2.923000,0.087127
2.924000,0.094489
2.925000,0.081655
2.926000,0.094266
2.927000,0.087794
2.928000,0.090267
2.929000,0.087337
2.930000,0.085273
2.931000,0.089751
2.932000,0.088087
2.933000,0.089137
2.934000,0.091378
2.935000,0.091701
2.936000,0.085307
2.937000,0.086594
2.938000,0.086052
2.939000,0.090930
2.940000,0.088639
2.941000,0.090414
2.942000,0.092791
2.943000,0.087927
2.944000,0.088209
2.945000,0.091931
2.946000,0.093283
2.947000,0.090142
2.948000,0.094508
2.949000,0.089756
2.950000,0.083184
2.951000,0.087255
2.952000,0.087865
2.953000,0.081866
2.954000,0.093221
2.955000,0.090038
2.956000,0.090055
2.957000,0.090289
2.958000,0.092847
2.959000,0.089848
2.960000,0.087216
2.961000,0.088811
2.962000,0.091974
2.963000,0.086641
2.964000,0.086237
2.965000,0.087207
2.966000,0.088973
2.967000,0.087078
2.968000,0.091168
2.969000,0.088606
2.970000,0.088745
2.971000,0.087124
2.972000,0.086162
2.973000,0.088541
2.974000,0.090691
2.975000,0.086417
2.976000,0.091631
2.977000,0.085520
2.978000,0.093177
2.979000,0.084217
2.980000,0.087378
2.981000,0.091613
2.982000,0.086628
2.983000,0.087853
2.984000,0.089638
2.985000,0.089124
2.986000,0.089298
2.987000,0.089186
2.988000,0.090272
2.989000,0.090455
2.990000,0.085530
2.991000,0.090610
2.992000,0.092667
2.993000,0.088798
2.994000,0.092911
2.995000,0.088547
2.996000,0.078214
2.997000,0.083109
2.998000,0.087228
2.999000,0.089680
