# time_s,loadcell_V
1.393000,0.090335
1.394000,0.088571
1.395000,0.091378
1.396000,0.090645
1.397000,0.094355
1.398000,0.091232
1.399000,0.088565
1.400000,0.094910
1.401000,0.086134
1.402000,0.095096
1.403000,0.086832
1.404000,0.089211
1.405000,0.093863
1.406000,0.087039
1.407000,0.087933
1.408000,0.088462
1.409000,0.090833
1.410000,0.090272
1.411000,0.087079
1.412000,0.084001
1.413000,0.096758
1.414000,0.091163
1.415000,0.091675
1.416000,0.093107
1.417000,0.083697
1.418000,0.094871
1.419000,0.090953
1.420000,0.089157
1.421000,0.086247
1.422000,0.086170
1.423000,0.090308
1.424000,0.088607
1.425000,0.085190
1.426000,0.096020
1.427000,0.085599
1.428000,0.084528
1.429000,0.089737
1.430000,0.087712
1.431000,0.091375
1.432000,0.084711
1.433000,0.090191
1.434000,0.090002
1.435000,0.084848
1.436000,0.094544
1.437000,0.086774
1.438000,0.092280
1.439000,0.086741
1.440000,0.085851
1.441000,0.089661
1.442000,0.091218
1.443000,0.090273
1.444000,0.088746
1.445000,0.088402
1.446000,0.090624
1.447000,0.089311
1.448000,0.090227
1.449000,0.089229
1.450000,0.084984
1.451000,0.086563
1.452000,0.088888
1.453000,0.087642
1.454000,0.093181
1.455000,0.089925
1.456000,0.087754
1.457000,0.083102
1.458000,0.089700
1.459000,0.088560
1.460000,0.087729
1.461000,0.088820
1.462000,0.094001
1.463000,0.088514
1.464000,0.092357
1.465000,0.091910
1.466000,0.088863
1.467000,0.087610
1.468000,0.091750
1.469000,0.090803
1.470000,0.088494
1.471000,0.084744
1.472000,0.085652
1.473000,0.087386
1.474000,0.090142
1.475000,0.084750
1.476000,0.088877
1.477000,0.088284
1.478000,0.085792
1.479000,0.086312
1.480000,0.086304
1.481000,0.090333
1.482000,0.087145
1.483000,0.091361
1.484000,0.087613
1.485000,0.085877
1.486000,0.086444
1.487000,0.088633
1.488000,0.087240
1.489000,0.092481
1.490000,0.090200
1.491000,0.095945
1.492000,0.087918
1.493000,0.088251
1.494000,0.089056
1.495000,0.090101
1.496000,0.088871
1.497000,0.085401
1.498000,0.087371
1.499000,0.088717
1.500000,0.096063
1.501000,0.091613
1.502000,0.088570
1.503000,0.087540
1.504000,0.094845
1.505000,0.086339
1.506000,0.085116
1.507000,0.091233
1.508000,0.083127
1.509000,0.091194
1.510000,0.088841
1.511000,0.086554
1.512000,0.090418
1.513000,0.091093
1.514000,0.086509
1.515000,0.085451
1.516000,0.092434
1.517000,0.090459
1.518000,0.088959
1.519000,0.090148
1.520000,0.085087
1.521000,0.085903
1.522000,0.086811
1.523000,0.092227
1.524000,0.091509
1.525000,0.092008
1.526000,0.084959
1.527000,0.092741
1.528000,0.083056
1.529000,0.089830
1.530000,0.085860
1.531000,0.084324
1.532000,0.089855
1.533000,0.087587
1.534000,0.086486
1.535000,0.086378
1.536000,0.093935
1.537000,0.090603
1.538000,0.090568
1.539000,0.089369
1.540000,0.086479
1.541000,0.088527
1.542000,0.088323
1.543000,0.094514
1.544000,0.094226
1.545000,0.090935
1.546000,0.089570
1.547000,0.086282
1.548000,0.085771
1.549000,0.088025
1.550000,0.092744
1.551000,0.091317
1.552000,0.089046
1.553000,0.087759
1.554000,0.091287
1.555000,0.088535
1.556000,0.090865
1.557000,0.084945
1.558000,0.081497
1.559000,0.089720
1.560000,0.083362
1.561000,0.089916
1.562000,0.089762
1.563000,0.088189
1.564000,0.085357
1.565000,0.086279
1.566000,0.090509
1.567000,0.092408
1.568000,0.091430
1.569000,0.089843
1.570000,0.087759
1.571000,0.086895
1.572000,0.087146
1.573000,0.090843
1.574000,0.089645
1.575000,0.089766
1.576000,0.085178
1.577000,0.085490
1.578000,0.092395
1.579000,0.084968
1.580000,0.087315
1.581000,0.088356
1.582000,0.087921
1.583000,0.086466
1.584000,0.092602
1.585000,0.088732
1.586000,0.089191
1.587000,0.095358
1.588000,0.091226
1.589000,0.081863
1.590000,0.090318
1.591000,0.084809
1.592000,0.088458
1.593000,0.084713
1.594000,0.093654
1.595000,0.085432
1.596000,0.091313
1.597000,0.088470
1.598000,0.091176
1.599000,0.089550
1.600000,0.086902
1.601000,0.090858
1.602000,0.091091
1.603000,0.090949
1.604000,0.089160
1.605000,0.094054
1.606000,0.084206
1.607000,0.091001
1.608000,0.091610
1.609000,0.091213
1.610000,0.094018
1.611000,0.092737
1.612000,0.090723
1.613000,0.088121
1.614000,0.089571
1.615000,0.087808
1.616000,0.087871
1.617000,0.087985
1.618000,0.091189
1.619000,0.090117
1.620000,0.093699
1.621000,0.084950
1.622000,0.087998
1.623000,0.087920
1.624000,0.090141
1.625000,0.092422
1.626000,0.084690
1.627000,0.090274
1.628000,0.083645
1.629000,0.084671
1.630000,0.091754
1.631000,0.093773
1.632000,0.089562
1.633000,0.091764
1.634000,0.090074
1.635000,0.087530
1.636000,0.090923
1.637000,0.094728
1.638000,0.085258
1.639000,0.085293
1.640000,0.093370
1.641000,0.091744
1.642000,0.089039
1.643000,0.090105
1.644000,0.089321
1.645000,0.085538
1.646000,0.091736
1.647000,0.092785
1.648000,0.084290
1.649000,0.092464
1.650000,0.090196
1.651000,0.087901
1.652000,0.096619
1.653000,0.090431
1.654000,0.092440
1.655000,0.080120
1.656000,0.090123
1.657000,0.086293
1.658000,0.088240
1.659000,0.089767
1.660000,0.087095
1.661000,0.086094
1.662000,0.095754
1.663000,0.086162
1.664000,0.083083
1.665000,0.083197
1.666000,0.091875
1.667000,0.090033
1.668000,0.086992
1.669000,0.091743
1.670000,0.087943
1.671000,0.086107
1.672000,0.090486
1.673000,0.089145
1.674000,0.087551
1.675000,0.089319
1.676000,0.089032
1.677000,0.088532
1.678000,0.092094
1.679000,0.088914
1.680000,0.094432
1.681000,0.082068
1.682000,0.095387
1.683000,0.090404
1.684000,0.090134
1.685000,0.088204
1.686000,0.092168
1.687000,0.093325
1.688000,0.091327
1.689000,0.085126
1.690000,0.092993
1.691000,0.088950
1.692000,0.086857
1.693000,0.091528
1.694000,0.087912
1.695000,0.090112
1.696000,0.093228
1.697000,0.090059
1.698000,0.087647
1.699000,0.087805
1.700000,0.088222
1.701000,0.086468
1.702000,0.089434
1.703000,0.091777
1.704000,0.083509
1.705000,0.089843
1.706000,0.095360
1.707000,0.092689
1.708000,0.091461
1.709000,0.083887
1.710000,0.092327
1.711000,0.087249
1.712000,0.092295
1.713000,0.087778
1.714000,0.087669
1.715000,0.082158
1.716000,0.089165
1.717000,0.091189
1.718000,0.087811
1.719000,0.087924
1.720000,0.086452
1.721000,0.089803
1.722000,0.091220
1.723000,0.090668
1.724000,0.089888
1.725000,0.084917
1.726000,0.093864
1.727000,0.090430
1.728000,0.092720
1.729000,0.093056
1.730000,0.097704
1.731000,0.094480
1.732000,0.087306
1.733000,0.088237
1.734000,0.087505
1.735000,0.089841
1.736000,0.086286
1.737000,0.089820
1.738000,0.085362
1.739000,0.086944
1.740000,0.092672
1.741000,0.091202
1.742000,0.086276
1.743000,0.082294
1.744000,0.085010
1.745000,0.093012
1.746000,0.086797
1.747000,0.093185
1.748000,0.084288
1.749000,0.090390
1.750000,0.082633
1.751000,0.085657
1.752000,0.087204
1.753000,0.086737
1.754000,0.089194
1.755000,0.094110
1.756000,0.092127
1.757000,0.088098
1.758000,0.094963
1.759000,0.090814
1.760000,0.090907
1.761000,0.085568
1.762000,0.088466
1.763000,0.089212
1.764000,0.085944
1.765000,0.089380
1.766000,0.082338
1.767000,0.091992
1.768000,0.084623
1.769000,0.084208
1.770000,0.087065
1.771000,0.091522
1.772000,0.087462
1.773000,0.091010
1.774000,0.090823
1.775000,0.088279
1.776000,0.087983
1.777000,0.090155
1.778000,0.089428
1.779000,0.091101
1.780000,0.092824
1.781000,0.091103
1.782000,0.087649
1.783000,0.089850
1.784000,0.091412
1.785000,0.084603
1.786000,0.087677
1.787000,0.088387
1.788000,0.087775
1.789000,0.090063
1.790000,0.085466
1.791000,0.088788
1.792000,0.086337
1.793000,0.088954
1.794000,0.088409
1.795000,0.092505
1.796000,0.088566
1.797000,0.089190
1.798000,0.084011
1.799000,0.089166
1.800000,0.082206
1.801000,0.084215
1.802000,0.088318
1.803000,0.092311
1.804000,0.086873
1.805000,0.088596
1.806000,0.090537
1.807000,0.092323
1.808000,0.089764
1.809000,0.090455
1.810000,0.094393
1.811000,0.092697
1.812000,0.086234
1.813000,0.081868
1.814000,0.087416
1.815000,0.090228
1.816000,0.084309
1.817000,0.090878
1.818000,0.089465
1.819000,0.089295
1.820000,0.087863
1.821000,0.092910
1.822000,0.093743
1.823000,0.087938
1.824000,0.089172
1.825000,0.093510
1.826000,0.089479
1.827000,0.087759
1.828000,0.087986
1.829000,0.085293
1.830000,0.090137
1.831000,0.094283
1.832000,0.093361
1.833000,0.088576
1.834000,0.093557
1.835000,0.088581
1.836000,0.092398
1.837000,0.093303
1.838000,0.094404
1.839000,0.086687
1.840000,0.091188
1.841000,0.085347
1.842000,0.089861
1.843000,0.097765
1.844000,0.090262
1.845000,0.088166
1.846000,0.089537
1.847000,0.088921
1.848000,0.085621
1.849000,0.090535
1.850000,0.085080
1.851000,0.091362
1.852000,0.094106
1.853000,0.086210
1.854000,0.089155
1.855000,0.093508
1.856000,0.086572
1.857000,0.083571
1.858000,0.088012
1.859000,0.089369
1.860000,0.094785
1.861000,0.088534
1.862000,0.087235
1.863000,0.094393
1.864000,0.083245
1.865000,0.085925
1.866000,0.090526
1.867000,0.089291
1.868000,0.088877
1.869000,0.095914
1.870000,0.092434
1.871000,0.086414
1.872000,0.091471
1.873000,0.090770
1.874000,0.091940
1.875000,0.088513
1.876000,0.087675
1.877000,0.089652
1.878000,0.091056
1.879000,0.086879
1.880000,0.088302
1.881000,0.086605
1.882000,0.091453
1.883000,0.086340
1.884000,0.088953
1.885000,0.089163
1.886000,0.089721
1.887000,0.083564
1.888000,0.090614
1.889000,0.088352
1.890000,0.092668
1.891000,0.093818
1.892000,0.091287
1.893000,0.090223
1.894000,0.087795
1.895000,0.082685
1.896000,0.088170
1.897000,0.090851
1.898000,0.087300
1.899000,0.092411
1.900000,0.085915
1.901000,0.089773
1.902000,0.090500
1.903000,0.091808
1.904000,0.088982
1.905000,0.092578
1.906000,0.087431
1.907000,0.090619
1.908000,0.087919
1.909000,0.090330
1.910000,0.093227
1.911000,0.087862
1.912000,0.089048
1.913000,0.084289
1.914000,0.089770
1.915000,0.088325
1.916000,0.087152
1.917000,0.090441
1.918000,0.083388
1.919000,0.089711
1.920000,0.090552
1.921000,0.094770
1.922000,0.088417
1.923000,0.089527
1.924000,0.091269
1.925000,0.096825
1.926000,0.089051
1.927000,0.089911
1.928000,0.087276
1.929000,0.089073
1.930000,0.085251
1.931000,0.079014
1.932000,0.089309
1.933000,0.090420
1.934000,0.090245
1.935000,0.088475
1.936000,0.087911
1.937000,0.088592
1.938000,0.085928
1.939000,0.089147
1.940000,0.090873
1.941000,0.085209
1.942000,0.086214
1.943000,0.086180
1.944000,0.089281
1.945000,0.090713
1.946000,0.089906
1.947000,0.092607
1.948000,0.089605
1.949000,0.097906
1.950000,0.088486
1.951000,0.082715
1.952000,0.089714
1.953000,0.088090
1.954000,0.089473
1.955000,0.091397
1.956000,0.086485
1.957000,0.095354
1.958000,0.086407
1.959000,0.085910
1.960000,0.091793
1.961000,0.085194
1.962000,0.089755
1.963000,0.091732
1.964000,0.091733
1.965000,0.084904
1.966000,0.087130
1.967000,0.082333
1.968000,0.088218
1.969000,0.087993
1.970000,0.086218
1.971000,0.091093
1.972000,0.092190
1.973000,0.092829
1.974000,0.089482
1.975000,0.086149
1.976000,0.093270
1.977000,0.085406
1.978000,0.090043
1.979000,0.088973
1.980000,0.088017
1.981000,0.090766
1.982000,0.086035
1.983000,0.091857
1.984000,0.087125
1.985000,0.090452
1.986000,0.089752
1.987000,0.088157
1.988000,0.091986
1.989000,0.086476
1.990000,0.090456
1.991000,0.093880
1.992000,0.085625
1.993000,0.083435
1.994000,0.094355
1.995000,0.090575
1.996000,0.087027
1.997000,0.091850
1.998000,0.090390
1.999000,0.088598
2.000000,0.087196
2.001000,0.094661
2.002000,0.086495
2.003000,0.087328
2.004000,0.088921
2.005000,0.085489
2.006000,0.085689
2.007000,0.088056
2.008000,0.088982
2.009000,0.086942
2.010000,0.088949
2.011000,0.094607
2.012000,0.090689
2.013000,0.090771
2.014000,0.089026
2.015000,0.090593
2.016000,0.087362
2.017000,0.090406
2.018000,0.088493
2.019000,0.082214
2.020000,0.089918
2.021000,0.084536
2.022000,0.088491
2.023000,0.088424
2.024000,0.091825
2.025000,0.087748
2.026000,0.087056
2.027000,0.084637
2.028000,0.091243
2.029000,0.091072
2.030000,0.094826
2.031000,0.086495
2.032000,0.090600
2.033000,0.091834
2.034000,0.093089
2.035000,0.091831
2.036000,0.088357
2.037000,0.088143
2.038000,0.089941
2.039000,0.089628
2.040000,0.090028
2.041000,0.088437
2.042000,0.093537
2.043000,0.091779
2.044000,0.089230
2.045000,0.090098
2.046000,0.087445
2.047000,0.093063
2.048000,0.089734
2.049000,0.085099
2.050000,0.093214
2.051000,0.093111
2.052000,0.090358
2.053000,0.092240
2.054000,0.090694
2.055000,0.092965
2.056000,0.089382
2.057000,0.093430
2.058000,0.087502
2.059000,0.089300
2.060000,0.093577
2.061000,0.084802
2.062000,0.094118
2.063000,0.090646
2.064000,0.087922
2.065000,0.088168
2.066000,0.087940
2.067000,0.088555
2.068000,0.092335
2.069000,0.087612
2.070000,0.088119
2.071000,0.089678
2.072000,0.087267
2.073000,0.086880
2.074000,0.089018
2.075000,0.088225
2.076000,0.088915
2.077000,0.087313
2.078000,0.082448
2.079000,0.087486
2.080000,0.083183
2.081000,0.090834
2.082000,0.087085
2.083000,0.087782
2.084000,0.089964
2.085000,0.085755
2.086000,0.091231
2.087000,0.090999
2.088000,0.088434
2.089000,0.090176
2.090000,0.090037
2.091000,0.090422
2.092000,0.088765
2.093000,0.090532
2.094000,0.086398
2.095000,0.089948
2.096000,0.087611
2.097000,0.089999
2.098000,0.092309
2.099000,0.087742
2.100000,0.087281
2.101000,0.085964
2.102000,0.090637
2.103000,0.089670
2.104000,0.086334
2.105000,0.091735
2.106000,0.081695
2.107000,0.088270
2.108000,0.092789
2.109000,0.085127
2.110000,0.093920
2.111000,0.090649
2.112000,0.087296
2.113000,0.092743
2.114000,0.086126
2.115000,0.094077
2.116000,0.085094
2.117000,0.092530
2.118000,0.094312
2.119000,0.089752
2.120000,0.087931
2.121000,0.089875
2.122000,0.087673
2.123000,0.087645
2.124000,0.083478
2.125000,0.094293
2.126000,0.088574
2.127000,0.094885
2.128000,0.091760
2.129000,0.092906
2.130000,0.088111
2.131000,0.089020
2.132000,0.088553
2.133000,0.090171
2.134000,0.087988
2.135000,0.090589
2.136000,0.091418
2.137000,0.088267
2.138000,0.092822
2.139000,0.091535
2.140000,0.085200
2.141000,0.088678
2.142000,0.088802
2.143000,0.087069
2.144000,0.087725
2.145000,0.087737
2.146000,0.090078
2.147000,0.090789
2.148000,0.093276
2.149000,0.090690
2.150000,0.092644
2.151000,0.096225
2.152000,0.090762
2.153000,0.093304
2.154000,0.090846
2.155000,0.097091
2.156000,0.083577
2.157000,0.091701
2.158000,0.090445
2.159000,0.089186
2.160000,0.086389
2.161000,0.089644
2.162000,0.092180
2.163000,0.090845
2.164000,0.089186
2.165000,0.088732
2.166000,0.088557
2.167000,0.091626
2.168000,0.093155
2.169000,0.088712
2.170000,0.093176
2.171000,0.092502
2.172000,0.092559
2.173000,0.090282
2.174000,0.088095
2.175000,0.091480
2.176000,0.086466
2.177000,0.086857
2.178000,0.090202
2.179000,0.092704
2.180000,0.088618
2.181000,0.086728
2.182000,0.088705
2.183000,0.086262
2.184000,0.083368
2.185000,0.092908
2.186000,0.089116
2.187000,0.087208
2.188000,0.088986
2.189000,0.089906
2.190000,0.091724
2.191000,0.087125
2.192000,0.091250
2.193000,0.090571
2.194000,0.085572
2.195000,0.088655
2.196000,0.085731
2.197000,0.088172
2.198000,0.091128
2.199000,0.084312
2.200000,0.092938
2.201000,0.089647
2.202000,0.094956
2.203000,0.088660
2.204000,0.092502
2.205000,0.085400
2.206000,0.091519
2.207000,0.087766
2.208000,0.083787
2.209000,0.087228
2.210000,0.086374
2.211000,0.093959
2.212000,0.094176
2.213000,0.100147
2.214000,0.085652
2.215000,0.088034
2.216000,0.091224
2.217000,0.088032
2.218000,0.093018
2.219000,0.089453
2.220000,0.087868
2.221000,0.090070
2.222000,0.086738
2.223000,0.088141
2.224000,0.087763
2.225000,0.091369
2.226000,0.089456
2.227000,0.094766
2.228000,0.092144
2.229000,0.079661
2.230000,0.088323
2.231000,0.090216
2.232000,0.091543
2.233000,0.089171
2.234000,0.090420
2.235000,0.090622
2.236000,0.088156
2.237000,0.093518
2.238000,0.093510
2.239000,0.088635
2.240000,0.091701
2.241000,0.090481
2.242000,0.087066
2.243000,0.085309
2.244000,0.084990
2.245000,0.093475
2.246000,0.085561
2.247000,0.091333
2.248000,0.091283
2.249000,0.087641
2.250000,0.088582
2.251000,0.089189
2.252000,0.091710
2.253000,0.090831
2.254000,0.093413
2.255000,0.091497
2.256000,0.088537
2.257000,0.090457
2.258000,0.089919
2.259000,0.089243
2.260000,0.090613
2.261000,0.091546
2.262000,0.091982
2.263000,0.087156
2.264000,0.089007
2.265000,0.088286
2.266000,0.086953
2.267000,0.086041
2.268000,0.090480
2.269000,0.090792
2.270000,0.090114
2.271000,0.085584
2.272000,0.084498
2.273000,0.092164
2.274000,0.093829
2.275000,0.090124
2.276000,0.083344
2.277000,0.083291
2.278000,0.086991
2.279000,0.089161
2.280000,0.087746
2.281000,0.092040
2.282000,0.091723
2.283000,0.087633
2.284000,0.087176
2.285000,0.090594
2.286000,0.086363
2.287000,0.092024
2.288000,0.086134
2.289000,0.089422
2.290000,0.089704
2.291000,0.087526
2.292000,0.083777
2.293000,0.088342
2.294000,0.093814
2.295000,0.091465
2.296000,0.088637
2.297000,0.084921
2.298000,0.087608
2.299000,0.088904
2.300000,0.094310
2.301000,0.089423
2.302000,0.092732
2.303000,0.092758
2.304000,0.091085
2.305000,0.092557
2.306000,0.082806
2.307000,0.095489
2.308000,0.091777
2.309000,0.089756
2.310000,0.089278
2.311000,0.085599
2.312000,0.087182
2.313000,0.093503
2.314000,0.090175
2.315000,0.088239
2.316000,0.088540
2.317000,0.087698
2.318000,0.083038
2.319000,0.089989
2.320000,0.089340
2.321000,0.087983
2.322000,0.090103
2.323000,0.091836
2.324000,0.086898
2.325000,0.092091
2.326000,0.093415
2.327000,0.085785
2.328000,0.088591
2.329000,0.088425
2.330000,0.089239
2.331000,0.086770
2.332000,0.090348
2.333000,0.091621
2.334000,0.085687
2.335000,0.087131
2.336000,0.084815
2.337000,0.086225
2.338000,0.089992
2.339000,0.089410
2.340000,0.091666
2.341000,0.086734
2.342000,0.088201
2.343000,0.091539
2.344000,0.092351
2.345000,0.092501
2.346000,0.085541
2.347000,0.085801
2.348000,0.089692
2.349000,0.090414
2.350000,0.088799
2.351000,0.094928
2.352000,0.085804
2.353000,0.087986
2.354000,0.086720
2.355000,0.090044
2.356000,0.087944
2.357000,0.087531
2.358000,0.094353
2.359000,0.088394
2.360000,0.086206
2.361000,0.088388
2.362000,0.086581
2.363000,0.096612
2.364000,0.090003
2.365000,0.091274
2.366000,0.085608
2.367000,0.095413
2.368000,0.090178
2.369000,0.087122
2.370000,0.082887
2.371000,0.091216
2.372000,0.089548
2.373000,0.089857
2.374000,0.085454
2.375000,0.090294
2.376000,0.090407
2.377000,0.087904
2.378000,0.081671
2.379000,0.090585
2.380000,0.087783
2.381000,0.087787
2.382000,0.088172
2.383000,0.089086
2.384000,0.089268
2.385000,0.083406
2.386000,0.089226
2.387000,0.091848
2.388000,0.087618
2.389000,0.089711
2.390000,0.091917
2.391000,0.089228
2.392000,0.093609
2.393000,0.088217
2.394000,0.089315
2.395000,0.088811
2.396000,0.091915
2.397000,0.086097
2.398000,0.091025
2.399000,0.094843
2.400000,0.091455
2.401000,0.085247
2.402000,0.084064
2.403000,0.095346
2.404000,0.086774
2.405000,0.094848
2.406000,0.082771
2.407000,0.088767
2.408000,0.088828
2.409000,0.091197
2.410000,0.084248
2.411000,0.091765
2.412000,0.089640
2.413000,0.092986
2.414000,0.088188
2.415000,0.092388
2.416000,0.089779
2.417000,0.085074
2.418000,0.085982
2.419000,0.095472
2.420000,0.091515
2.421000,0.086604
2.422000,0.085307
2.423000,0.086062
2.424000,0.092578
2.425000,0.086922
2.426000,0.090049
2.427000,0.085464
2.428000,0.090228
2.429000,0.090967
2.430000,0.090995
2.431000,0.087930
2.432000,0.082959
2.433000,0.086061
2.434000,0.085783
2.435000,0.090452
2.436000,0.089833
2.437000,0.090367
2.438000,0.084644
2.439000,0.093512
2.440000,0.088871
2.441000,0.088214
2.442000,0.089447
2.443000,0.087989
2.444000,0.094558
2.445000,0.084268
2.446000,0.087357
2.447000,0.091158
2.448000,0.092189
2.449000,0.087814
2.450000,0.087404
2.451000,0.087243
2.452000,0.090934
2.453000,0.091378
2.454000,0.090844
2.455000,0.085538
2.456000,0.086090
2.457000,0.090687
2.458000,0.087740
2.459000,0.094192
2.460000,0.087900
2.461000,0.085839
2.462000,0.083514
2.463000,0.091717
2.464000,0.087822
2.465000,0.088898
2.466000,0.093312
2.467000,0.086175
2.468000,0.090515
2.469000,0.083930
2.470000,0.087787
2.471000,0.091317
2.472000,0.094569
2.473000,0.087116
2.474000,0.085721
2.475000,0.087555
2.476000,0.088883
2.477000,0.087056
2.478000,0.089340
2.479000,0.088466
2.480000,0.088583
2.481000,0.091036
2.482000,0.091194
2.483000,0.082228
2.484000,0.095647
2.485000,0.088788
2.486000,0.094249
2.487000,0.091975
2.488000,0.086771
2.489000,0.087954
2.490000,0.087186
2.491000,0.092019
2.492000,0.094096
2.493000,0.090722
2.494000,0.086776
2.495000,0.090998
2.496000,0.089237
2.497000,0.086088
2.498000,0.087540
2.499000,0.088780
2.500000,0.089181
2.501000,0.089372
2.502000,0.088333
2.503000,0.091835
2.504000,0.084744
2.505000,0.089883
2.506000,0.089742
2.507000,0.092897
2.508000,0.088201
2.509000,0.082652
2.510000,0.088705
2.511000,0.095649
2.512000,0.090339
2.513000,0.085372
2.514000,0.090288
2.515000,0.087223
2.516000,0.090791
2.517000,0.085728
2.518000,0.093515
2.519000,0.090781
2.520000,0.089541
2.521000,0.089743
2.522000,0.089614
2.523000,0.090918
2.524000,0.089827
2.525000,0.089670
2.526000,0.092949
2.527000,0.093325
2.528000,0.080467
2.529000,0.092139
2.530000,0.088360
2.531000,0.085774
2.532000,0.084269
2.533000,0.086286
2.534000,0.089327
2.535000,0.092483
2.536000,0.088887
2.537000,0.089988
2.538000,0.083627
2.539000,0.086983
2.540000,0.087324
2.541000,0.087253
2.542000,0.084834
2.543000,0.092267
2.544000,0.090386
2.545000,0.088352
2.546000,0.085100
2.547000,0.085362
2.548000,0.094876
2.549000,0.089733
2.550000,0.088605
2.551000,0.093309
2.552000,0.094586
2.553000,0.084703
2.554000,0.091993
2.555000,0.092087
2.556000,0.090843
2.557000,0.091553
2.558000,0.088857
2.559000,0.083161
2.560000,0.091127
2.561000,0.086792
2.562000,0.084835
2.563000,0.086756
2.564000,0.088608
2.565000,0.094508
2.566000,0.097335
2.567000,0.088511
2.568000,0.091053
2.569000,0.090164
2.570000,0.089478
2.571000,0.087161
2.572000,0.090426
2.573000,0.086340
2.574000,0.092796
2.575000,0.089712
2.576000,0.093152
2.577000,0.088837
2.578000,0.092425
2.579000,0.090813
2.580000,0.086704
2.581000,0.089817
2.582000,0.084132
2.583000,0.087460
2.584000,0.090036
2.585000,0.082298
2.586000,0.087084
2.587000,0.087150
2.588000,0.090239
2.589000,0.092805
2.590000,0.085446
2.591000,0.086727
2.592000,0.095803
2.593000,0.082601
2.594000,0.086508
2.595000,0.084723
2.596000,0.090044
2.597000,0.093689
2.598000,0.084971
2.599000,0.092764
2.600000,0.085882
2.601000,0.087596
2.602000,0.087341
2.603000,0.088851
2.604000,0.088643
2.605000,0.091218
2.606000,0.087738
2.607000,0.089517
2.608000,0.093259
2.609000,0.088938
2.610000,0.087560
2.611000,0.094324
2.612000,0.090637
2.613000,0.088625
2.614000,0.091632
2.615000,0.090465
2.616000,0.084165
2.617000,0.084991
2.618000,0.087414
2.619000,0.088019
2.620000,0.087007
2.621000,0.089456
2.622000,0.086043
2.623000,0.087670
2.624000,0.086175
2.625000,0.089181
2.626000,0.089736
2.627000,0.087188
2.628000,0.088148
2.629000,0.091306
2.630000,0.092339
2.631000,0.089445
2.632000,0.087872
2.633000,0.092314
2.634000,0.090388
2.635000,0.088799
2.636000,0.087799
2.637000,0.087157
2.638000,0.086953
2.639000,0.085807
2.640000,0.084508
2.641000,0.087786
2.642000,0.083399
2.643000,0.091357
2.644000,0.087241
2.645000,0.086695
2.646000,0.091944
2.647000,0.092208
2.648000,0.090352
2.649000,0.085216
2.650000,0.089732
2.651000,0.084105
2.652000,0.086533
2.653000,0.091497
2.654000,0.087788
2.655000,0.090432
2.656000,0.089831
2.657000,0.087508
2.658000,0.086757
2.659000,0.087851
2.660000,0.086141
2.661000,0.085385
2.662000,0.093229
2.663000,0.086550
2.664000,0.093899
2.665000,0.092164
2.666000,0.088073
2.667000,0.086185
2.668000,0.085685
2.669000,0.089716
2.670000,0.088957
2.671000,0.094501
2.672000,0.086033
2.673000,0.087261
2.674000,0.088385
2.675000,0.090079
2.676000,0.086386
2.677000,0.091439
2.678000,0.090303
2.679000,0.087344
2.680000,0.095340
2.681000,0.080743
2.682000,0.090671
2.683000,0.089523
2.684000,0.089344
2.685000,0.088055
2.686000,0.090294
2.687000,0.092771
2.688000,0.090906
2.689000,0.092657
2.690000,0.090332
2.691000,0.092215
2.692000,0.091344
2.693000,0.090612
2.694000,0.090707
2.695000,0.090969
2.696000,0.086602
2.697000,0.090611
2.698000,0.090419
2.699000,0.088574
2.700000,0.091828
2.701000,0.088631
2.702000,0.086327
2.703000,0.087626
2.704000,0.087971
2.705000,0.085456
2.706000,0.087773
2.707000,0.082695
2.708000,0.090869
2.709000,0.090951
2.710000,0.090411
2.711000,0.086732
2.712000,0.095144
2.713000,0.089767
2.714000,0.087868
2.715000,0.089201
2.716000,0.090097
2.717000,0.090480
2.718000,0.087428
2.719000,0.091792
2.720000,0.091931
2.721000,0.088493
2.722000,0.090695
2.723000,0.090413
2.724000,0.089329
2.725000,0.089479
2.726000,0.091368
2.727000,0.080815
2.728000,0.089403
2.729000,0.085260
2.730000,0.088221
2.731000,0.085616
2.732000,0.091743
2.733000,0.086029
2.734000,0.085522
2.735000,0.088412
2.736000,0.088210
2.737000,0.087052
2.738000,0.087863
2.739000,0.093056
2.740000,0.085305
2.741000,0.095290
2.742000,0.085181
2.743000,0.086922
2.744000,0.089092
2.745000,0.088516
2.746000,0.090865
2.747000,0.084786
2.748000,0.089852
2.749000,0.089951
2.750000,0.087203
2.751000,0.085844
2.752000,0.084901
2.753000,0.086031
2.754000,0.083991
2.755000,0.084937
2.756000,0.084428
2.757000,0.093904
2.758000,0.084894
2.759000,0.093809
2.760000,0.085617
2.761000,0.090919
2.762000,0.087850
2.763000,0.092928
2.764000,0.083543
2.765000,0.092883
2.766000,0.084140
2.767000,0.087857
2.768000,0.086376
2.769000,0.090004
2.770000,0.088227
2.771000,0.089319
2.772000,0.087529
2.773000,0.088215
2.774000,0.090732
2.775000,0.086860
2.776000,0.091620
2.777000,0.092629
2.778000,0.094584
2.779000,0.089035
2.780000,0.087727
2.781000,0.090619
2.782000,0.089393
2.783000,0.095885
2.784000,0.085986
2.785000,0.088143
2.786000,0.089394
2.787000,0.089620
2.788000,0.085930
2.789000,0.088948
2.790000,0.087660
