time (s) 	 Flowrate (scfm) 
0.792000 	 22.129019 
0.793000 	 22.255017 
0.794000 	 22.129019 
0.795000 	 22.255017 
0.796000 	 22.381014 
0.797000 	 22.255017 
0.798000 	 22.003021 
0.799000 	 22.255017 
0.800000 	 22.255017 
0.801000 	 22.003021 
0.802000 	 22.003021 
0.803000 	 22.129019 
0.804000 	 22.129019 
0.805000 	 22.255017 
0.806000 	 22.381014 
0.807000 	 22.129019 
0.808000 	 22.003021 
0.809000 	 22.129019 
0.810000 	 22.381014 
0.811000 	 22.255017 
0.812000 	 22.129019 
0.813000 	 22.255017 
0.814000 	 22.129019 
0.815000 	 22.129019 
0.816000 	 22.255017 
0.817000 	 22.129019 
0.818000 	 22.003021 
0.819000 	 22.255017 
0.820000 	 22.255017 
0.821000 	 22.129019 
0.822000 	 22.129019 
0.823000 	 22.255017 
0.824000 	 22.381014 
0.825000 	 22.003021 
0.826000 	 22.129019 
0.827000 	 22.129019 
0.828000 	 22.381014 
0.829000 	 22.003021 
0.830000 	 22.255017 
0.831000 	 21.877023 
0.832000 	 22.381014 
0.833000 	 22.255017 
0.834000 	 22.129019 
0.835000 	 22.129019 
0.836000 	 22.129019 
0.837000 	 22.381014 
0.838000 	 22.255017 
0.839000 	 22.255017 
0.840000 	 22.255017 
0.841000 	 22.129019 
0.842000 	 22.129019 
0.843000 	 22.255017 
0.844000 	 22.129019 
0.845000 	 22.255017 
0.846000 	 22.129019 
0.847000 	 22.003021 
0.848000 	 22.003021 
0.849000 	 22.003021 
0.850000 	 22.255017 
0.851000 	 22.003021 
0.852000 	 22.003021 
0.853000 	 22.255017 
0.854000 	 22.003021 
0.855000 	 22.129019 
0.856000 	 22.507012 
0.857000 	 22.129019 
0.858000 	 22.255017 
0.859000 	 22.255017 
0.860000 	 22.129019 
0.861000 	 22.255017 
0.862000 	 22.255017 
0.863000 	 22.129019 
0.864000 	 22.129019 
0.865000 	 22.129019 
0.866000 	 22.255017 
0.867000 	 22.129019 
0.868000 	 22.129019 
0.869000 	 22.255017 
0.870000 	 22.129019 
0.871000 	 22.381014 
0.872000 	 22.129019 
0.873000 	 22.255017 
0.874000 	 22.129019 
0.875000 	 22.381014 
0.876000 	 22.381014 
0.877000 	 22.255017 
0.878000 	 22.255017 
0.879000 	 22.003021 
0.880000 	 22.255017 
0.881000 	 22.129019 
0.882000 	 22.129019 
0.883000 	 22.381014 
0.884000 	 22.255017 
0.885000 	 22.129019 
0.886000 	 22.255017 
0.887000 	 22.255017 
0.888000 	 22.255017 
0.889000 	 22.255017 
0.890000 	 22.381014 
0.891000 	 22.003021 
0.892000 	 22.255017 
0.893000 	 22.381014 
0.894000 	 22.255017 
0.895000 	 22.003021 
0.896000 	 22.255017 
0.897000 	 22.255017 
0.898000 	 22.003021 
0.899000 	 22.129019 
0.900000 	 22.255017 
0.901000 	 22.129019 
0.902000 	 22.129019 
0.903000 	 22.255017 
0.904000 	 22.129019 
0.905000 	 22.129019 
0.906000 	 22.381014 
0.907000 	 22.255017 
0.908000 	 22.129019 
0.909000 	 22.003021 
0.910000 	 22.381014 
0.911000 	 22.381014 
0.912000 	 22.381014 
0.913000 	 22.129019 
0.914000 	 22.129019 
0.915000 	 22.003021 
0.916000 	 22.255017 
0.917000 	 22.255017 
0.918000 	 21.877023 
0.919000 	 22.129019 
0.920000 	 22.255017 
0.921000 	 22.255017 
0.922000 	 22.255017 
0.923000 	 22.255017 
0.924000 	 22.003021 
0.925000 	 22.003021 
0.926000 	 22.381014 
0.927000 	 22.255017 
0.928000 	 22.129019 
0.929000 	 22.129019 
0.930000 	 22.129019 
0.931000 	 22.129019 
0.932000 	 22.129019 
0.933000 	 22.255017 
0.934000 	 22.255017 
0.935000 	 22.129019 
0.936000 	 22.129019 
0.937000 	 22.381014 
0.938000 	 22.255017 
0.939000 	 22.255017 
0.940000 	 22.255017 
0.941000 	 22.129019 
0.942000 	 22.003021 
0.943000 	 22.129019 
0.944000 	 22.507012 
0.945000 	 22.003021 
0.946000 	 22.129019 
0.947000 	 22.129019 
0.948000 	 22.129019 
0.949000 	 22.255017 
0.950000 	 22.381014 
0.951000 	 22.129019 
0.952000 	 22.129019 
0.953000 	 22.129019 
0.954000 	 22.381014 
0.955000 	 22.381014 
0.956000 	 22.255017 
0.957000 	 22.129019 
0.958000 	 22.129019 
0.959000 	 22.129019 
0.960000 	 22.381014 
0.961000 	 22.381014 
0.962000 	 22.255017 
0.963000 	 22.129019 
0.964000 	 22.129019 
0.965000 	 22.255017 
0.966000 	 22.255017 
0.967000 	 22.255017 
0.968000 	 22.129019 
0.969000 	 22.003021 
0.970000 	 22.255017 
0.971000 	 22.255017 
0.972000 	 22.255017 
0.973000 	 22.255017 
0.974000 	 21.877023 
0.975000 	 22.129019 
0.976000 	 22.255017 
0.977000 	 22.381014 
0.978000 	 22.129019 
0.979000 	 22.255017 
0.980000 	 22.003021 
0.981000 	 22.255017 
0.982000 	 22.255017 
0.983000 	 22.129019 
0.984000 	 22.381014 
0.985000 	 22.003021 
0.986000 	 22.003021 
0.987000 	 22.003021 
0.988000 	 22.129019 
0.989000 	 22.129019 
0.990000 	 22.129019 
0.991000 	 22.255017 
0.992000 	 22.255017 
0.993000 	 22.255017 
0.994000 	 22.255017 
0.995000 	 22.255017 
0.996000 	 22.003021 
0.997000 	 22.255017 
0.998000 	 22.003021 
0.999000 	 22.255017 
1.000000 	 22.129019 
1.001000 	 22.003021 
1.002000 	 22.129019 
1.003000 	 22.129019 
1.004000 	 22.255017 
1.005000 	 22.381014 
1.006000 	 22.381014 
1.007000 	 22.003021 
1.008000 	 22.129019 
1.009000 	 22.129019 
1.010000 	 22.507012 
1.011000 	 22.255017 
1.012000 	 22.129019 
1.013000 	 22.129019 
1.014000 	 22.129019 
