Time(s) 	 Volt (v) 
0.00000 	 89.12687 
0.00500 	 89.12687 
0.01000 	 89.12687 
0.01500 	 89.12687 
0.02000 	 89.12687 
0.02500 	 89.21631 
0.03000 	 89.12687 
0.03500 	 89.21631 
0.04000 	 89.21631 
0.04500 	 89.12687 
0.05000 	 89.12687 
0.05500 	 89.21631 
0.06000 	 89.21631 
0.06500 	 89.21631 
0.07000 	 89.12687 
0.07500 	 89.12687 
0.08000 	 89.21631 
0.08500 	 89.21631 
0.09000 	 89.12687 
0.09500 	 89.21631 
0.10000 	 89.21631 
0.10500 	 89.21631 
0.11000 	 89.21631 
0.11500 	 89.21631 
0.12000 	 89.12687 
0.12500 	 89.12687 
0.13000 	 89.12687 
0.13500 	 89.21631 
0.14000 	 89.12687 
0.14500 	 89.12687 
0.15000 	 89.12687 
0.15500 	 89.12687 
0.16000 	 89.12687 
0.16500 	 89.12687 
0.17000 	 89.21631 
0.17500 	 89.12687 
0.18000 	 89.12687 
0.18500 	 89.21631 
0.19000 	 89.21631 
0.19500 	 89.21631 
0.20000 	 89.21631 
0.20500 	 89.21631 
0.21000 	 89.21631 
0.21500 	 89.21631 
0.22000 	 89.21631 
0.22500 	 89.21631 
0.23000 	 89.21631 
0.23500 	 89.21631 
0.24000 	 89.21631 
0.24500 	 89.21631 
0.25000 	 89.21631 
0.25500 	 89.21631 
0.26000 	 89.21631 
0.26500 	 89.21631 
0.27000 	 89.21631 
0.27500 	 89.21631 
0.28000 	 89.21631 
0.28500 	 89.21631 
0.29000 	 89.21631 
0.29500 	 89.21631 
0.30000 	 89.21631 
0.30500 	 89.30575 
0.31000 	 89.21631 
0.31500 	 89.21631 
0.32000 	 89.21631 
0.32500 	 89.21631 
0.33000 	 89.21631 
0.33500 	 89.21631 
0.34000 	 89.21631 
0.34500 	 89.21631 
0.35000 	 89.21631 
0.35500 	 89.21631 
0.36000 	 89.21631 
0.36500 	 89.21631 
0.37000 	 89.21631 
0.37500 	 89.21631 
0.38000 	 89.21631 
0.38500 	 89.21631 
0.39000 	 89.30575 
0.39500 	 89.30575 
0.40000 	 89.21631 
0.40500 	 89.21631 
0.41000 	 89.21631 
0.41500 	 89.21631 
0.42000 	 89.21631 
0.42500 	 89.21631 
0.43000 	 89.21631 
0.43500 	 89.21631 
0.44000 	 89.30575 
0.44500 	 89.21631 
0.45000 	 89.30575 
0.45500 	 89.21631 
0.46000 	 89.21631 
0.46500 	 89.21631 
0.47000 	 89.21631 
0.47500 	 89.21631 
0.48000 	 89.21631 
0.48500 	 89.21631 
0.49000 	 89.30575 
0.49500 	 89.30575 
0.50000 	 89.30575 
0.50500 	 89.21631 
0.51000 	 89.21631 
0.51500 	 89.21631 
0.52000 	 89.21631 
0.52500 	 89.30575 
0.53000 	 89.21631 
0.53500 	 89.21631 
0.54000 	 89.21631 
0.54500 	 89.21631 
0.55000 	 89.21631 
0.55500 	 89.30575 
0.56000 	 89.30575 
0.56500 	 89.21631 
0.57000 	 89.21631 
0.57500 	 89.21631 
0.58000 	 89.30575 
0.58500 	 89.21631 
0.59000 	 89.21631 
0.59500 	 89.21631 
0.60000 	 89.30575 
0.60500 	 89.21631 
0.61000 	 89.30575 
0.61500 	 89.30575 
0.62000 	 89.21631 
0.62500 	 89.21631 
0.63000 	 89.30575 
0.63500 	 89.21631 
0.64000 	 89.21631 
0.64500 	 89.21631 
0.65000 	 89.21631 
0.65500 	 89.21631 
0.66000 	 89.21631 
0.66500 	 89.21631 
0.67000 	 89.21631 
0.67500 	 89.21631 
0.68000 	 89.21631 
0.68500 	 89.21631 
0.69000 	 89.21631 
0.69500 	 89.21631 
0.70000 	 89.21631 
0.70500 	 89.21631 
0.71000 	 89.21631 
0.71500 	 89.21631 
0.72000 	 89.21631 
0.72500 	 89.21631 
0.73000 	 89.21631 
0.73500 	 89.12687 
0.74000 	 89.12687 
0.74500 	 89.12687 
0.75000 	 89.21631 
0.75500 	 89.21631 
0.76000 	 89.12687 
0.76500 	 89.12687 
0.77000 	 89.12687 
0.77500 	 89.12687 
0.78000 	 89.12687 
0.78500 	 89.12687 
0.79000 	 89.12687 
0.79500 	 89.21631 
0.80000 	 89.12687 
0.80500 	 89.12687 
0.81000 	 89.21631 
0.81500 	 89.12687 
0.82000 	 89.21631 
0.82500 	 89.21631 
0.83000 	 89.21631 
0.83500 	 89.12687 
0.84000 	 89.12687 
0.84500 	 89.12687 
0.85000 	 89.12687 
0.85500 	 89.21631 
0.86000 	 89.21631 
0.86500 	 89.12687 
0.87000 	 89.12687 
0.87500 	 89.12687 
0.88000 	 89.12687 
0.88500 	 89.12687 
0.89000 	 89.12687 
0.89500 	 89.12687 
0.90000 	 89.12687 
0.90500 	 89.12687 
0.91000 	 89.12687 
0.91500 	 89.12687 
0.92000 	 89.12687 
0.92500 	 89.12687 
0.93000 	 89.12687 
0.93500 	 89.12687 
0.94000 	 89.12687 
0.94500 	 89.12687 
0.95000 	 89.12687 
0.95500 	 89.12687 
0.96000 	 89.12687 
0.96500 	 89.12687 
0.97000 	 89.12687 
0.97500 	 89.12687 
0.98000 	 89.12687 
0.98500 	 89.12687 
0.99000 	 89.12687 
0.99500 	 89.21631 
1.00000 	 89.12687 
1.00500 	 89.21631 
1.01000 	 89.12687 
1.01500 	 89.12687 
1.02000 	 89.12687 
1.02500 	 89.21631 
1.03000 	 89.21631 
1.03500 	 89.21631 
1.04000 	 89.12687 
1.04500 	 89.21631 
1.05000 	 89.12687 
1.05500 	 89.12687 
1.06000 	 89.12687 
1.06500 	 89.12687 
1.07000 	 89.12687 
1.07500 	 89.21631 
1.08000 	 89.21631 
1.08500 	 89.21631 
1.09000 	 89.12687 
1.09500 	 89.12687 
1.10000 	 89.21631 
1.10500 	 89.12687 
1.11000 	 89.12687 
1.11500 	 89.12687 
1.12000 	 89.12687 
1.12500 	 89.12687 
1.13000 	 89.12687 
1.13500 	 89.12687 
1.14000 	 89.12687 
1.14500 	 89.12687 
1.15000 	 89.12687 
1.15500 	 89.12687 
1.16000 	 89.12687 
1.16500 	 89.12687 
1.17000 	 89.12687 
1.17500 	 89.12687 
1.18000 	 89.12687 
1.18500 	 89.12687 
1.19000 	 89.12687 
1.19500 	 89.12687 
1.20000 	 89.12687 
1.20500 	 89.12687 
1.21000 	 89.21631 
1.21500 	 89.12687 
1.22000 	 89.12687 
1.22500 	 89.12687 
1.23000 	 89.12687 
1.23500 	 89.12687 
1.24000 	 89.21631 
1.24500 	 89.12687 
1.25000 	 89.21631 
1.25500 	 89.12687 
1.26000 	 89.12687 
1.26500 	 89.12687 
1.27000 	 89.12687 
1.27500 	 89.12687 
1.28000 	 89.12687 
1.28500 	 89.12687 
1.29000 	 89.21631 
1.29500 	 89.21631 
1.30000 	 89.21631 
1.30500 	 89.12687 
1.31000 	 89.21631 
1.31500 	 89.21631 
1.32000 	 89.21631 
1.32500 	 89.21631 
1.33000 	 89.21631 
1.33500 	 89.21631 
1.34000 	 89.12687 
1.34500 	 89.12687 
1.35000 	 89.21631 
1.35500 	 89.21631 
1.36000 	 89.21631 
1.36500 	 89.21631 
1.37000 	 89.21631 
1.37500 	 89.21631 
1.38000 	 89.21631 
1.38500 	 89.21631 
1.39000 	 89.21631 
1.39500 	 89.12687 
1.40000 	 89.21631 
1.40500 	 89.21631 
1.41000 	 89.21631 
1.41500 	 89.21631 
1.42000 	 89.21631 
1.42500 	 89.21631 
1.43000 	 89.21631 
1.43500 	 89.21631 
1.44000 	 89.21631 
1.44500 	 89.21631 
1.45000 	 89.21631 
1.45500 	 89.21631 
1.46000 	 89.21631 
1.46500 	 89.21631 
1.47000 	 89.21631 
1.47500 	 89.21631 
1.48000 	 89.21631 
1.48500 	 89.21631 
1.49000 	 89.21631 
1.49500 	 89.21631 
1.50000 	 89.21631 
1.50500 	 89.21631 
1.51000 	 89.21631 
1.51500 	 89.21631 
1.52000 	 89.21631 
1.52500 	 89.21631 
1.53000 	 89.21631 
1.53500 	 89.21631 
1.54000 	 89.21631 
1.54500 	 89.21631 
1.55000 	 89.21631 
1.55500 	 89.21631 
1.56000 	 89.21631 
1.56500 	 89.21631 
1.57000 	 89.21631 
1.57500 	 89.21631 
1.58000 	 89.21631 
1.58500 	 89.21631 
1.59000 	 89.21631 
1.59500 	 89.21631 
1.60000 	 89.21631 
1.60500 	 89.12687 
1.61000 	 89.21631 
1.61500 	 89.21631 
1.62000 	 89.12687 
1.62500 	 89.21631 
1.63000 	 89.21631 
1.63500 	 89.21631 
1.64000 	 89.12687 
1.64500 	 89.21631 
1.65000 	 89.12687 
1.65500 	 89.12687 
1.66000 	 89.12687 
1.66500 	 89.12687 
1.67000 	 89.12687 
1.67500 	 89.12687 
1.68000 	 89.12687 
1.68500 	 89.12687 
1.69000 	 89.12687 
1.69500 	 89.12687 
1.70000 	 89.12687 
1.70500 	 89.12687 
1.71000 	 89.12687 
1.71500 	 89.12687 
1.72000 	 89.12687 
1.72500 	 89.12687 
1.73000 	 89.12687 
1.73500 	 89.12687 
1.74000 	 89.12687 
1.74500 	 89.12687 
1.75000 	 89.12687 
1.75500 	 89.12687 
1.76000 	 89.21631 
1.76500 	 89.21631 
1.77000 	 89.21631 
1.77500 	 89.21631 
1.78000 	 89.12687 
1.78500 	 89.21631 
1.79000 	 89.30575 
1.79500 	 89.30575 
1.80000 	 89.21631 
1.80500 	 89.21631 
1.81000 	 89.30575 
1.81500 	 89.30575 
1.82000 	 89.30575 
1.82500 	 89.39518 
1.83000 	 89.39518 
1.83500 	 89.57405 
1.84000 	 89.66349 
1.84500 	 89.93180 
1.85000 	 89.93180 
1.85500 	 90.02123 
1.86000 	 90.02123 
1.86500 	 89.84236 
1.87000 	 89.75293 
1.87500 	 89.48462 
1.88000 	 89.21631 
1.88500 	 88.85857 
1.89000 	 88.50082 
1.89500 	 87.87477 
1.90000 	 87.24872 
1.90500 	 86.71210 
1.91000 	 85.99662 
1.91500 	 85.28113 
1.92000 	 84.47620 
1.92500 	 83.58184 
1.93000 	 82.59805 
1.93500 	 81.61425 
1.94000 	 80.63046 
1.94500 	 79.37835 
1.95000 	 78.21569 
1.95500 	 77.05302 
1.96000 	 75.71148 
1.96500 	 74.28050 
1.97000 	 72.84953 
1.97500 	 71.15024 
1.98000 	 69.71927 
1.98500 	 68.01998 
1.99000 	 66.14183 
1.99500 	 64.53198 
2.00000 	 62.74326 
2.00500 	 60.68624 
2.01000 	 58.89752 
2.01500 	 56.75105 
2.02000 	 54.78346 
2.02500 	 52.63700 
2.03000 	 50.22223 
2.03500 	 48.16520 
2.04000 	 45.83986 
2.04500 	 43.60396 
2.05000 	 41.18919 
2.05500 	 38.59555 
2.06000 	 36.27021 
2.06500 	 33.76601 
2.07000 	 31.26180 
2.07500 	 28.66816 
2.08000 	 26.16395 
2.08500 	 23.39143 
2.09000 	 20.79779 
2.09500 	 18.29358 
2.10000 	 15.61051 
2.10500 	 12.83799 
2.11000 	 10.42322 
2.11500 	 7.74014 
2.12000 	 4.87819 
2.12500 	 2.28455 
2.13000 	 -0.48797 
2.13500 	 -3.17105 
2.14000 	 -5.67526 
2.14500 	 -8.35834 
2.15000 	 -10.68367 
2.15500 	 -13.45619 
2.16000 	 -16.04983 
2.16500 	 -18.91178 
2.17000 	 -21.23712 
2.17500 	 -23.65189 
2.18000 	 -26.15609 
2.18500 	 -28.74974 
2.19000 	 -31.07507 
2.19500 	 -33.31097 
2.20000 	 -35.45743 
2.20500 	 -37.69333 
2.21000 	 -39.92923 
2.21500 	 -42.25457 
2.22000 	 -44.13272 
2.22500 	 -46.18975 
2.23000 	 -48.06791 
2.23500 	 -49.94606 
2.24000 	 -51.91365 
2.24500 	 -53.70237 
2.25000 	 -55.49109 
2.25500 	 -57.27981 
2.26000 	 -58.62135 
2.26500 	 -60.49951 
2.27000 	 -62.01992 
2.27500 	 -63.45089 
2.28000 	 -64.79243 
2.28500 	 -65.86567 
2.29000 	 -67.47551 
2.29500 	 -68.45931 
2.30000 	 -69.89028 
2.30500 	 -70.87408 
2.31000 	 -71.85788 
2.31500 	 -73.02054 
2.32000 	 -73.64659 
2.32500 	 -74.45152 
2.33000 	 -75.43531 
2.33500 	 -76.06137 
2.34000 	 -76.86629 
2.34500 	 -77.31347 
2.35000 	 -77.93952 
2.35500 	 -78.47614 
2.36000 	 -78.92332 
2.36500 	 -79.19163 
2.37000 	 -79.37050 
2.37500 	 -79.54937 
2.38000 	 -79.72824 
2.38500 	 -79.81768 
2.39000 	 -79.90711 
2.39500 	 -79.81768 
2.40000 	 -79.72824 
2.40500 	 -79.63880 
2.41000 	 -79.54937 
2.41500 	 -79.19163 
2.42000 	 -79.01275 
2.42500 	 -78.65501 
2.43000 	 -78.20783 
2.43500 	 -77.58178 
2.44000 	 -77.13460 
2.44500 	 -76.41911 
2.45000 	 -75.70362 
2.45500 	 -74.98813 
2.46000 	 -74.09377 
2.46500 	 -73.37829 
2.47000 	 -72.66280 
2.47500 	 -71.50013 
2.48000 	 -70.60577 
2.48500 	 -69.44310 
2.49000 	 -68.10156 
2.49500 	 -67.02833 
2.50000 	 -65.68679 
2.50500 	 -64.43469 
2.51000 	 -63.00371 
2.51500 	 -61.84105 
2.52000 	 -60.23120 
2.52500 	 -58.35304 
2.53000 	 -57.01150 
2.53500 	 -55.22278 
2.54000 	 -53.34463 
2.54500 	 -51.82422 
2.55000 	 -49.94606 
2.55500 	 -48.06791 
2.56000 	 -46.18975 
2.56500 	 -44.22216 
2.57000 	 -42.34400 
2.57500 	 -40.10811 
2.58000 	 -38.05108 
2.58500 	 -35.90461 
2.59000 	 -33.75815 
2.59500 	 -31.43282 
2.60000 	 -29.10748 
2.60500 	 -26.87158 
2.61000 	 -24.27794 
2.61500 	 -21.95260 
2.62000 	 -19.62727 
2.62500 	 -17.03362 
2.63000 	 -14.97660 
2.63500 	 -11.93577 
2.64000 	 -9.78931 
2.64500 	 -7.10623 
2.65000 	 -4.69146 
2.65500 	 -1.91895 
2.66000 	 0.67470 
2.66500 	 3.00003 
2.67000 	 5.59368 
2.67500 	 8.09788 
2.68000 	 10.78096 
2.68500 	 13.19573 
2.69000 	 15.61051 
2.69500 	 18.20415 
2.70000 	 20.52948 
2.70500 	 22.94425 
2.71000 	 25.26959 
2.71500 	 27.68436 
2.72000 	 30.18857 
2.72500 	 32.51390 
2.73000 	 34.66037 
2.73500 	 37.07514 
2.74000 	 39.40047 
2.74500 	 41.54694 
2.75000 	 43.60396 
2.75500 	 45.66099 
2.76000 	 47.44971 
2.76500 	 49.68561 
2.77000 	 51.29546 
2.77500 	 53.44192 
2.78000 	 55.23064 
2.78500 	 56.84049 
2.79000 	 58.62921 
2.79500 	 60.23906 
2.80000 	 61.49116 
2.80500 	 63.19044 
2.81000 	 64.80029 
2.81500 	 66.05239 
2.82000 	 67.48337 
2.82500 	 68.55660 
2.83000 	 69.98758 
2.83500 	 70.79250 
2.84000 	 72.13404 
2.84500 	 73.02840 
2.85000 	 73.92276 
2.85500 	 74.72768 
2.86000 	 75.71148 
2.86500 	 76.42697 
2.87000 	 77.05302 
2.87500 	 77.67907 
2.88000 	 78.30512 
2.88500 	 78.66287 
2.89000 	 79.02061 
2.89500 	 79.46779 
2.90000 	 79.73610 
2.90500 	 79.91497 
2.91000 	 80.09384 
2.91500 	 80.27271 
2.92000 	 80.27271 
2.92500 	 80.18328 
2.93000 	 80.00440 
2.93500 	 79.82553 
2.94000 	 79.64666 
2.94500 	 79.19948 
2.95000 	 78.84174 
2.95500 	 78.57343 
2.96000 	 78.12625 
2.96500 	 77.50020 
2.97000 	 76.87415 
2.97500 	 76.24809 
2.98000 	 75.53261 
2.98500 	 74.63825 
2.99000 	 73.74389 
2.99500 	 72.93896 
3.00000 	 71.95517 
3.00500 	 70.70306 
3.01000 	 69.98758 
3.01500 	 68.46716 
3.02000 	 67.30450 
3.02500 	 66.05239 
3.03000 	 64.80029 
3.03500 	 63.27988 
3.04000 	 61.58059 
3.04500 	 60.32849 
3.05000 	 58.71864 
3.05500 	 57.01936 
3.06000 	 55.40951 
3.06500 	 53.71023 
3.07000 	 51.74264 
3.07500 	 49.86448 
3.08000 	 48.16520 
3.08500 	 46.10817 
3.09000 	 44.14058 
3.09500 	 41.99412 
3.10000 	 40.02653 
3.10500 	 37.70119 
3.11000 	 35.82303 
3.11500 	 33.49770 
3.12000 	 31.44067 
3.12500 	 28.93647 
3.13000 	 26.70057 
3.13500 	 24.55410 
3.14000 	 22.22877 
3.14500 	 19.63512 
3.15000 	 17.30979 
3.15500 	 15.07389 
3.16000 	 12.48025 
3.16500 	 10.15491 
3.17000 	 7.82958 
3.17500 	 5.23593 
3.18000 	 2.82116 
3.18500 	 0.58526 
3.19000 	 -1.82951 
3.19500 	 -4.33372 
3.20000 	 -6.83792 
3.20500 	 -9.07382 
3.21000 	 -11.39916 
3.21500 	 -13.90337 
3.22000 	 -15.96039 
3.22500 	 -18.46460 
3.23000 	 -20.52163 
3.23500 	 -23.02583 
3.24000 	 -25.08286 
3.24500 	 -27.40820 
3.25000 	 -29.37579 
3.25500 	 -31.43282 
3.26000 	 -33.66872 
3.26500 	 -35.36800 
3.27000 	 -37.42503 
3.27500 	 -39.39262 
3.28000 	 -41.09190 
3.28500 	 -42.88062 
3.29000 	 -44.66934 
3.29500 	 -46.63693 
3.30000 	 -47.88903 
3.30500 	 -49.40945 
3.31000 	 -50.84042 
3.31500 	 -52.53971 
3.32000 	 -54.06012 
3.32500 	 -55.31222 
3.33000 	 -56.56432 
3.33500 	 -57.81643 
3.34000 	 -58.97910 
3.34500 	 -60.23120 
3.35000 	 -61.57274 
3.35500 	 -62.19879 
3.36000 	 -63.27202 
3.36500 	 -64.25582 
3.37000 	 -64.88187 
3.37500 	 -65.59736 
3.38000 	 -66.31285 
3.38500 	 -67.11777 
3.39000 	 -67.65438 
3.39500 	 -68.01213 
3.40000 	 -68.45931 
3.40500 	 -69.17480 
3.41000 	 -69.44310 
3.41500 	 -69.80085 
3.42000 	 -70.06916 
3.42500 	 -70.24803 
3.43000 	 -70.33746 
3.43500 	 -70.42690 
3.44000 	 -70.42690 
3.44500 	 -70.33746 
3.45000 	 -70.24803 
3.45500 	 -70.06916 
3.46000 	 -69.80085 
3.46500 	 -69.35367 
3.47000 	 -68.99592 
3.47500 	 -68.36987 
3.48000 	 -67.92269 
3.48500 	 -67.56495 
3.49000 	 -67.02833 
3.49500 	 -66.13397 
3.50000 	 -65.50792 
3.50500 	 -64.88187 
3.51000 	 -64.25582 
3.51500 	 -63.18259 
3.52000 	 -62.10935 
3.52500 	 -61.57274 
3.53000 	 -60.23120 
3.53500 	 -59.06853 
3.54000 	 -57.81643 
3.54500 	 -56.83263 
3.55000 	 -55.49109 
3.55500 	 -54.23899 
3.56000 	 -52.80801 
3.56500 	 -51.37704 
3.57000 	 -49.85663 
3.57500 	 -48.33621 
3.58000 	 -46.99468 
3.58500 	 -45.11652 
3.59000 	 -43.50667 
3.59500 	 -41.89682 
3.60000 	 -40.10811 
3.60500 	 -38.31939 
3.61000 	 -36.53067 
3.61500 	 -34.65251 
3.62000 	 -32.68492 
3.62500 	 -30.89620 
3.63000 	 -28.83917 
3.63500 	 -26.78215 
3.64000 	 -24.36737 
3.64500 	 -22.22091 
3.65000 	 -20.07445 
3.65500 	 -18.10686 
3.66000 	 -15.69208 
3.66500 	 -13.90337 
3.67000 	 -11.39916 
3.67500 	 -9.25269 
3.68000 	 -7.01680 
3.68500 	 -4.87033 
3.69000 	 -2.36613 
3.69500 	 -0.21966 
3.70000 	 2.01624 
3.70500 	 4.43101 
3.71000 	 6.66691 
3.71500 	 8.81337 
3.72000 	 11.04927 
3.72500 	 13.28517 
3.73000 	 15.52107 
3.73500 	 17.66753 
3.74000 	 19.72456 
3.74500 	 22.31820 
3.75000 	 24.37523 
3.75500 	 26.43226 
3.76000 	 28.31041 
3.76500 	 30.54631 
3.77000 	 32.42447 
3.77500 	 34.39206 
3.78000 	 36.44909 
3.78500 	 38.14837 
3.79000 	 40.11596 
3.79500 	 41.90468 
3.80000 	 43.87227 
3.80500 	 45.39268 
3.81000 	 46.91310 
3.81500 	 48.79125 
3.82000 	 50.13279 
3.82500 	 51.65320 
3.83000 	 53.26305 
3.83500 	 54.60459 
3.84000 	 55.94613 
3.84500 	 57.10880 
3.85000 	 58.53977 
3.85500 	 59.43413 
3.86000 	 60.59680 
3.86500 	 61.49116 
3.87000 	 62.56439 
3.87500 	 63.63762 
3.88000 	 64.62142 
3.88500 	 65.24747 
3.89000 	 66.05239 
3.89500 	 66.58901 
3.90000 	 67.30450 
3.90500 	 67.93055 
3.91000 	 68.37773 
3.91500 	 68.73547 
3.92000 	 69.27209 
3.92500 	 69.62983 
3.93000 	 69.89814 
3.93500 	 70.07701 
3.94000 	 70.16645 
3.94500 	 70.16645 
3.95000 	 70.16645 
3.95500 	 70.16645 
3.96000 	 69.98758 
3.96500 	 69.89814 
3.97000 	 69.62983 
3.97500 	 69.18265 
3.98000 	 68.64604 
3.98500 	 68.28829 
3.99000 	 67.93055 
3.99500 	 67.39393 
4.00000 	 66.58901 
4.00500 	 66.05239 
4.01000 	 65.24747 
4.01500 	 64.71085 
4.02000 	 63.63762 
4.02500 	 62.56439 
4.03000 	 61.58059 
4.03500 	 60.68624 
4.04000 	 59.52357 
4.04500 	 58.62921 
4.05000 	 57.37710 
4.05500 	 56.12500 
4.06000 	 55.05177 
4.06500 	 53.71023 
4.07000 	 52.01095 
4.07500 	 50.66941 
4.08000 	 49.23843 
4.08500 	 47.44971 
4.09000 	 45.92930 
4.09500 	 44.31945 
4.10000 	 42.62017 
4.10500 	 40.92089 
4.11000 	 39.22160 
4.11500 	 37.25401 
4.12000 	 35.37585 
4.12500 	 33.58714 
4.13000 	 31.61954 
4.13500 	 29.65195 
4.14000 	 27.59493 
4.14500 	 25.62733 
4.15000 	 23.57031 
4.15500 	 21.69215 
4.16000 	 19.54569 
4.16500 	 17.39922 
4.17000 	 15.34220 
4.17500 	 13.19573 
4.18000 	 10.95983 
4.18500 	 8.81337 
4.19000 	 6.84578 
4.19500 	 4.60988 
4.20000 	 2.46342 
4.20500 	 0.49583 
4.21000 	 -1.65064 
4.21500 	 -3.79710 
4.22000 	 -6.03300 
4.22500 	 -8.17946 
4.23000 	 -10.23649 
4.23500 	 -12.11465 
4.24000 	 -14.70829 
4.24500 	 -16.31814 
4.25000 	 -18.46460 
4.25500 	 -20.16388 
4.26000 	 -22.22091 
4.26500 	 -24.09907 
4.27000 	 -26.24553 
4.27500 	 -28.21312 
4.28000 	 -29.82297 
4.28500 	 -31.61169 
4.29000 	 -33.40041 
4.29500 	 -35.01025 
4.30000 	 -36.70954 
4.30500 	 -38.22995 
4.31000 	 -39.75036 
4.31500 	 -41.18134 
4.32000 	 -42.70175 
4.32500 	 -44.04329 
4.33000 	 -45.29539 
4.33500 	 -46.99468 
4.34000 	 -47.79960 
4.34500 	 -48.87283 
4.35000 	 -50.39324 
4.35500 	 -51.28760 
4.36000 	 -52.36083 
4.36500 	 -53.16576 
4.37000 	 -54.23899 
4.37500 	 -55.13335 
4.38000 	 -55.93827 
4.38500 	 -56.65376 
4.39000 	 -57.36925 
4.39500 	 -57.90586 
4.40000 	 -58.44248 
4.40500 	 -59.06853 
4.41000 	 -59.51571 
4.41500 	 -60.14176 
4.42000 	 -60.49951 
4.42500 	 -60.85725 
4.43000 	 -61.12556 
4.43500 	 -61.39387 
4.44000 	 -61.57274 
4.44500 	 -61.57274 
4.45000 	 -61.66217 
4.45500 	 -61.57274 
4.46000 	 -61.48330 
4.46500 	 -61.21499 
4.47000 	 -60.94669 
4.47500 	 -60.76781 
4.48000 	 -60.32063 
4.48500 	 -59.96289 
4.49000 	 -59.42628 
4.49500 	 -58.88966 
4.50000 	 -58.35304 
4.50500 	 -57.72699 
4.51000 	 -57.27981 
4.51500 	 -56.47489 
4.52000 	 -55.84884 
4.52500 	 -54.95448 
4.53000 	 -54.23899 
4.53500 	 -52.98689 
4.54000 	 -52.18196 
4.54500 	 -51.19817 
4.55000 	 -50.30381 
4.55500 	 -48.87283 
4.56000 	 -47.88903 
4.56500 	 -46.99468 
4.57000 	 -45.38483 
4.57500 	 -44.22216 
4.58000 	 -42.79118 
4.58500 	 -41.44964 
4.59000 	 -40.01867 
4.59500 	 -38.58769 
