Times (s),Voltage (Volts)
-9.808187,0.709000 
2.610306,-9.731136 
0.710000,2.749547 
-9.669495,0.711000 
2.563892,-9.715726 
0.712000,2.471065 
-9.700316,0.713000 
2.378237,-9.715726 
0.714000,2.447858 
-9.700316,0.715000 
2.447858,-9.700316 
0.716000,2.540685 
-9.731136,0.717000 
2.540685,-9.761956 
0.718000,2.633513 
-9.638675,0.719000 
2.587099,-9.731136 
0.720000,2.540685 
-9.715726,0.721000 
2.517478,-9.777367 
0.722000,2.563892 
-9.885238,0.723000 
2.587099,-9.638675 
0.724000,2.656720 
-9.761956,0.725000 
2.540685,-9.715726 
0.726000,2.517478 
-9.731136,0.727000 
2.563892,-9.746546 
0.728000,2.540685 
-9.746546,0.729000 
2.401444,-9.761956 
0.730000,2.494271 
-9.808187,0.731000 
2.378237,-9.761956 
0.732000,2.447858 
-9.638675,0.733000 
2.378237,-9.715726 
0.734000,2.447858 
-9.731136,0.735000 
2.424651,-9.715726 
0.736000,2.447858 
-9.700316,0.737000 
2.447858,-9.715726 
0.738000,2.378237 
-9.669495,0.739000 
2.424651,-9.731136 
0.740000,2.447858 
-9.777367,0.741000 
2.378237,-9.761956 
0.742000,2.447858 
-9.700316,0.743000 
2.447858,-9.869828 
0.744000,2.494271 
-9.715726,0.745000 
2.401444,-9.792777 
0.746000,2.401444 
-9.669495,0.747000 
2.424651,-9.777367 
0.748000,2.494271 
-9.684906,0.749000 
2.378237,-9.777367 
0.750000,2.563892 
-9.638675,0.751000 
2.401444,-9.684906 
0.752000,2.424651 
-9.839007,0.753000 
2.447858,-9.777367 
0.754000,2.447858 
-9.669495,0.755000 
2.447858,-9.607855 
0.756000,2.424651 
-9.715726,0.757000 
2.494271,-9.684906 
0.758000,2.424651 
-9.731136,0.759000 
2.447858,-9.731136 
0.760000,2.424651 
-9.777367,0.761000 
2.424651,-9.700316 
0.762000,2.424651 
-9.700316,0.763000 
2.447858,-9.654085 
0.764000,2.471065 
-9.761956,0.765000 
2.447858,-9.684906 
0.766000,2.378237 
-9.792777,0.767000 
2.471065,-9.823597 
0.768000,2.471065 
-9.792777,0.769000 
2.424651,-9.731136 
0.770000,2.447858 
-9.577035,0.771000 
2.447858,-9.654085 
0.772000,2.471065 
-9.731136,0.773000 
2.447858,-9.669495 
0.774000,2.447858 
-9.654085,0.775000 
2.447858,-9.777367 
0.776000,2.447858 
-9.823597,0.777000 
2.424651,-9.823597 
0.778000,2.378237 
-9.823597,0.779000 
2.378237,-9.900648 
0.780000,2.401444 
-9.746546,0.781000 
2.378237,-9.839007 
0.782000,2.401444 
-9.746546,0.783000 
2.424651,-9.731136 
0.784000,2.378237 
-9.777367,0.785000 
2.401444,-9.839007 
0.786000,2.378237 
-9.869828,0.787000 
2.401444,-9.746546 
0.788000,2.424651 
-9.823597,0.789000 
2.378237,-9.823597 
0.790000,2.447858 
-9.777367,0.791000 
2.378237,-9.808187 
0.792000,2.447858 
-9.684906,0.793000 
2.447858,-9.731136 
0.794000,2.401444 
