time (s) 	 Voltage (V) 
7.829000 	 1.325003 
7.830000 	 1.319853 
7.831000 	 1.313416 
7.832000 	 1.310841 
7.833000 	 1.305691 
7.834000 	 1.300542 
7.835000 	 1.294104 
7.836000 	 1.290242 
7.837000 	 1.285092 
7.838000 	 1.281230 
7.839000 	 1.281230 
7.840000 	 1.272218 
7.841000 	 1.267068 
7.842000 	 1.261918 
7.843000 	 1.260631 
7.844000 	 1.251619 
7.845000 	 1.249044 
7.846000 	 1.243894 
7.847000 	 1.242607 
7.848000 	 1.233595 
7.849000 	 1.229732 
7.850000 	 1.227157 
7.851000 	 1.223295 
7.852000 	 1.218145 
7.853000 	 1.212996 
7.854000 	 1.209133 
7.855000 	 1.207846 
7.856000 	 1.202696 
7.857000 	 1.196259 
7.858000 	 1.193684 
7.859000 	 1.189822 
7.860000 	 1.185959 
7.861000 	 1.180809 
7.862000 	 1.178235 
7.863000 	 1.174372 
7.864000 	 1.171797 
7.865000 	 1.164073 
7.866000 	 1.162785 
7.867000 	 1.160210 
7.868000 	 1.156348 
7.869000 	 1.151198 
7.870000 	 1.147336 
7.871000 	 1.144761 
7.872000 	 1.142186 
7.873000 	 1.137036 
7.874000 	 1.133174 
7.875000 	 1.130599 
7.876000 	 1.128024 
7.877000 	 1.124162 
7.878000 	 1.121587 
7.879000 	 1.117725 
7.880000 	 1.115150 
7.881000 	 1.111288 
7.882000 	 1.106138 
7.883000 	 1.104850 
7.884000 	 1.102276 
7.885000 	 1.099701 
7.886000 	 1.102276 
7.887000 	 1.093263 
7.888000 	 1.091976 
7.889000 	 1.088114 
7.890000 	 1.086826 
7.891000 	 1.080389 
7.892000 	 1.079102 
7.893000 	 1.077814 
7.894000 	 1.076527 
7.895000 	 1.071377 
7.896000 	 1.068802 
7.897000 	 1.067515 
7.898000 	 1.064940 
7.899000 	 1.059790 
7.900000 	 1.058502 
7.901000 	 1.055928 
7.902000 	 1.054640 
7.903000 	 1.055928 
7.904000 	 1.048203 
7.905000 	 1.046915 
7.906000 	 1.046915 
7.907000 	 1.045628 
7.908000 	 1.039191 
7.909000 	 1.039191 
7.910000 	 1.037903 
7.911000 	 1.037903 
7.912000 	 1.031466 
7.913000 	 1.031466 
7.914000 	 1.030179 
7.915000 	 1.028891 
7.916000 	 1.025029 
7.917000 	 1.022454 
7.918000 	 1.022454 
7.919000 	 1.021167 
7.920000 	 1.018592 
7.921000 	 1.016017 
7.922000 	 1.016017 
7.923000 	 1.014729 
7.924000 	 1.012155 
7.925000 	 1.010867 
7.926000 	 1.009580 
7.927000 	 1.009580 
7.928000 	 1.007005 
7.929000 	 1.005717 
7.930000 	 1.005717 
7.931000 	 1.003142 
7.932000 	 1.003142 
7.933000 	 1.004430 
7.934000 	 1.000568 
7.935000 	 0.997993 
7.936000 	 0.999280 
7.937000 	 0.997993 
7.938000 	 0.995418 
7.939000 	 0.996705 
7.940000 	 0.995418 
7.941000 	 0.995418 
7.942000 	 0.992843 
7.943000 	 0.992843 
7.944000 	 0.991555 
7.945000 	 0.992843 
7.946000 	 0.990268 
7.947000 	 0.990268 
7.948000 	 0.988981 
7.949000 	 0.990268 
7.950000 	 0.992843 
7.951000 	 0.986406 
7.952000 	 0.987693 
7.953000 	 0.988981 
7.954000 	 0.990268 
7.955000 	 0.985118 
7.956000 	 0.985118 
7.957000 	 0.986406 
7.958000 	 0.987693 
7.959000 	 0.985118 
7.960000 	 0.985118 
7.961000 	 0.986406 
7.962000 	 0.988981 
7.963000 	 0.985118 
7.964000 	 0.985118 
7.965000 	 0.986406 
7.966000 	 0.987693 
7.967000 	 0.986406 
7.968000 	 0.985118 
7.969000 	 0.986406 
7.970000 	 0.987693 
7.971000 	 0.988981 
7.972000 	 0.987693 
7.973000 	 0.988981 
7.974000 	 0.990268 
7.975000 	 0.990268 
7.976000 	 0.988981 
7.977000 	 0.991555 
7.978000 	 0.991555 
7.979000 	 0.991555 
7.980000 	 0.994130 
7.981000 	 0.994130 
7.982000 	 0.995418 
7.983000 	 0.995418 
7.984000 	 0.996705 
7.985000 	 0.996705 
7.986000 	 0.999280 
7.987000 	 0.999280 
7.988000 	 1.001855 
7.989000 	 1.001855 
7.990000 	 1.001855 
7.991000 	 1.004430 
7.992000 	 1.005717 
7.993000 	 1.004430 
7.994000 	 1.007005 
7.995000 	 1.008292 
7.996000 	 1.010867 
7.997000 	 1.016017 
7.998000 	 1.010867 
7.999000 	 1.012155 
8.000000 	 1.016017 
8.001000 	 1.021167 
8.002000 	 1.018592 
8.003000 	 1.019879 
8.004000 	 1.022454 
8.005000 	 1.026316 
8.006000 	 1.025029 
8.007000 	 1.027604 
8.008000 	 1.030179 
8.009000 	 1.032754 
8.010000 	 1.031466 
8.011000 	 1.034041 
8.012000 	 1.036616 
8.013000 	 1.041766 
8.014000 	 1.041766 
8.015000 	 1.041766 
8.016000 	 1.045628 
8.017000 	 1.049490 
8.018000 	 1.049490 
8.019000 	 1.050778 
8.020000 	 1.054640 
8.021000 	 1.058502 
8.022000 	 1.059790 
8.023000 	 1.059790 
8.024000 	 1.062365 
8.025000 	 1.066227 
8.026000 	 1.068802 
8.027000 	 1.071377 
8.028000 	 1.073952 
8.029000 	 1.076527 
8.030000 	 1.081676 
8.031000 	 1.081676 
8.032000 	 1.082964 
8.033000 	 1.086826 
8.034000 	 1.091976 
8.035000 	 1.094551 
8.036000 	 1.095838 
8.037000 	 1.098413 
8.038000 	 1.102276 
8.039000 	 1.106138 
8.040000 	 1.107425 
8.041000 	 1.111288 
8.042000 	 1.115150 
8.043000 	 1.117725 
8.044000 	 1.125449 
8.045000 	 1.124162 
8.046000 	 1.126737 
8.047000 	 1.130599 
8.048000 	 1.137036 
8.049000 	 1.137036 
8.050000 	 1.140899 
8.051000 	 1.144761 
8.052000 	 1.149911 
8.053000 	 1.151198 
8.054000 	 1.155061 
8.055000 	 1.160210 
8.056000 	 1.164073 
8.057000 	 1.164073 
8.058000 	 1.169223 
8.059000 	 1.173085 
8.060000 	 1.180809 
8.061000 	 1.183384 
8.062000 	 1.184672 
8.063000 	 1.189822 
8.064000 	 1.194971 
8.065000 	 1.198834 
8.066000 	 1.200121 
8.067000 	 1.205271 
8.068000 	 1.210421 
8.069000 	 1.214283 
8.070000 	 1.216858 
8.071000 	 1.220720 
8.072000 	 1.227157 
8.073000 	 1.232307 
8.074000 	 1.233595 
8.075000 	 1.238744 
8.076000 	 1.243894 
8.077000 	 1.249044 
8.078000 	 1.251619 
8.079000 	 1.256769 
8.080000 	 1.261918 
8.081000 	 1.267068 
8.082000 	 1.269643 
8.083000 	 1.274793 
8.084000 	 1.281230 
8.085000 	 1.286380 
8.086000 	 1.290242 
8.087000 	 1.294104 
8.088000 	 1.299254 
8.089000 	 1.305691 
8.090000 	 1.309554 
8.091000 	 1.318566 
8.092000 	 1.318566 
8.093000 	 1.323716 
8.094000 	 1.328865 
8.095000 	 1.336590 
8.096000 	 1.341740 
8.097000 	 1.344315 
8.098000 	 1.350752 
8.099000 	 1.357189 
8.100000 	 1.359764 
8.101000 	 1.366201 
8.102000 	 1.371351 
8.103000 	 1.379076 
8.104000 	 1.381650 
8.105000 	 1.388088 
8.106000 	 1.393237 
8.107000 	 1.399675 
8.108000 	 1.407399 
8.109000 	 1.408687 
8.110000 	 1.416411 
8.111000 	 1.421561 
8.112000 	 1.430573 
8.113000 	 1.433148 
8.114000 	 1.439585 
8.115000 	 1.446023 
8.116000 	 1.452460 
8.117000 	 1.456322 
8.118000 	 1.461472 
8.119000 	 1.469197 
8.120000 	 1.475634 
8.121000 	 1.479496 
8.122000 	 1.485933 
8.123000 	 1.492371 
8.124000 	 1.498808 
8.125000 	 1.505245 
8.126000 	 1.510395 
8.127000 	 1.516832 
8.128000 	 1.524557 
8.129000 	 1.528419 
8.130000 	 1.536144 
8.131000 	 1.542581 
8.132000 	 1.550305 
8.133000 	 1.555455 
8.134000 	 1.560605 
8.135000 	 1.568330 
8.136000 	 1.574767 
8.137000 	 1.582491 
8.138000 	 1.591504 
8.139000 	 1.595366 
8.140000 	 1.603091 
8.141000 	 1.608240 
8.142000 	 1.617252 
8.143000 	 1.621115 
8.144000 	 1.628839 
8.145000 	 1.635277 
8.146000 	 1.644289 
8.147000 	 1.649438 
8.148000 	 1.657163 
8.149000 	 1.664888 
8.150000 	 1.671325 
8.151000 	 1.676475 
8.152000 	 1.682912 
8.153000 	 1.691924 
8.154000 	 1.699649 
8.155000 	 1.709948 
8.156000 	 1.711236 
8.157000 	 1.718960 
8.158000 	 1.727972 
8.159000 	 1.736985 
8.160000 	 1.742134 
8.161000 	 1.748572 
8.162000 	 1.757584 
8.163000 	 1.766596 
8.164000 	 1.771745 
8.165000 	 1.779470 
8.166000 	 1.785907 
8.167000 	 1.796207 
8.168000 	 1.801357 
8.169000 	 1.809081 
8.170000 	 1.816806 
8.171000 	 1.827106 
8.172000 	 1.833543 
8.173000 	 1.839980 
8.174000 	 1.847705 
8.175000 	 1.856717 
8.176000 	 1.864441 
8.177000 	 1.870879 
8.178000 	 1.879891 
8.179000 	 1.887615 
8.180000 	 1.896627 
8.181000 	 1.903065 
8.182000 	 1.910789 
8.183000 	 1.919801 
8.184000 	 1.927526 
8.185000 	 1.936538 
8.186000 	 1.945550 
8.187000 	 1.951987 
8.188000 	 1.959712 
8.189000 	 1.967437 
8.190000 	 1.976449 
8.191000 	 1.984173 
8.192000 	 1.994473 
8.193000 	 2.002198 
8.194000 	 2.009922 
8.195000 	 2.018934 
8.196000 	 2.029234 
8.197000 	 2.035671 
8.198000 	 2.043396 
8.199000 	 2.052408 
8.200000 	 2.060133 
8.201000 	 2.070432 
8.202000 	 2.082019 
8.203000 	 2.087169 
8.204000 	 2.096181 
8.205000 	 2.105193 
8.206000 	 2.115493 
8.207000 	 2.120642 
8.208000 	 2.130942 
8.209000 	 2.139954 
8.210000 	 2.148966 
8.211000 	 2.156691 
8.212000 	 2.164415 
8.213000 	 2.174715 
8.214000 	 2.186302 
8.215000 	 2.191452 
8.216000 	 2.200464 
8.217000 	 2.210763 
8.218000 	 2.221063 
8.219000 	 2.230075 
8.220000 	 2.237800 
8.221000 	 2.248099 
8.222000 	 2.258399 
8.223000 	 2.267411 
8.224000 	 2.275135 
8.225000 	 2.284148 
8.226000 	 2.293160 
8.227000 	 2.303459 
8.228000 	 2.309896 
8.229000 	 2.321483 
8.230000 	 2.333070 
8.231000 	 2.342082 
8.232000 	 2.349807 
8.233000 	 2.358819 
8.234000 	 2.369119 
8.235000 	 2.379418 
8.236000 	 2.387143 
8.237000 	 2.397442 
8.238000 	 2.407742 
8.239000 	 2.415467 
8.240000 	 2.427054 
8.241000 	 2.434778 
8.242000 	 2.446365 
8.243000 	 2.455377 
8.244000 	 2.465677 
8.245000 	 2.474689 
8.246000 	 2.484989 
8.247000 	 2.495288 
8.248000 	 2.504300 
8.249000 	 2.517175 
8.250000 	 2.523612 
8.251000 	 2.533911 
8.252000 	 2.542923 
8.253000 	 2.555798 
8.254000 	 2.563522 
8.255000 	 2.573822 
8.256000 	 2.584122 
8.257000 	 2.595709 
8.258000 	 2.604721 
8.259000 	 2.613733 
8.260000 	 2.624032 
8.261000 	 2.635619 
8.262000 	 2.644631 
8.263000 	 2.654931 
8.264000 	 2.665230 
8.265000 	 2.675530 
8.266000 	 2.687117 
8.267000 	 2.696129 
8.268000 	 2.706429 
8.269000 	 2.716728 
8.270000 	 2.728315 
8.271000 	 2.737327 
8.272000 	 2.747627 
8.273000 	 2.759214 
8.274000 	 2.770801 
8.275000 	 2.778525 
8.276000 	 2.790112 
8.277000 	 2.801699 
8.278000 	 2.810711 
8.279000 	 2.821011 
8.280000 	 2.831310 
8.281000 	 2.842897 
8.282000 	 2.853197 
8.283000 	 2.863497 
8.284000 	 2.873796 
8.285000 	 2.885383 
8.286000 	 2.895683 
8.287000 	 2.907270 
8.288000 	 2.917569 
8.289000 	 2.927869 
8.290000 	 2.939456 
8.291000 	 2.949755 
8.292000 	 2.960055 
8.293000 	 2.971642 
8.294000 	 2.981941 
8.295000 	 2.993528 
8.296000 	 3.005115 
8.297000 	 3.015415 
8.298000 	 3.025714 
8.299000 	 3.037301 
8.300000 	 3.048888 
8.301000 	 3.059188 
8.302000 	 3.069487 
8.303000 	 3.081074 
8.304000 	 3.092661 
8.305000 	 3.102961 
8.306000 	 3.114548 
8.307000 	 3.124847 
8.308000 	 3.137722 
8.309000 	 3.146734 
8.310000 	 3.159608 
8.311000 	 3.169908 
8.312000 	 3.181495 
8.313000 	 3.194369 
8.314000 	 3.203381 
8.315000 	 3.214968 
8.316000 	 3.226555 
8.317000 	 3.238142 
8.318000 	 3.248442 
8.319000 	 3.258741 
8.320000 	 3.272903 
8.321000 	 3.283203 
8.322000 	 3.293502 
8.323000 	 3.305089 
8.324000 	 3.316676 
8.325000 	 3.328263 
8.326000 	 3.341138 
8.327000 	 3.350150 
8.328000 	 3.363024 
8.329000 	 3.374611 
8.330000 	 3.384911 
8.331000 	 3.397785 
8.332000 	 3.409372 
8.333000 	 3.420959 
8.334000 	 3.432546 
8.335000 	 3.442846 
8.336000 	 3.455720 
8.337000 	 3.467307 
8.338000 	 3.478894 
8.339000 	 3.489193 
8.340000 	 3.500780 
8.341000 	 3.513655 
8.342000 	 3.525242 
8.343000 	 3.536829 
8.344000 	 3.549703 
8.345000 	 3.561290 
8.346000 	 3.572877 
8.347000 	 3.584464 
8.348000 	 3.594764 
8.349000 	 3.607638 
8.350000 	 3.617938 
8.351000 	 3.630812 
8.352000 	 3.643687 
8.353000 	 3.655274 
8.354000 	 3.668148 
8.355000 	 3.678448 
8.356000 	 3.690034 
8.357000 	 3.701621 
8.358000 	 3.714496 
8.359000 	 3.727370 
8.360000 	 3.740245 
8.361000 	 3.749257 
8.362000 	 3.762131 
8.363000 	 3.775006 
8.364000 	 3.786593 
8.365000 	 3.798180 
8.366000 	 3.809767 
8.367000 	 3.822641 
8.368000 	 3.835515 
8.369000 	 3.844528 
8.370000 	 3.857402 
8.371000 	 3.868989 
8.372000 	 3.883151 
8.373000 	 3.893450 
8.374000 	 3.906325 
8.375000 	 3.917912 
8.376000 	 3.930786 
8.377000 	 3.942373 
8.378000 	 3.955248 
8.379000 	 3.966835 
8.380000 	 3.979709 
8.381000 	 3.991296 
8.382000 	 4.002883 
8.383000 	 4.017045 
8.384000 	 4.028632 
8.385000 	 4.040219 
8.386000 	 4.051806 
8.387000 	 4.063393 
8.388000 	 4.076267 
8.389000 	 4.089142 
8.390000 	 4.102016 
8.391000 	 4.113603 
8.392000 	 4.125190 
8.393000 	 4.139352 
8.394000 	 4.150939 
8.395000 	 4.162526 
8.396000 	 4.175400 
8.397000 	 4.186987 
8.398000 	 4.199862 
8.399000 	 4.211449 
8.400000 	 4.223036 
8.401000 	 4.235910 
8.402000 	 4.248784 
8.403000 	 4.261659 
8.404000 	 4.273246 
8.405000 	 4.284833 
8.406000 	 4.298995 
8.407000 	 4.311869 
8.408000 	 4.323456 
8.409000 	 4.336331 
8.410000 	 4.347917 
8.411000 	 4.360792 
8.412000 	 4.373666 
8.413000 	 4.385253 
8.414000 	 4.398128 
8.415000 	 4.411002 
8.416000 	 4.422589 
8.417000 	 4.435464 
8.418000 	 4.448338 
8.419000 	 4.461212 
8.420000 	 4.472799 
8.421000 	 4.484386 
8.422000 	 4.497261 
8.423000 	 4.510135 
8.424000 	 4.523010 
8.425000 	 4.534597 
8.426000 	 4.546184 
8.427000 	 4.560345 
8.428000 	 4.573220 
8.429000 	 4.584807 
8.430000 	 4.596394 
8.431000 	 4.609268 
8.432000 	 4.622143 
8.433000 	 4.635017 
8.434000 	 4.646604 
8.435000 	 4.659479 
8.436000 	 4.672353 
8.437000 	 4.685227 
8.438000 	 4.696814 
8.439000 	 4.709689 
8.440000 	 4.722563 
8.441000 	 4.735438 
8.442000 	 4.747025 
8.443000 	 4.759899 
8.444000 	 4.772773 
8.445000 	 4.785648 
8.446000 	 4.797235 
8.447000 	 4.810109 
8.448000 	 4.822984 
8.449000 	 4.834571 
8.450000 	 4.847445 
8.451000 	 4.860320 
8.452000 	 4.873194 
8.453000 	 4.886068 
8.454000 	 4.897655 
8.455000 	 4.910530 
8.456000 	 4.923404 
8.457000 	 4.936279 
8.458000 	 4.947866 
8.459000 	 4.960740 
8.460000 	 4.973614 
8.461000 	 4.986489 
8.462000 	 4.998076 
8.463000 	 5.010950 
8.464000 	 5.023825 
8.465000 	 5.035412 
8.466000 	 5.049574 
8.467000 	 5.061161 
8.468000 	 5.074035 
8.469000 	 5.086909 
8.470000 	 5.098496 
8.471000 	 5.111371 
8.472000 	 5.124245 
8.473000 	 5.137120 
8.474000 	 5.149994 
8.475000 	 5.161581 
8.476000 	 5.175743 
8.477000 	 5.187330 
8.478000 	 5.198917 
8.479000 	 5.211791 
8.480000 	 5.223378 
8.481000 	 5.237540 
8.482000 	 5.250415 
8.483000 	 5.262002 
8.484000 	 5.274876 
8.485000 	 5.287750 
8.486000 	 5.299337 
8.487000 	 5.312212 
8.488000 	 5.325086 
8.489000 	 5.337961 
8.490000 	 5.350835 
8.491000 	 5.362422 
8.492000 	 5.375296 
8.493000 	 5.386883 
8.494000 	 5.399758 
8.495000 	 5.412632 
8.496000 	 5.426794 
8.497000 	 5.438381 
8.498000 	 5.449968 
8.499000 	 5.461555 
8.500000 	 5.475717 
8.501000 	 5.487304 
8.502000 	 5.500178 
8.503000 	 5.511765 
8.504000 	 5.524640 
8.505000 	 5.537514 
8.506000 	 5.549101 
8.507000 	 5.561976 
8.508000 	 5.574850 
8.509000 	 5.587724 
8.510000 	 5.599311 
8.511000 	 5.612186 
8.512000 	 5.623773 
8.513000 	 5.636647 
8.514000 	 5.649522 
8.515000 	 5.662396 
8.516000 	 5.673983 
8.517000 	 5.685570 
8.518000 	 5.698444 
8.519000 	 5.710031 
8.520000 	 5.722906 
8.521000 	 5.735780 
8.522000 	 5.747367 
8.523000 	 5.760242 
8.524000 	 5.773116 
8.525000 	 5.784703 
8.526000 	 5.797578 
8.527000 	 5.809164 
8.528000 	 5.822039 
8.529000 	 5.833626 
8.530000 	 5.845213 
8.531000 	 5.858087 
8.532000 	 5.870962 
8.533000 	 5.882549 
8.534000 	 5.894136 
8.535000 	 5.907010 
8.536000 	 5.919885 
8.537000 	 5.932759 
8.538000 	 5.943058 
8.539000 	 5.957220 
8.540000 	 5.968807 
8.541000 	 5.980394 
8.542000 	 5.993269 
8.543000 	 6.006143 
8.544000 	 6.017730 
8.545000 	 6.029317 
8.546000 	 6.040904 
8.547000 	 6.053779 
8.548000 	 6.065366 
8.549000 	 6.078240 
8.550000 	 6.089827 
8.551000 	 6.101414 
8.552000 	 6.114288 
8.553000 	 6.127163 
8.554000 	 6.138750 
8.555000 	 6.150337 
8.556000 	 6.161924 
8.557000 	 6.174798 
8.558000 	 6.186385 
8.559000 	 6.197972 
8.560000 	 6.209559 
8.561000 	 6.222433 
8.562000 	 6.234020 
8.563000 	 6.245607 
8.564000 	 6.257194 
8.565000 	 6.267494 
8.566000 	 6.281656 
8.567000 	 6.294530 
8.568000 	 6.304830 
8.569000 	 6.316417 
8.570000 	 6.330579 
8.571000 	 6.340878 
8.572000 	 6.352465 
8.573000 	 6.364052 
8.574000 	 6.376927 
8.575000 	 6.388514 
8.576000 	 6.400100 
8.577000 	 6.411687 
8.578000 	 6.424562 
8.579000 	 6.436149 
8.580000 	 6.447736 
8.581000 	 6.458035 
8.582000 	 6.469622 
8.583000 	 6.482497 
8.584000 	 6.492796 
8.585000 	 6.505671 
8.586000 	 6.515970 
8.587000 	 6.528845 
8.588000 	 6.540432 
8.589000 	 6.552019 
8.590000 	 6.562318 
8.591000 	 6.575193 
8.592000 	 6.586780 
8.593000 	 6.598367 
8.594000 	 6.609954 
8.595000 	 6.620253 
8.596000 	 6.631840 
8.597000 	 6.643427 
8.598000 	 6.655014 
8.599000 	 6.667888 
8.600000 	 6.678188 
8.601000 	 6.689775 
8.602000 	 6.700075 
8.603000 	 6.711662 
8.604000 	 6.723249 
8.605000 	 6.734835 
8.606000 	 6.745135 
8.607000 	 6.756722 
8.608000 	 6.768309 
8.609000 	 6.779896 
8.610000 	 6.791483 
8.611000 	 6.801782 
8.612000 	 6.810795 
8.613000 	 6.824956 
8.614000 	 6.836543 
8.615000 	 6.846843 
8.616000 	 6.855855 
8.617000 	 6.870017 
8.618000 	 6.880316 
8.619000 	 6.890616 
8.620000 	 6.900916 
8.621000 	 6.913790 
8.622000 	 6.925377 
8.623000 	 6.935676 
8.624000 	 6.944689 
8.625000 	 6.957563 
8.626000 	 6.969150 
8.627000 	 6.979450 
8.628000 	 6.989749 
8.629000 	 7.000049 
8.630000 	 7.012923 
8.631000 	 7.021935 
8.632000 	 7.032235 
8.633000 	 7.043822 
8.634000 	 7.055409 
8.635000 	 7.065708 
8.636000 	 7.076008 
8.637000 	 7.086307 
8.638000 	 7.099182 
8.639000 	 7.108194 
8.640000 	 7.119781 
8.641000 	 7.128793 
8.642000 	 7.140380 
8.643000 	 7.150679 
8.644000 	 7.160979 
8.645000 	 7.169991 
8.646000 	 7.182865 
8.647000 	 7.193165 
8.648000 	 7.203464 
8.649000 	 7.213764 
8.650000 	 7.224064 
8.651000 	 7.234363 
8.652000 	 7.244663 
8.653000 	 7.256250 
8.654000 	 7.266549 
8.655000 	 7.276849 
8.656000 	 7.287148 
8.657000 	 7.296160 
8.658000 	 7.307747 
8.659000 	 7.314185 
8.660000 	 7.327059 
8.661000 	 7.337358 
8.662000 	 7.347658 
8.663000 	 7.355383 
8.664000 	 7.368257 
8.665000 	 7.378557 
8.666000 	 7.387569 
8.667000 	 7.396581 
8.668000 	 7.408168 
8.669000 	 7.418467 
8.670000 	 7.427479 
8.671000 	 7.437779 
8.672000 	 7.448079 
8.673000 	 7.458378 
8.674000 	 7.467390 
8.675000 	 7.476402 
8.676000 	 7.485414 
8.677000 	 7.497001 
8.678000 	 7.507301 
8.679000 	 7.516313 
8.680000 	 7.524038 
8.681000 	 7.535625 
8.682000 	 7.545924 
8.683000 	 7.553649 
8.684000 	 7.562661 
8.685000 	 7.575535 
8.686000 	 7.583260 
8.687000 	 7.593559 
8.688000 	 7.601284 
8.689000 	 7.612871 
8.690000 	 7.623171 
8.691000 	 7.630895 
8.692000 	 7.639907 
8.693000 	 7.650207 
8.694000 	 7.659219 
8.695000 	 7.669519 
8.696000 	 7.678531 
8.697000 	 7.687543 
8.698000 	 7.697842 
8.699000 	 7.705567 
8.700000 	 7.712004 
8.701000 	 7.724879 
8.702000 	 7.733891 
8.703000 	 7.741615 
8.704000 	 7.751915 
8.705000 	 7.760927 
8.706000 	 7.768652 
8.707000 	 7.778951 
8.708000 	 7.787963 
8.709000 	 7.798263 
8.710000 	 7.804700 
8.711000 	 7.815000 
8.712000 	 7.822724 
8.713000 	 7.833024 
8.714000 	 7.840748 
8.715000 	 7.849761 
8.716000 	 7.858773 
8.717000 	 7.867785 
8.718000 	 7.875509 
8.719000 	 7.885809 
8.720000 	 7.893534 
8.721000 	 7.902546 
8.722000 	 7.910270 
8.723000 	 7.915420 
8.724000 	 7.928294 
8.725000 	 7.936019 
8.726000 	 7.942456 
8.727000 	 7.950181 
8.728000 	 7.961768 
8.729000 	 7.969493 
8.730000 	 7.977217 
8.731000 	 7.984942 
8.732000 	 7.995241 
8.733000 	 8.004254 
8.734000 	 8.010691 
8.735000 	 8.018415 
8.736000 	 8.028715 
8.737000 	 8.036440 
8.738000 	 8.044164 
8.739000 	 8.050602 
8.740000 	 8.059614 
8.741000 	 8.068626 
8.742000 	 8.075063 
8.743000 	 8.082788 
8.744000 	 8.091800 
8.745000 	 8.100812 
8.746000 	 8.108536 
8.747000 	 8.114974 
8.748000 	 8.122698 
8.749000 	 8.132998 
8.750000 	 8.139435 
8.751000 	 8.147160 
8.752000 	 8.153597 
8.753000 	 8.160034 
8.754000 	 8.170334 
8.755000 	 8.176771 
8.756000 	 8.184496 
8.757000 	 8.192220 
8.758000 	 8.201232 
8.759000 	 8.207669 
8.760000 	 8.215394 
8.761000 	 8.220544 
8.762000 	 8.229556 
8.763000 	 8.237281 
8.764000 	 8.243718 
8.765000 	 8.251443 
8.766000 	 8.259167 
8.767000 	 8.266892 
8.768000 	 8.273329 
8.769000 	 8.279766 
8.770000 	 8.283629 
8.771000 	 8.295216 
8.772000 	 8.301653 
8.773000 	 8.306803 
8.774000 	 8.313240 
8.775000 	 8.322252 
8.776000 	 8.328689 
8.777000 	 8.336414 
8.778000 	 8.341563 
8.779000 	 8.351863 
8.780000 	 8.357013 
8.781000 	 8.363450 
8.782000 	 8.368600 
8.783000 	 8.378899 
8.784000 	 8.384049 
8.785000 	 8.389199 
8.786000 	 8.395636 
8.787000 	 8.402073 
8.788000 	 8.409798 
8.789000 	 8.416235 
8.790000 	 8.421385 
8.791000 	 8.429110 
8.792000 	 8.436834 
8.793000 	 8.441984 
8.794000 	 8.448421 
8.795000 	 8.453571 
8.796000 	 8.461296 
8.797000 	 8.467733 
8.798000 	 8.471595 
8.799000 	 8.478032 
8.800000 	 8.485757 
8.801000 	 8.492194 
8.802000 	 8.497344 
8.803000 	 8.501206 
8.804000 	 8.508931 
8.805000 	 8.515368 
8.806000 	 8.520518 
8.807000 	 8.525668 
8.808000 	 8.532105 
8.809000 	 8.538542 
8.810000 	 8.544979 
8.811000 	 8.550129 
8.812000 	 8.553991 
8.813000 	 8.561716 
8.814000 	 8.566866 
8.815000 	 8.573303 
8.816000 	 8.577165 
8.817000 	 8.578453 
8.818000 	 8.590040 
8.819000 	 8.596477 
8.820000 	 8.599052 
8.821000 	 8.601627 
8.822000 	 8.610639 
8.823000 	 8.615789 
8.824000 	 8.620938 
8.825000 	 8.624801 
8.826000 	 8.632525 
8.827000 	 8.636388 
8.828000 	 8.641538 
8.829000 	 8.645400 
8.830000 	 8.651837 
8.831000 	 8.658274 
8.832000 	 8.662137 
8.833000 	 8.664711 
8.834000 	 8.669861 
8.835000 	 8.677586 
8.836000 	 8.682736 
8.837000 	 8.684023 
8.838000 	 8.689173 
8.839000 	 8.695610 
8.840000 	 8.700760 
8.841000 	 8.704622 
8.842000 	 8.708485 
8.843000 	 8.714922 
8.844000 	 8.720071 
8.845000 	 8.722646 
8.846000 	 8.726509 
8.847000 	 8.732946 
8.848000 	 8.735521 
8.849000 	 8.740671 
8.850000 	 8.744533 
8.851000 	 8.750970 
8.852000 	 8.754832 
8.853000 	 8.757407 
8.854000 	 8.761270 
8.855000 	 8.765132 
8.856000 	 8.771569 
8.857000 	 8.775432 
8.858000 	 8.778006 
8.859000 	 8.783156 
8.860000 	 8.787018 
8.861000 	 8.792168 
8.862000 	 8.793456 
8.863000 	 8.797318 
8.864000 	 8.798605 
8.865000 	 8.806330 
8.866000 	 8.808905 
8.867000 	 8.812767 
8.868000 	 8.815342 
8.869000 	 8.821779 
8.870000 	 8.824354 
8.871000 	 8.826929 
8.872000 	 8.829504 
8.873000 	 8.834654 
8.874000 	 8.838516 
8.875000 	 8.841091 
8.876000 	 8.841091 
8.877000 	 8.848816 
8.878000 	 8.850103 
8.879000 	 8.853965 
8.880000 	 8.855253 
8.881000 	 8.856540 
8.882000 	 8.864265 
8.883000 	 8.868127 
8.884000 	 8.868127 
8.885000 	 8.869415 
8.886000 	 8.874565 
8.887000 	 8.879714 
8.888000 	 8.881002 
8.889000 	 8.882289 
8.890000 	 8.887439 
8.891000 	 8.890014 
8.892000 	 8.891301 
8.893000 	 8.893876 
8.894000 	 8.899026 
8.895000 	 8.900313 
8.896000 	 8.901601 
8.897000 	 8.904176 
8.898000 	 8.908038 
8.899000 	 8.910613 
8.900000 	 8.913188 
8.901000 	 8.914475 
8.902000 	 8.919625 
8.903000 	 8.922200 
