times (s) 	 Voltage (V) 
1.074000 	 4.434919 
1.075000 	 4.431335 
1.076000 	 4.429054 
1.077000 	 4.426122 
1.078000 	 4.422212 
1.079000 	 4.419931 
1.080000 	 4.416999 
1.081000 	 4.414066 
1.082000 	 4.410808 
1.083000 	 4.406572 
1.084000 	 4.402988 
1.085000 	 4.400382 
1.086000 	 4.396472 
1.087000 	 4.392888 
1.088000 	 4.388000 
1.089000 	 4.384416 
1.090000 	 4.381158 
1.091000 	 4.376922 
1.092000 	 4.372035 
1.093000 	 4.367474 
1.094000 	 4.363564 
1.095000 	 4.359654 
1.096000 	 4.355418 
1.097000 	 4.350531 
1.098000 	 4.346621 
1.099000 	 4.341408 
1.100000 	 4.337172 
1.101000 	 4.331307 
1.102000 	 4.327723 
1.103000 	 4.322836 
1.104000 	 4.317623 
1.105000 	 4.312410 
1.106000 	 4.307197 
1.107000 	 4.302961 
1.108000 	 4.296119 
1.109000 	 4.291231 
1.110000 	 4.285366 
1.111000 	 4.280805 
1.112000 	 4.275592 
1.113000 	 4.269075 
1.114000 	 4.263862 
1.115000 	 4.258649 
1.116000 	 4.252458 
1.117000 	 4.246919 
1.118000 	 4.240729 
1.119000 	 4.234864 
1.120000 	 4.227696 
1.121000 	 4.222157 
1.122000 	 4.215640 
1.123000 	 4.208798 
1.124000 	 4.203911 
1.125000 	 4.196743 
1.126000 	 4.190226 
1.127000 	 4.183058 
1.128000 	 4.177193 
1.129000 	 4.170025 
1.130000 	 4.162206 
1.131000 	 4.156015 
1.132000 	 4.149499 
1.133000 	 4.142005 
1.134000 	 4.136466 
1.135000 	 4.127994 
1.136000 	 4.121152 
1.137000 	 4.114636 
1.138000 	 4.106816 
1.139000 	 4.099322 
1.140000 	 4.091828 
1.141000 	 4.084986 
1.142000 	 4.076840 
1.143000 	 4.069021 
1.144000 	 4.061852 
1.145000 	 4.054684 
1.146000 	 4.045887 
1.147000 	 4.037742 
1.148000 	 4.029596 
1.149000 	 4.022102 
1.150000 	 4.013957 
1.151000 	 4.005811 
1.152000 	 3.996362 
1.153000 	 3.989194 
1.154000 	 3.980723 
1.155000 	 3.972577 
1.156000 	 3.964106 
1.157000 	 3.954983 
1.158000 	 3.947489 
1.159000 	 3.938692 
1.160000 	 3.930220 
1.161000 	 3.920771 
1.162000 	 3.912300 
1.163000 	 3.903829 
1.164000 	 3.895031 
1.165000 	 3.885583 
1.166000 	 3.877763 
1.167000 	 3.867988 
1.168000 	 3.858865 
1.169000 	 3.850068 
1.170000 	 3.839316 
1.171000 	 3.831822 
1.172000 	 3.821722 
1.173000 	 3.811295 
1.174000 	 3.802498 
1.175000 	 3.794352 
1.176000 	 3.783274 
1.177000 	 3.774151 
1.178000 	 3.764377 
1.179000 	 3.754602 
1.180000 	 3.744827 
1.181000 	 3.735704 
1.182000 	 3.725278 
1.183000 	 3.715829 
1.184000 	 3.706706 
1.185000 	 3.696280 
1.186000 	 3.685202 
1.187000 	 3.675102 
1.188000 	 3.665979 
1.189000 	 3.654575 
1.190000 	 3.645778 
1.191000 	 3.635025 
1.192000 	 3.625251 
1.193000 	 3.615476 
1.194000 	 3.604398 
1.195000 	 3.594298 
1.196000 	 3.583546 
1.197000 	 3.572793 
1.198000 	 3.562367 
1.199000 	 3.550963 
1.200000 	 3.541514 
1.201000 	 3.529785 
1.202000 	 3.519359 
1.203000 	 3.508606 
1.204000 	 3.497854 
1.205000 	 3.487428 
1.206000 	 3.476676 
1.207000 	 3.464946 
1.208000 	 3.453868 
1.209000 	 3.443442 
1.210000 	 3.432364 
1.211000 	 3.421286 
1.212000 	 3.410534 
1.213000 	 3.399456 
1.214000 	 3.387726 
1.215000 	 3.376323 
1.216000 	 3.364919 
1.217000 	 3.354167 
1.218000 	 3.343089 
1.219000 	 3.331033 
1.220000 	 3.319304 
1.221000 	 3.308226 
1.222000 	 3.297148 
1.223000 	 3.286070 
1.224000 	 3.273363 
1.225000 	 3.261959 
1.226000 	 3.251533 
1.227000 	 3.239151 
1.228000 	 3.227422 
1.229000 	 3.215366 
1.230000 	 3.203963 
1.231000 	 3.192559 
1.232000 	 3.179852 
1.233000 	 3.168774 
1.234000 	 3.156067 
1.235000 	 3.144989 
1.236000 	 3.133259 
1.237000 	 3.120878 
1.238000 	 3.109474 
1.239000 	 3.097745 
1.240000 	 3.085038 
1.241000 	 3.073308 
1.242000 	 3.060601 
1.243000 	 3.048871 
1.244000 	 3.037793 
1.245000 	 3.024761 
1.246000 	 3.013031 
1.247000 	 3.000975 
1.248000 	 2.988920 
1.249000 	 2.976539 
1.250000 	 2.964809 
1.251000 	 2.952428 
1.252000 	 2.940047 
1.253000 	 2.927991 
1.254000 	 2.915610 
1.255000 	 2.902903 
1.256000 	 2.891499 
1.257000 	 2.878792 
1.258000 	 2.866411 
1.259000 	 2.853704 
1.260000 	 2.841323 
1.261000 	 2.829593 
1.262000 	 2.816560 
1.263000 	 2.803527 
1.264000 	 2.792449 
1.265000 	 2.780394 
1.266000 	 2.767035 
1.267000 	 2.754654 
1.268000 	 2.742599 
1.269000 	 2.730217 
1.270000 	 2.717510 
1.271000 	 2.704152 
1.272000 	 2.692422 
1.273000 	 2.679715 
1.274000 	 2.667008 
1.275000 	 2.654952 
1.276000 	 2.642245 
1.277000 	 2.629864 
1.278000 	 2.617483 
1.279000 	 2.604776 
1.280000 	 2.592069 
1.281000 	 2.579036 
1.282000 	 2.567306 
1.283000 	 2.554273 
1.284000 	 2.541566 
1.285000 	 2.529185 
1.286000 	 2.516804 
1.287000 	 2.504097 
1.288000 	 2.491715 
1.289000 	 2.479334 
1.290000 	 2.465324 
1.291000 	 2.453268 
1.292000 	 2.440561 
1.293000 	 2.429158 
1.294000 	 2.415799 
1.295000 	 2.402766 
1.296000 	 2.391036 
1.297000 	 2.378004 
1.298000 	 2.365296 
1.299000 	 2.353241 
1.300000 	 2.340860 
1.301000 	 2.327827 
1.302000 	 2.315772 
1.303000 	 2.303390 
1.304000 	 2.290683 
1.305000 	 2.277324 
1.306000 	 2.266247 
1.307000 	 2.252562 
1.308000 	 2.240507 
1.309000 	 2.227800 
1.310000 	 2.216396 
1.311000 	 2.203363 
1.312000 	 2.191633 
1.313000 	 2.178926 
1.314000 	 2.166219 
1.315000 	 2.153838 
1.316000 	 2.140805 
1.317000 	 2.127772 
1.318000 	 2.116694 
1.319000 	 2.104965 
1.320000 	 2.090954 
1.321000 	 2.079876 
1.322000 	 2.067169 
1.323000 	 2.055440 
1.324000 	 2.043384 
1.325000 	 2.030677 
1.326000 	 2.018296 
1.327000 	 2.005589 
1.328000 	 1.994185 
1.329000 	 1.981804 
1.330000 	 1.969748 
1.331000 	 1.957367 
1.332000 	 1.944986 
1.333000 	 1.932930 
1.334000 	 1.920875 
1.335000 	 1.907516 
1.336000 	 1.896764 
1.337000 	 1.884057 
1.338000 	 1.872328 
1.339000 	 1.859946 
1.340000 	 1.849194 
1.341000 	 1.837139 
1.342000 	 1.825083 
1.343000 	 1.812702 
1.344000 	 1.801950 
1.345000 	 1.789895 
1.346000 	 1.777513 
1.347000 	 1.766435 
1.348000 	 1.754380 
1.349000 	 1.741999 
1.350000 	 1.730595 
1.351000 	 1.718214 
1.352000 	 1.708765 
1.353000 	 1.696384 
1.354000 	 1.684654 
1.355000 	 1.673576 
1.356000 	 1.661846 
1.357000 	 1.650117 
1.358000 	 1.639365 
1.359000 	 1.626658 
1.360000 	 1.616557 
1.361000 	 1.605153 
1.362000 	 1.594727 
1.363000 	 1.581043 
1.364000 	 1.570942 
1.365000 	 1.559864 
1.366000 	 1.549438 
1.367000 	 1.537382 
1.368000 	 1.526956 
1.369000 	 1.515552 
1.370000 	 1.504474 
1.371000 	 1.493722 
1.372000 	 1.483296 
1.373000 	 1.472218 
1.374000 	 1.461466 
1.375000 	 1.449736 
1.376000 	 1.439636 
1.377000 	 1.428884 
1.378000 	 1.419109 
1.379000 	 1.407705 
1.380000 	 1.396301 
1.381000 	 1.386853 
1.382000 	 1.376752 
1.383000 	 1.365348 
1.384000 	 1.354596 
1.385000 	 1.344170 
1.386000 	 1.335047 
1.387000 	 1.323969 
1.388000 	 1.313868 
1.389000 	 1.303768 
1.390000 	 1.294645 
1.391000 	 1.283567 
1.392000 	 1.274118 
1.393000 	 1.263366 
1.394000 	 1.253591 
1.395000 	 1.243817 
1.396000 	 1.233390 
1.397000 	 1.223290 
1.398000 	 1.214818 
1.399000 	 1.205695 
1.400000 	 1.196247 
1.401000 	 1.184517 
1.402000 	 1.175394 
1.403000 	 1.166923 
1.404000 	 1.157148 
1.405000 	 1.147699 
1.406000 	 1.137273 
1.407000 	 1.129779 
1.408000 	 1.120330 
1.409000 	 1.111533 
1.410000 	 1.101432 
1.411000 	 1.092635 
1.412000 	 1.083512 
1.413000 	 1.074715 
1.414000 	 1.065266 
1.415000 	 1.057121 
1.416000 	 1.048323 
1.417000 	 1.039852 
1.418000 	 1.030077 
1.419000 	 1.021606 
1.420000 	 1.013135 
1.421000 	 1.004663 
1.422000 	 0.996192 
1.423000 	 0.988046 
1.424000 	 0.980226 
1.425000 	 0.973058 
1.426000 	 0.964261 
1.427000 	 0.955138 
1.428000 	 0.946993 
1.429000 	 0.939825 
1.430000 	 0.932331 
1.431000 	 0.922556 
1.432000 	 0.915714 
1.433000 	 0.907894 
1.434000 	 0.900726 
1.435000 	 0.892255 
1.436000 	 0.884435 
1.437000 	 0.877918 
1.438000 	 0.869773 
1.439000 	 0.862605 
1.440000 	 0.855111 
1.441000 	 0.847617 
1.442000 	 0.841752 
1.443000 	 0.834258 
1.444000 	 0.825787 
1.445000 	 0.818619 
1.446000 	 0.813080 
1.447000 	 0.806237 
1.448000 	 0.798092 
1.449000 	 0.791901 
1.450000 	 0.786362 
1.451000 	 0.779520 
1.452000 	 0.771700 
1.453000 	 0.765510 
1.454000 	 0.759645 
1.455000 	 0.753128 
1.456000 	 0.745635 
1.457000 	 0.740421 
1.458000 	 0.734557 
1.459000 	 0.728040 
1.460000 	 0.722175 
1.461000 	 0.715659 
1.462000 	 0.709468 
1.463000 	 0.704907 
1.464000 	 0.699368 
1.465000 	 0.693503 
1.466000 	 0.687964 
1.467000 	 0.682425 
1.468000 	 0.675583 
1.469000 	 0.670695 
1.470000 	 0.666460 
1.471000 	 0.660595 
1.472000 	 0.655708 
1.473000 	 0.651798 
1.474000 	 0.645607 
1.475000 	 0.640394 
1.476000 	 0.636158 
1.477000 	 0.631597 
1.478000 	 0.626058 
1.479000 	 0.621496 
1.480000 	 0.617261 
1.481000 	 0.613351 
1.482000 	 0.608138 
1.483000 	 0.603902 
1.484000 	 0.599015 
1.485000 	 0.595431 
1.486000 	 0.590869 
1.487000 	 0.586633 
1.488000 	 0.583049 
1.489000 	 0.580443 
1.490000 	 0.577836 
1.491000 	 0.571971 
1.492000 	 0.568387 
1.493000 	 0.565455 
1.494000 	 0.561871 
1.495000 	 0.557309 
1.496000 	 0.553725 
1.497000 	 0.551119 
1.498000 	 0.548512 
1.499000 	 0.543951 
1.500000 	 0.541018 
1.501000 	 0.538737 
1.502000 	 0.537108 
1.503000 	 0.533524 
1.504000 	 0.530266 
1.505000 	 0.527985 
1.506000 	 0.525379 
1.507000 	 0.523098 
1.508000 	 0.519840 
1.509000 	 0.517559 
1.510000 	 0.515930 
1.511000 	 0.513649 
1.512000 	 0.510717 
1.513000 	 0.509413 
1.514000 	 0.508110 
1.515000 	 0.505504 
1.516000 	 0.503874 
1.517000 	 0.500942 
1.518000 	 0.499313 
1.519000 	 0.498661 
1.520000 	 0.497032 
1.521000 	 0.495077 
1.522000 	 0.493774 
1.523000 	 0.492797 
1.524000 	 0.492145 
1.525000 	 0.489864 
1.526000 	 0.489864 
1.527000 	 0.488561 
1.528000 	 0.487583 
1.529000 	 0.486606 
1.530000 	 0.485954 
1.531000 	 0.484977 
1.532000 	 0.484651 
1.533000 	 0.483674 
1.534000 	 0.483674 
1.535000 	 0.483022 
1.536000 	 0.483022 
1.537000 	 0.484977 
1.538000 	 0.483022 
1.539000 	 0.482370 
1.540000 	 0.483348 
1.541000 	 0.483348 
1.542000 	 0.482370 
1.543000 	 0.483348 
1.544000 	 0.484325 
1.545000 	 0.485303 
1.546000 	 0.485303 
1.547000 	 0.484651 
1.548000 	 0.486606 
1.549000 	 0.488561 
1.550000 	 0.487909 
1.551000 	 0.489212 
1.552000 	 0.490190 
1.553000 	 0.492145 
1.554000 	 0.493122 
1.555000 	 0.493448 
1.556000 	 0.495077 
1.557000 	 0.497684 
1.558000 	 0.498336 
1.559000 	 0.499639 
1.560000 	 0.501268 
1.561000 	 0.502571 
1.562000 	 0.505178 
1.563000 	 0.506155 
1.564000 	 0.508762 
1.565000 	 0.510717 
1.566000 	 0.513649 
1.567000 	 0.514301 
1.568000 	 0.516582 
1.569000 	 0.518862 
1.570000 	 0.521795 
1.571000 	 0.524075 
1.572000 	 0.527334 
1.573000 	 0.529940 
1.574000 	 0.532547 
1.575000 	 0.536131 
1.576000 	 0.537760 
1.577000 	 0.541344 
1.578000 	 0.545254 
1.579000 	 0.547535 
1.580000 	 0.549815 
1.581000 	 0.553074 
1.582000 	 0.556658 
1.583000 	 0.560568 
1.584000 	 0.563500 
1.585000 	 0.566758 
1.586000 	 0.570994 
1.587000 	 0.574904 
1.588000 	 0.578814 
1.589000 	 0.583049 
1.590000 	 0.586959 
1.591000 	 0.590869 
1.592000 	 0.594453 
1.593000 	 0.598689 
1.594000 	 0.602924 
1.595000 	 0.606834 
1.596000 	 0.612047 
1.597000 	 0.616935 
1.598000 	 0.620845 
1.599000 	 0.626058 
1.600000 	 0.630945 
1.601000 	 0.636484 
1.602000 	 0.639742 
1.603000 	 0.644955 
1.604000 	 0.649843 
1.605000 	 0.656685 
1.606000 	 0.659617 
1.607000 	 0.665156 
1.608000 	 0.670695 
1.609000 	 0.676234 
1.610000 	 0.681448 
1.611000 	 0.686335 
1.612000 	 0.691548 
1.613000 	 0.698390 
1.614000 	 0.702626 
1.615000 	 0.708817 
1.616000 	 0.714681 
1.617000 	 0.721524 
1.618000 	 0.728692 
1.619000 	 0.732276 
1.620000 	 0.738466 
1.621000 	 0.745635 
1.622000 	 0.753128 
1.623000 	 0.757038 
1.624000 	 0.764532 
1.625000 	 0.771049 
1.626000 	 0.778217 
1.627000 	 0.783104 
1.628000 	 0.790598 
1.629000 	 0.798092 
1.630000 	 0.804934 
1.631000 	 0.810473 
1.632000 	 0.817641 
1.633000 	 0.824809 
1.634000 	 0.832629 
1.635000 	 0.839471 
1.636000 	 0.845988 
1.637000 	 0.853807 
1.638000 	 0.861301 
1.639000 	 0.868144 
1.640000 	 0.875312 
1.641000 	 0.883457 
1.642000 	 0.890951 
1.643000 	 0.897793 
1.644000 	 0.905287 
1.645000 	 0.914085 
1.646000 	 0.921253 
1.647000 	 0.930376 
1.648000 	 0.937218 
1.649000 	 0.945038 
1.650000 	 0.953835 
1.651000 	 0.962306 
1.652000 	 0.970778 
1.653000 	 0.978272 
1.654000 	 0.986743 
1.655000 	 0.994888 
1.656000 	 1.003686 
1.657000 	 1.011505 
1.658000 	 1.020628 
1.659000 	 1.028774 
1.660000 	 1.037897 
1.661000 	 1.047020 
1.662000 	 1.054840 
1.663000 	 1.063963 
1.664000 	 1.072760 
1.665000 	 1.083186 
1.666000 	 1.090029 
1.667000 	 1.100129 
1.668000 	 1.108600 
1.669000 	 1.119027 
1.670000 	 1.127498 
1.671000 	 1.135644 
1.672000 	 1.146722 
1.673000 	 1.156496 
1.674000 	 1.164642 
1.675000 	 1.173765 
1.676000 	 1.183865 
1.677000 	 1.192988 
1.678000 	 1.202437 
1.679000 	 1.212212 
1.680000 	 1.221987 
1.681000 	 1.232087 
1.682000 	 1.243165 
1.683000 	 1.251311 
1.684000 	 1.261737 
1.685000 	 1.271837 
1.686000 	 1.282264 
1.687000 	 1.290735 
1.688000 	 1.302139 
1.689000 	 1.311913 
1.690000 	 1.322340 
1.691000 	 1.331789 
1.692000 	 1.342541 
1.693000 	 1.352967 
1.694000 	 1.363719 
1.695000 	 1.374145 
1.696000 	 1.383594 
1.697000 	 1.394998 
1.698000 	 1.405099 
1.699000 	 1.416177 
1.700000 	 1.426603 
1.701000 	 1.437029 
1.702000 	 1.448433 
1.703000 	 1.459185 
1.704000 	 1.469611 
1.705000 	 1.481015 
1.706000 	 1.491116 
1.707000 	 1.503171 
1.708000 	 1.513597 
1.709000 	 1.524675 
1.710000 	 1.535427 
1.711000 	 1.547483 
1.712000 	 1.558235 
1.713000 	 1.568661 
1.714000 	 1.580391 
1.715000 	 1.590817 
1.716000 	 1.603524 
1.717000 	 1.614276 
1.718000 	 1.625680 
1.719000 	 1.636758 
1.720000 	 1.648162 
1.721000 	 1.659240 
1.722000 	 1.669992 
1.723000 	 1.682373 
1.724000 	 1.694754 
1.725000 	 1.704855 
1.726000 	 1.717562 
1.727000 	 1.727988 
1.728000 	 1.741021 
1.729000 	 1.752751 
1.730000 	 1.763503 
1.731000 	 1.775233 
1.732000 	 1.786962 
1.733000 	 1.799343 
1.734000 	 1.810096 
1.735000 	 1.822151 
1.736000 	 1.834206 
1.737000 	 1.847239 
1.738000 	 1.858969 
1.739000 	 1.871024 
1.740000 	 1.882428 
1.741000 	 1.894158 
1.742000 	 1.906539 
1.743000 	 1.918594 
1.744000 	 1.929998 
1.745000 	 1.942705 
1.746000 	 1.955086 
1.747000 	 1.967142 
1.748000 	 1.979197 
1.749000 	 1.992230 
1.750000 	 2.003960 
1.751000 	 2.015689 
1.752000 	 2.027093 
1.753000 	 2.040126 
1.754000 	 2.052833 
1.755000 	 2.064888 
1.756000 	 2.076292 
1.757000 	 2.089651 
1.758000 	 2.102032 
1.759000 	 2.114088 
1.760000 	 2.126469 
1.761000 	 2.138524 
1.762000 	 2.152209 
1.763000 	 2.163613 
1.764000 	 2.175994 
1.765000 	 2.188049 
1.766000 	 2.200430 
1.767000 	 2.213463 
1.768000 	 2.225845 
1.769000 	 2.236923 
1.770000 	 2.250281 
1.771000 	 2.263314 
1.772000 	 2.276021 
1.773000 	 2.287751 
1.774000 	 2.300784 
1.775000 	 2.312839 
1.776000 	 2.325872 
1.777000 	 2.338579 
1.778000 	 2.349331 
1.779000 	 2.363667 
1.780000 	 2.377026 
1.781000 	 2.388756 
1.782000 	 2.400811 
1.783000 	 2.413192 
1.784000 	 2.426225 
1.785000 	 2.438606 
1.786000 	 2.451965 
1.787000 	 2.463369 
1.788000 	 2.476076 
1.789000 	 2.489435 
1.790000 	 2.501490 
1.791000 	 2.513871 
1.792000 	 2.526578 
1.793000 	 2.539285 
1.794000 	 2.552644 
1.795000 	 2.564048 
1.796000 	 2.577081 
1.797000 	 2.588810 
1.798000 	 2.601518 
1.799000 	 2.614550 
1.800000 	 2.627257 
1.801000 	 2.640290 
1.802000 	 2.652346 
1.803000 	 2.664401 
1.804000 	 2.677108 
1.805000 	 2.689815 
1.806000 	 2.702197 
1.807000 	 2.715229 
1.808000 	 2.726633 
1.809000 	 2.739014 
1.810000 	 2.751722 
1.811000 	 2.764754 
1.812000 	 2.776810 
1.813000 	 2.789843 
1.814000 	 2.801898 
1.815000 	 2.814605 
1.816000 	 2.826661 
1.817000 	 2.838716 
1.818000 	 2.851749 
1.819000 	 2.863153 
1.820000 	 2.876186 
1.821000 	 2.888893 
1.822000 	 2.900622 
1.823000 	 2.912678 
1.824000 	 2.925059 
1.825000 	 2.937114 
1.826000 	 2.950147 
1.827000 	 2.962854 
1.828000 	 2.973932 
1.829000 	 2.985988 
1.830000 	 2.998369 
1.831000 	 3.011076 
1.832000 	 3.022806 
1.833000 	 3.035187 
1.834000 	 3.045939 
1.835000 	 3.058972 
1.836000 	 3.071353 
1.837000 	 3.083734 
1.838000 	 3.094812 
1.839000 	 3.107519 
1.840000 	 3.119249 
1.841000 	 3.130653 
1.842000 	 3.142708 
1.843000 	 3.154112 
1.844000 	 3.166167 
1.845000 	 3.178549 
1.846000 	 3.190278 
1.847000 	 3.200379 
1.848000 	 3.212434 
1.849000 	 3.225141 
1.850000 	 3.236545 
1.851000 	 3.247623 
1.852000 	 3.260004 
1.853000 	 3.271082 
1.854000 	 3.282486 
1.855000 	 3.295193 
1.856000 	 3.305293 
1.857000 	 3.316697 
1.858000 	 3.328427 
1.859000 	 3.339831 
1.860000 	 3.350908 
1.861000 	 3.362638 
1.862000 	 3.374694 
1.863000 	 3.386423 
1.864000 	 3.396849 
1.865000 	 3.407602 
1.866000 	 3.418679 
1.867000 	 3.430735 
1.868000 	 3.441813 
1.869000 	 3.451913 
1.870000 	 3.463969 
1.871000 	 3.474069 
1.872000 	 3.483844 
1.873000 	 3.495248 
1.874000 	 3.506326 
1.875000 	 3.517404 
1.876000 	 3.528807 
1.877000 	 3.538256 
1.878000 	 3.549334 
1.879000 	 3.560086 
1.880000 	 3.570513 
1.881000 	 3.580939 
1.882000 	 3.591365 
1.883000 	 3.602443 
1.884000 	 3.612544 
1.885000 	 3.622644 
1.886000 	 3.633070 
1.887000 	 3.643171 
1.888000 	 3.652946 
1.889000 	 3.663046 
1.890000 	 3.673147 
1.891000 	 3.683247 
1.892000 	 3.693673 
1.893000 	 3.703122 
1.894000 	 3.713223 
1.895000 	 3.724301 
1.896000 	 3.734401 
1.897000 	 3.743524 
1.898000 	 3.752647 
1.899000 	 3.762422 
1.900000 	 3.772848 
1.901000 	 3.781645 
1.902000 	 3.791746 
1.903000 	 3.801195 
1.904000 	 3.809992 
1.905000 	 3.819767 
1.906000 	 3.828890 
1.907000 	 3.838338 
1.908000 	 3.847136 
1.909000 	 3.857562 
1.910000 	 3.866033 
1.911000 	 3.875808 
1.912000 	 3.883628 
1.913000 	 3.893077 
1.914000 	 3.902200 
1.915000 	 3.910997 
1.916000 	 3.919794 
1.917000 	 3.928591 
1.918000 	 3.936737 
1.919000 	 3.944882 
1.920000 	 3.954331 
1.921000 	 3.961499 
1.922000 	 3.970622 
1.923000 	 3.978442 
1.924000 	 3.987239 
1.925000 	 3.994733 
1.926000 	 4.004182 
1.927000 	 4.011676 
1.928000 	 4.019821 
1.929000 	 4.027315 
1.930000 	 4.036764 
1.931000 	 4.044258 
1.932000 	 4.051752 
1.933000 	 4.059246 
1.934000 	 4.067717 
1.935000 	 4.074885 
1.936000 	 4.083357 
1.937000 	 4.090199 
1.938000 	 4.098670 
1.939000 	 4.105187 
1.940000 	 4.113007 
1.941000 	 4.120175 
1.942000 	 4.127017 
1.943000 	 4.134837 
1.944000 	 4.141027 
1.945000 	 4.148195 
1.946000 	 4.155363 
1.947000 	 4.162531 
1.948000 	 4.168722 
1.949000 	 4.176216 
1.950000 	 4.182732 
1.951000 	 4.188923 
1.952000 	 4.195440 
1.953000 	 4.201630 
1.954000 	 4.208798 
1.955000 	 4.213686 
1.956000 	 4.221179 
1.957000 	 4.227044 
1.958000 	 4.232909 
1.959000 	 4.238774 
1.960000 	 4.244964 
1.961000 	 4.251155 
1.962000 	 4.256694 
1.963000 	 4.262559 
1.964000 	 4.269075 
1.965000 	 4.274288 
1.966000 	 4.279176 
1.967000 	 4.284715 
1.968000 	 4.288950 
1.969000 	 4.296444 
1.970000 	 4.301983 
1.971000 	 4.307522 
1.972000 	 4.310455 
1.973000 	 4.317297 
1.974000 	 4.321207 
1.975000 	 4.326746 
1.976000 	 4.330330 
1.977000 	 4.337172 
1.978000 	 4.340756 
1.979000 	 4.345969 
1.980000 	 4.349553 
1.981000 	 4.354115 
1.982000 	 4.359002 
1.983000 	 4.363564 
1.984000 	 4.366822 
1.985000 	 4.370406 
1.986000 	 4.376597 
1.987000 	 4.379855 
1.988000 	 4.382461 
1.989000 	 4.386045 
1.990000 	 4.391910 
1.991000 	 4.395494 
1.992000 	 4.398753 
1.993000 	 4.401685 
1.994000 	 4.406572 
1.995000 	 4.408527 
1.996000 	 4.412111 
1.997000 	 4.415369 
1.998000 	 4.418628 
1.999000 	 4.422538 
2.000000 	 4.425144 
2.001000 	 4.428402 
2.002000 	 4.431335 
2.003000 	 4.433941 
2.004000 	 4.436548 
2.005000 	 4.438503 
2.006000 	 4.441109 
2.007000 	 4.445345 
2.008000 	 4.446648 
2.009000 	 4.449255 
2.010000 	 4.451536 
2.011000 	 4.453816 
2.012000 	 4.455446 
2.013000 	 4.458378 
2.014000 	 4.460333 
2.015000 	 4.462614 
2.016000 	 4.463591 
2.017000 	 4.464894 
2.018000 	 4.467175 
2.019000 	 4.469782 
2.020000 	 4.470759 
2.021000 	 4.471737 
2.022000 	 4.473366 
2.023000 	 4.474669 
2.024000 	 4.475647 
2.025000 	 4.477276 
2.026000 	 4.478253 
2.027000 	 4.478905 
2.028000 	 4.479882 
2.029000 	 4.479882 
2.030000 	 4.480860 
2.031000 	 4.481511 
2.032000 	 4.480534 
2.033000 	 4.483140 
2.034000 	 4.484118 
2.035000 	 4.483466 
2.036000 	 4.483466 
2.037000 	 4.484770 
2.038000 	 4.484118 
2.039000 	 4.484444 
2.040000 	 4.483792 
2.041000 	 4.484444 
2.042000 	 4.483792 
2.043000 	 4.483140 
2.044000 	 4.482815 
2.045000 	 4.482815 
2.046000 	 4.481837 
2.047000 	 4.482163 
2.048000 	 4.480534 
2.049000 	 4.478905 
2.050000 	 4.478905 
2.051000 	 4.478253 
2.052000 	 4.477276 
2.053000 	 4.474995 
2.054000 	 4.474995 
2.055000 	 4.473366 
2.056000 	 4.471411 
2.057000 	 4.470108 
2.058000 	 4.470108 
2.059000 	 4.467501 
2.060000 	 4.465872 
2.061000 	 4.463591 
2.062000 	 4.462288 
2.063000 	 4.460985 
2.064000 	 4.458052 
2.065000 	 4.456749 
2.066000 	 4.454142 
2.067000 	 4.453165 
2.068000 	 4.450232 
2.069000 	 4.447626 
2.070000 	 4.445019 
2.071000 	 4.443064 
2.072000 	 4.440132 
2.073000 	 4.437525 
2.074000 	 4.434593 
2.075000 	 4.432312 
2.076000 	 4.429380 
2.077000 	 4.426447 
2.078000 	 4.423189 
2.079000 	 4.419279 
2.080000 	 4.416021 
2.081000 	 4.412763 
2.082000 	 4.409505 
2.083000 	 4.406572 
2.084000 	 4.402988 
2.085000 	 4.400382 
2.086000 	 4.396146 
2.087000 	 4.391910 
2.088000 	 4.389955 
2.089000 	 4.384416 
2.090000 	 4.379529 
2.091000 	 4.376597 
2.092000 	 4.373013 
2.093000 	 4.368451 
2.094000 	 4.365193 
2.095000 	 4.359002 
2.096000 	 4.355092 
2.097000 	 4.351183 
2.098000 	 4.346947 
2.099000 	 4.342059 
2.100000 	 4.335869 
2.101000 	 4.332285 
2.102000 	 4.328049 
2.103000 	 4.321859 
2.104000 	 4.316971 
2.105000 	 4.313061 
2.106000 	 4.307848 
2.107000 	 4.302635 
2.108000 	 4.295793 
2.109000 	 4.292209 
2.110000 	 4.286996 
2.111000 	 4.280805 
2.112000 	 4.275266 
2.113000 	 4.269075 
2.114000 	 4.264840 
2.115000 	 4.258323 
2.116000 	 4.251481 
2.117000 	 4.245942 
2.118000 	 4.240403 
2.119000 	 4.234538 
2.120000 	 4.228673 
2.121000 	 4.221179 
2.122000 	 4.215640 
2.123000 	 4.209776 
2.124000 	 4.203585 
2.125000 	 4.196417 
2.126000 	 4.190878 
2.127000 	 4.183384 
2.128000 	 4.176542 
2.129000 	 4.170677 
2.130000 	 4.163183 
2.131000 	 4.156667 
2.132000 	 4.149499 
2.133000 	 4.141353 
2.134000 	 4.135162 
2.135000 	 4.128646 
2.136000 	 4.120826 
2.137000 	 4.113658 
2.138000 	 4.106490 
2.139000 	 4.099974 
2.140000 	 4.091502 
2.141000 	 4.084660 
2.142000 	 4.076189 
2.143000 	 4.068369 
2.144000 	 4.061527 
2.145000 	 4.053707 
2.146000 	 4.045561 
2.147000 	 4.037416 
2.148000 	 4.031225 
