times (s) 	 Voltage (V) 
5.011000 	 0.857717 
5.012000 	 0.854785 
5.013000 	 0.850875 
5.014000 	 0.849246 
5.015000 	 0.844033 
5.016000 	 0.840449 
5.017000 	 0.836865 
5.018000 	 0.834584 
5.019000 	 0.829045 
5.020000 	 0.826438 
5.021000 	 0.822529 
5.022000 	 0.820574 
5.023000 	 0.815035 
5.024000 	 0.812754 
5.025000 	 0.808518 
5.026000 	 0.806237 
5.027000 	 0.801350 
5.028000 	 0.798418 
5.029000 	 0.795811 
5.030000 	 0.791901 
5.031000 	 0.788969 
5.032000 	 0.785385 
5.033000 	 0.782127 
5.034000 	 0.778868 
5.035000 	 0.775936 
5.036000 	 0.771374 
5.037000 	 0.768116 
5.038000 	 0.765510 
5.039000 	 0.762251 
5.040000 	 0.758667 
5.041000 	 0.756061 
5.042000 	 0.752803 
5.043000 	 0.750196 
5.044000 	 0.746286 
5.045000 	 0.743354 
5.046000 	 0.740421 
5.047000 	 0.737489 
5.048000 	 0.733579 
5.049000 	 0.730973 
5.050000 	 0.727714 
5.051000 	 0.725108 
5.052000 	 0.721198 
5.053000 	 0.718591 
5.054000 	 0.715659 
5.055000 	 0.712726 
5.056000 	 0.710772 
5.057000 	 0.707513 
5.058000 	 0.704255 
5.059000 	 0.702626 
5.060000 	 0.699368 
5.061000 	 0.696110 
5.062000 	 0.692526 
5.063000 	 0.690571 
5.064000 	 0.687964 
5.065000 	 0.686009 
5.066000 	 0.682099 
5.067000 	 0.678841 
5.068000 	 0.676560 
5.069000 	 0.673954 
5.070000 	 0.670695 
5.071000 	 0.668741 
5.072000 	 0.667111 
5.073000 	 0.663527 
5.074000 	 0.660921 
5.075000 	 0.657988 
5.076000 	 0.655056 
5.077000 	 0.653427 
5.078000 	 0.652449 
5.079000 	 0.648214 
5.080000 	 0.646259 
5.081000 	 0.643326 
5.082000 	 0.641371 
5.083000 	 0.637462 
5.084000 	 0.636158 
5.085000 	 0.633552 
5.086000 	 0.631923 
5.087000 	 0.628013 
5.088000 	 0.625732 
5.089000 	 0.623451 
5.090000 	 0.622474 
5.091000 	 0.618890 
5.092000 	 0.616283 
5.093000 	 0.615306 
5.094000 	 0.613351 
5.095000 	 0.612373 
5.096000 	 0.607486 
5.097000 	 0.605205 
5.098000 	 0.605205 
5.099000 	 0.602273 
5.100000 	 0.599340 
5.101000 	 0.596408 
5.102000 	 0.594779 
5.103000 	 0.594127 
5.104000 	 0.590869 
5.105000 	 0.588588 
5.106000 	 0.587285 
5.107000 	 0.585982 
5.108000 	 0.582723 
5.109000 	 0.580769 
5.110000 	 0.579791 
5.111000 	 0.577836 
5.112000 	 0.575230 
5.113000 	 0.573600 
5.114000 	 0.572297 
5.115000 	 0.570668 
5.116000 	 0.567410 
5.117000 	 0.566758 
5.118000 	 0.564152 
5.119000 	 0.562848 
5.120000 	 0.560893 
5.121000 	 0.558613 
5.122000 	 0.557309 
5.123000 	 0.556006 
5.124000 	 0.554377 
5.125000 	 0.554051 
5.126000 	 0.550467 
5.127000 	 0.549164 
5.128000 	 0.547860 
5.129000 	 0.545906 
5.130000 	 0.544602 
5.131000 	 0.543299 
5.132000 	 0.541996 
5.133000 	 0.540367 
5.134000 	 0.538412 
5.135000 	 0.537108 
5.136000 	 0.535805 
5.137000 	 0.535479 
5.138000 	 0.533850 
5.139000 	 0.531569 
5.140000 	 0.530918 
5.141000 	 0.528963 
5.142000 	 0.529289 
5.143000 	 0.525705 
5.144000 	 0.524075 
5.145000 	 0.525053 
5.146000 	 0.523424 
5.147000 	 0.521469 
5.148000 	 0.520166 
5.149000 	 0.519840 
5.150000 	 0.518536 
5.151000 	 0.516582 
5.152000 	 0.515604 
5.153000 	 0.514627 
5.154000 	 0.513649 
5.155000 	 0.511694 
5.156000 	 0.511368 
5.157000 	 0.510065 
5.158000 	 0.510391 
5.159000 	 0.509088 
5.160000 	 0.506481 
5.161000 	 0.505829 
5.162000 	 0.505829 
5.163000 	 0.504852 
5.164000 	 0.502897 
5.165000 	 0.502245 
5.166000 	 0.502897 
5.167000 	 0.501268 
5.168000 	 0.499965 
5.169000 	 0.498336 
5.170000 	 0.498987 
5.171000 	 0.498010 
5.172000 	 0.496381 
5.173000 	 0.495729 
5.174000 	 0.495729 
5.175000 	 0.494426 
5.176000 	 0.493774 
5.177000 	 0.493122 
5.178000 	 0.492797 
5.179000 	 0.493122 
5.180000 	 0.491493 
5.181000 	 0.491819 
5.182000 	 0.490516 
5.183000 	 0.489864 
5.184000 	 0.489864 
5.185000 	 0.489212 
5.186000 	 0.487909 
5.187000 	 0.488561 
5.188000 	 0.487909 
5.189000 	 0.488887 
5.190000 	 0.486932 
5.191000 	 0.486932 
5.192000 	 0.486280 
5.193000 	 0.486932 
5.194000 	 0.485954 
5.195000 	 0.484977 
5.196000 	 0.485303 
5.197000 	 0.486280 
5.198000 	 0.483999 
5.199000 	 0.483999 
5.200000 	 0.483999 
5.201000 	 0.484651 
5.202000 	 0.483674 
5.203000 	 0.483348 
5.204000 	 0.483022 
5.205000 	 0.483674 
5.206000 	 0.484977 
5.207000 	 0.483348 
5.208000 	 0.483348 
5.209000 	 0.484325 
5.210000 	 0.484977 
5.211000 	 0.483348 
5.212000 	 0.483348 
5.213000 	 0.484651 
5.214000 	 0.483674 
5.215000 	 0.482370 
5.216000 	 0.483348 
5.217000 	 0.484651 
5.218000 	 0.484977 
5.219000 	 0.484977 
5.220000 	 0.484325 
5.221000 	 0.484977 
5.222000 	 0.485303 
5.223000 	 0.485954 
5.224000 	 0.484325 
5.225000 	 0.485954 
5.226000 	 0.486932 
5.227000 	 0.487258 
5.228000 	 0.487258 
5.229000 	 0.486606 
5.230000 	 0.488235 
5.231000 	 0.488235 
5.232000 	 0.488235 
5.233000 	 0.489212 
5.234000 	 0.490190 
5.235000 	 0.490516 
5.236000 	 0.491167 
5.237000 	 0.492471 
5.238000 	 0.491493 
5.239000 	 0.492471 
5.240000 	 0.493122 
5.241000 	 0.493448 
5.242000 	 0.494426 
5.243000 	 0.494426 
5.244000 	 0.495729 
5.245000 	 0.495729 
5.246000 	 0.496706 
5.247000 	 0.497032 
5.248000 	 0.498336 
5.249000 	 0.498987 
5.250000 	 0.500616 
5.251000 	 0.500942 
5.252000 	 0.501594 
5.253000 	 0.502571 
5.254000 	 0.503549 
5.255000 	 0.503874 
5.256000 	 0.505504 
5.257000 	 0.506481 
5.258000 	 0.507133 
5.259000 	 0.507133 
5.260000 	 0.509413 
5.261000 	 0.510717 
5.262000 	 0.510391 
5.263000 	 0.512020 
5.264000 	 0.513323 
5.265000 	 0.514627 
5.266000 	 0.514952 
5.267000 	 0.516256 
5.268000 	 0.517233 
5.269000 	 0.519188 
5.270000 	 0.521143 
5.271000 	 0.520817 
5.272000 	 0.522446 
5.273000 	 0.523098 
5.274000 	 0.525705 
5.275000 	 0.525379 
5.276000 	 0.527660 
5.277000 	 0.528637 
5.278000 	 0.530918 
5.279000 	 0.530918 
5.280000 	 0.532873 
5.281000 	 0.534828 
5.282000 	 0.536457 
5.283000 	 0.536783 
5.284000 	 0.538737 
5.285000 	 0.539715 
5.286000 	 0.542647 
5.287000 	 0.543951 
5.288000 	 0.544928 
5.289000 	 0.546231 
5.290000 	 0.547209 
5.291000 	 0.550141 
5.292000 	 0.550467 
5.293000 	 0.552422 
5.294000 	 0.554377 
5.295000 	 0.556332 
5.296000 	 0.557309 
5.297000 	 0.558938 
5.298000 	 0.560893 
5.299000 	 0.562522 
5.300000 	 0.564152 
5.301000 	 0.565781 
5.302000 	 0.568061 
5.303000 	 0.570016 
5.304000 	 0.571320 
5.305000 	 0.573275 
5.306000 	 0.575230 
5.307000 	 0.576859 
5.308000 	 0.578488 
5.309000 	 0.581094 
5.310000 	 0.583375 
5.311000 	 0.585656 
5.312000 	 0.586959 
5.313000 	 0.588914 
5.314000 	 0.591521 
5.315000 	 0.592172 
5.316000 	 0.595431 
5.317000 	 0.599015 
5.318000 	 0.599666 
5.319000 	 0.601621 
5.320000 	 0.603576 
5.321000 	 0.606508 
5.322000 	 0.608138 
5.323000 	 0.609767 
5.324000 	 0.612699 
5.325000 	 0.614980 
5.326000 	 0.615957 
5.327000 	 0.619541 
5.328000 	 0.621496 
5.329000 	 0.624429 
5.330000 	 0.625732 
5.331000 	 0.628339 
5.332000 	 0.629968 
5.333000 	 0.632900 
5.334000 	 0.636158 
5.335000 	 0.636810 
5.336000 	 0.640394 
5.337000 	 0.643001 
5.338000 	 0.646259 
5.339000 	 0.647236 
5.340000 	 0.650494 
5.341000 	 0.653427 
5.342000 	 0.656033 
5.343000 	 0.658314 
5.344000 	 0.660595 
5.345000 	 0.663853 
5.346000 	 0.666134 
5.347000 	 0.666786 
5.348000 	 0.670695 
5.349000 	 0.673302 
5.350000 	 0.677212 
5.351000 	 0.679493 
5.352000 	 0.682425 
5.353000 	 0.684706 
5.354000 	 0.687312 
5.355000 	 0.689919 
5.356000 	 0.692526 
5.357000 	 0.695132 
5.358000 	 0.698390 
5.359000 	 0.701974 
5.360000 	 0.704255 
5.361000 	 0.706862 
5.362000 	 0.710772 
5.363000 	 0.712401 
5.364000 	 0.716311 
5.365000 	 0.719569 
5.366000 	 0.721850 
5.367000 	 0.724456 
5.368000 	 0.727714 
5.369000 	 0.729343 
5.370000 	 0.733253 
5.371000 	 0.736512 
5.372000 	 0.740747 
5.373000 	 0.744657 
5.374000 	 0.745960 
5.375000 	 0.749544 
5.376000 	 0.753454 
5.377000 	 0.754432 
5.378000 	 0.758342 
5.379000 	 0.761926 
5.380000 	 0.765510 
5.381000 	 0.769745 
5.382000 	 0.771700 
5.383000 	 0.774959 
5.384000 	 0.777565 
5.385000 	 0.781801 
5.386000 	 0.784733 
5.387000 	 0.788643 
5.388000 	 0.791901 
5.389000 	 0.795811 
5.390000 	 0.797766 
5.391000 	 0.801676 
5.392000 	 0.805260 
5.393000 	 0.808844 
5.394000 	 0.811776 
5.395000 	 0.815035 
5.396000 	 0.818945 
5.397000 	 0.823180 
5.398000 	 0.826438 
5.399000 	 0.829371 
5.400000 	 0.832303 
5.401000 	 0.836539 
5.402000 	 0.840449 
5.403000 	 0.843055 
5.404000 	 0.847617 
5.405000 	 0.851527 
5.406000 	 0.854785 
5.407000 	 0.858695 
5.408000 	 0.861301 
5.409000 	 0.865211 
5.410000 	 0.869121 
5.411000 	 0.872379 
5.412000 	 0.875963 
5.413000 	 0.879873 
5.414000 	 0.884109 
5.415000 	 0.888019 
5.416000 	 0.891277 
5.417000 	 0.895839 
5.418000 	 0.900074 
5.419000 	 0.903007 
5.420000 	 0.907242 
5.421000 	 0.910501 
5.422000 	 0.915062 
5.423000 	 0.918646 
5.424000 	 0.922882 
5.425000 	 0.926140 
5.426000 	 0.931353 
5.427000 	 0.934937 
5.428000 	 0.938521 
5.429000 	 0.942105 
5.430000 	 0.946341 
5.431000 	 0.950577 
5.432000 	 0.954812 
5.433000 	 0.957745 
5.434000 	 0.962958 
5.435000 	 0.967519 
5.436000 	 0.971429 
5.437000 	 0.974036 
5.438000 	 0.979249 
5.439000 	 0.982833 
5.440000 	 0.988046 
5.441000 	 0.991630 
5.442000 	 0.995214 
5.443000 	 0.999124 
5.444000 	 1.003686 
5.445000 	 1.009876 
5.446000 	 1.013135 
5.447000 	 1.016393 
5.448000 	 1.021606 
5.449000 	 1.026167 
5.450000 	 1.029100 
5.451000 	 1.033987 
5.452000 	 1.038549 
5.453000 	 1.043762 
5.454000 	 1.047020 
5.455000 	 1.050930 
5.456000 	 1.055817 
5.457000 	 1.061356 
5.458000 	 1.064614 
5.459000 	 1.069176 
5.460000 	 1.073412 
5.461000 	 1.078299 
5.462000 	 1.083512 
5.463000 	 1.087096 
5.464000 	 1.091658 
5.465000 	 1.097522 
5.466000 	 1.101432 
5.467000 	 1.104691 
5.468000 	 1.108926 
5.469000 	 1.114791 
5.470000 	 1.119678 
5.471000 	 1.123262 
5.472000 	 1.127824 
5.473000 	 1.132385 
5.474000 	 1.137924 
5.475000 	 1.141183 
5.476000 	 1.146396 
5.477000 	 1.151283 
5.478000 	 1.156170 
5.479000 	 1.160732 
5.480000 	 1.164968 
5.481000 	 1.169855 
5.482000 	 1.174742 
5.483000 	 1.179630 
5.484000 	 1.183540 
5.485000 	 1.190056 
5.486000 	 1.193966 
5.487000 	 1.198527 
5.488000 	 1.203740 
5.489000 	 1.208302 
5.490000 	 1.213841 
5.491000 	 1.218402 
5.492000 	 1.222638 
5.493000 	 1.228503 
5.494000 	 1.232087 
5.495000 	 1.237300 
5.496000 	 1.243491 
5.497000 	 1.247726 
5.498000 	 1.252288 
5.499000 	 1.257501 
5.500000 	 1.263366 
5.501000 	 1.267602 
5.502000 	 1.272815 
5.503000 	 1.278354 
5.504000 	 1.282589 
5.505000 	 1.287477 
5.506000 	 1.292038 
5.507000 	 1.298229 
5.508000 	 1.303442 
5.509000 	 1.308981 
5.510000 	 1.312891 
5.511000 	 1.317452 
5.512000 	 1.322991 
5.513000 	 1.328856 
5.514000 	 1.333418 
5.515000 	 1.338305 
5.516000 	 1.344496 
5.517000 	 1.349383 
5.518000 	 1.354270 
5.519000 	 1.358506 
5.520000 	 1.364045 
5.521000 	 1.369584 
5.522000 	 1.374145 
5.523000 	 1.379684 
5.524000 	 1.385549 
5.525000 	 1.390762 
5.526000 	 1.396301 
5.527000 	 1.400863 
5.528000 	 1.406728 
5.529000 	 1.411289 
5.530000 	 1.417154 
5.531000 	 1.422367 
5.532000 	 1.428232 
5.533000 	 1.432793 
5.534000 	 1.438984 
5.535000 	 1.443220 
5.536000 	 1.449410 
5.537000 	 1.454949 
5.538000 	 1.460814 
5.539000 	 1.465701 
5.540000 	 1.471566 
5.541000 	 1.475802 
5.542000 	 1.481993 
5.543000 	 1.486554 
5.544000 	 1.492745 
5.545000 	 1.498610 
5.546000 	 1.504149 
5.547000 	 1.509687 
5.548000 	 1.514575 
5.549000 	 1.519462 
5.550000 	 1.525979 
5.551000 	 1.532169 
5.552000 	 1.536731 
5.553000 	 1.542270 
5.554000 	 1.547809 
5.555000 	 1.553999 
5.556000 	 1.559538 
5.557000 	 1.564751 
5.558000 	 1.570290 
5.559000 	 1.575178 
5.560000 	 1.582346 
5.561000 	 1.587233 
5.562000 	 1.592772 
5.563000 	 1.597659 
5.564000 	 1.604502 
5.565000 	 1.609063 
5.566000 	 1.615580 
5.567000 	 1.620467 
5.568000 	 1.627309 
5.569000 	 1.631871 
5.570000 	 1.638061 
5.571000 	 1.643926 
5.572000 	 1.648814 
5.573000 	 1.655982 
5.574000 	 1.660543 
5.575000 	 1.666082 
5.576000 	 1.671621 
5.577000 	 1.678463 
5.578000 	 1.684002 
5.579000 	 1.689215 
5.580000 	 1.695406 
5.581000 	 1.701923 
5.582000 	 1.706810 
5.583000 	 1.712349 
5.584000 	 1.717888 
5.585000 	 1.723427 
5.586000 	 1.729617 
5.587000 	 1.734505 
5.588000 	 1.741999 
5.589000 	 1.746886 
5.590000 	 1.753402 
5.591000 	 1.759593 
5.592000 	 1.765132 
5.593000 	 1.771323 
5.594000 	 1.776536 
5.595000 	 1.782726 
5.596000 	 1.788591 
5.597000 	 1.794130 
5.598000 	 1.800647 
5.599000 	 1.806186 
5.600000 	 1.812376 
5.601000 	 1.818241 
5.602000 	 1.824432 
5.603000 	 1.829319 
5.604000 	 1.836487 
5.605000 	 1.841700 
5.606000 	 1.848217 
5.607000 	 1.853430 
5.608000 	 1.858969 
5.609000 	 1.866463 
5.610000 	 1.871350 
5.611000 	 1.877541 
5.612000 	 1.883406 
5.613000 	 1.889596 
5.614000 	 1.895787 
5.615000 	 1.900674 
5.616000 	 1.906539 
5.617000 	 1.913055 
5.618000 	 1.919246 
5.619000 	 1.925437 
5.620000 	 1.931953 
5.621000 	 1.937818 
5.622000 	 1.944660 
5.623000 	 1.950525 
5.624000 	 1.955738 
5.625000 	 1.962254 
5.626000 	 1.967468 
5.627000 	 1.974962 
5.628000 	 1.980826 
5.629000 	 1.987017 
5.630000 	 1.992556 
5.631000 	 1.999398 
5.632000 	 2.004937 
5.633000 	 2.010802 
5.634000 	 2.016993 
5.635000 	 2.023509 
5.636000 	 2.028722 
5.637000 	 2.034913 
5.638000 	 2.041429 
5.639000 	 2.047294 
5.640000 	 2.053810 
5.641000 	 2.060327 
5.642000 	 2.066192 
5.643000 	 2.072708 
5.644000 	 2.078899 
5.645000 	 2.084438 
5.646000 	 2.090628 
5.647000 	 2.097471 
5.648000 	 2.103010 
5.649000 	 2.109526 
5.650000 	 2.115065 
5.651000 	 2.121907 
5.652000 	 2.127772 
5.653000 	 2.134614 
5.654000 	 2.140479 
5.655000 	 2.146018 
5.656000 	 2.152860 
5.657000 	 2.159377 
5.658000 	 2.164264 
5.659000 	 2.170781 
5.660000 	 2.176971 
5.661000 	 2.183488 
5.662000 	 2.189353 
5.663000 	 2.195869 
5.664000 	 2.203037 
5.665000 	 2.208902 
5.666000 	 2.214441 
5.667000 	 2.220957 
5.668000 	 2.226496 
5.669000 	 2.233013 
5.670000 	 2.239529 
5.671000 	 2.245720 
5.672000 	 2.251910 
5.673000 	 2.257775 
5.674000 	 2.264943 
5.675000 	 2.271460 
5.676000 	 2.276673 
5.677000 	 2.283515 
5.678000 	 2.290032 
5.679000 	 2.295571 
5.680000 	 2.302739 
5.681000 	 2.308603 
5.682000 	 2.314794 
5.683000 	 2.321310 
5.684000 	 2.327501 
5.685000 	 2.333040 
5.686000 	 2.339882 
5.687000 	 2.346073 
5.688000 	 2.351612 
5.689000 	 2.358128 
5.690000 	 2.364971 
5.691000 	 2.371161 
5.692000 	 2.377026 
5.693000 	 2.383217 
5.694000 	 2.389081 
5.695000 	 2.395598 
5.696000 	 2.402766 
5.697000 	 2.407979 
5.698000 	 2.414821 
5.699000 	 2.420686 
5.700000 	 2.428180 
5.701000 	 2.433393 
5.702000 	 2.440236 
5.703000 	 2.446426 
5.704000 	 2.452291 
5.705000 	 2.458807 
5.706000 	 2.465324 
5.707000 	 2.471514 
5.708000 	 2.478031 
5.709000 	 2.484222 
5.710000 	 2.490086 
5.711000 	 2.496929 
5.712000 	 2.503771 
5.713000 	 2.509636 
5.714000 	 2.515826 
5.715000 	 2.521365 
5.716000 	 2.527882 
5.717000 	 2.535050 
5.718000 	 2.540263 
5.719000 	 2.546454 
5.720000 	 2.552970 
5.721000 	 2.559486 
5.722000 	 2.565677 
5.723000 	 2.571868 
5.724000 	 2.578710 
5.725000 	 2.583923 
5.726000 	 2.590765 
5.727000 	 2.596304 
5.728000 	 2.603472 
5.729000 	 2.609663 
5.730000 	 2.616180 
5.731000 	 2.622044 
5.732000 	 2.628235 
5.733000 	 2.634751 
5.734000 	 2.641268 
5.735000 	 2.646807 
5.736000 	 2.653975 
5.737000 	 2.660166 
5.738000 	 2.665704 
5.739000 	 2.672873 
5.740000 	 2.679389 
5.741000 	 2.684928 
5.742000 	 2.691770 
5.743000 	 2.697635 
5.744000 	 2.703500 
5.745000 	 2.710994 
5.746000 	 2.715881 
5.747000 	 2.722072 
5.748000 	 2.727937 
5.749000 	 2.734127 
5.750000 	 2.741947 
5.751000 	 2.747160 
5.752000 	 2.753351 
5.753000 	 2.759867 
5.754000 	 2.766058 
5.755000 	 2.772574 
5.756000 	 2.779091 
5.757000 	 2.784630 
5.758000 	 2.791146 
5.759000 	 2.796359 
5.760000 	 2.803527 
5.761000 	 2.809392 
5.762000 	 2.816234 
5.763000 	 2.822751 
5.764000 	 2.828290 
5.765000 	 2.834155 
5.766000 	 2.840345 
5.767000 	 2.846862 
5.768000 	 2.853378 
5.769000 	 2.858591 
5.770000 	 2.865433 
5.771000 	 2.870972 
5.772000 	 2.877163 
5.773000 	 2.883354 
5.774000 	 2.889870 
5.775000 	 2.895735 
5.776000 	 2.901926 
5.777000 	 2.908116 
5.778000 	 2.913981 
5.779000 	 2.920823 
5.780000 	 2.926362 
5.781000 	 2.932553 
5.782000 	 2.939721 
5.783000 	 2.945586 
5.784000 	 2.951125 
5.785000 	 2.956990 
5.786000 	 2.963832 
5.787000 	 2.969371 
5.788000 	 2.975236 
5.789000 	 2.981752 
5.790000 	 2.986965 
5.791000 	 2.994459 
5.792000 	 2.999672 
5.793000 	 3.005863 
5.794000 	 3.011402 
5.795000 	 3.018570 
5.796000 	 3.024435 
5.797000 	 3.030299 
5.798000 	 3.036164 
5.799000 	 3.042681 
5.800000 	 3.048220 
5.801000 	 3.054085 
5.802000 	 3.059949 
5.803000 	 3.066466 
5.804000 	 3.072331 
5.805000 	 3.078521 
5.806000 	 3.085038 
5.807000 	 3.090902 
5.808000 	 3.095790 
5.809000 	 3.102632 
5.810000 	 3.108171 
5.811000 	 3.114036 
5.812000 	 3.119901 
5.813000 	 3.126743 
5.814000 	 3.131956 
5.815000 	 3.138147 
5.816000 	 3.142708 
5.817000 	 3.149550 
5.818000 	 3.155741 
5.819000 	 3.160954 
5.820000 	 3.167796 
5.821000 	 3.173987 
5.822000 	 3.178874 
5.823000 	 3.185391 
5.824000 	 3.190930 
5.825000 	 3.197120 
5.826000 	 3.202985 
5.827000 	 3.208524 
5.828000 	 3.214389 
5.829000 	 3.219602 
5.830000 	 3.226119 
5.831000 	 3.233287 
5.832000 	 3.237522 
5.833000 	 3.243387 
5.834000 	 3.249578 
5.835000 	 3.255443 
5.836000 	 3.260982 
5.837000 	 3.267172 
5.838000 	 3.273689 
5.839000 	 3.278902 
5.840000 	 3.283789 
5.841000 	 3.290306 
5.842000 	 3.296170 
5.843000 	 3.301709 
5.844000 	 3.307574 
5.845000 	 3.313113 
5.846000 	 3.318652 
5.847000 	 3.324517 
5.848000 	 3.329730 
5.849000 	 3.336246 
5.850000 	 3.340808 
5.851000 	 3.347650 
5.852000 	 3.353189 
5.853000 	 3.357751 
5.854000 	 3.364267 
5.855000 	 3.370132 
5.856000 	 3.375345 
5.857000 	 3.381210 
5.858000 	 3.386749 
5.859000 	 3.392288 
5.860000 	 3.398153 
5.861000 	 3.402714 
5.862000 	 3.408579 
5.863000 	 3.414444 
5.864000 	 3.420960 
5.865000 	 3.426499 
5.866000 	 3.431712 
5.867000 	 3.436600 
5.868000 	 3.443116 
5.869000 	 3.447678 
5.870000 	 3.452891 
5.871000 	 3.457452 
5.872000 	 3.464620 
5.873000 	 3.470811 
5.874000 	 3.475373 
5.875000 	 3.481237 
5.876000 	 3.485147 
5.877000 	 3.491664 
5.878000 	 3.498180 
5.879000 	 3.502742 
5.880000 	 3.506977 
5.881000 	 3.513820 
5.882000 	 3.518707 
5.883000 	 3.523594 
5.884000 	 3.528807 
5.885000 	 3.535324 
5.886000 	 3.539234 
5.887000 	 3.544447 
5.888000 	 3.550312 
5.889000 	 3.556828 
5.890000 	 3.561715 
5.891000 	 3.566603 
5.892000 	 3.571164 
5.893000 	 3.576052 
5.894000 	 3.582894 
5.895000 	 3.587781 
5.896000 	 3.592994 
5.897000 	 3.597882 
5.898000 	 3.603095 
5.899000 	 3.608960 
5.900000 	 3.613195 
5.901000 	 3.618408 
5.902000 	 3.624599 
5.903000 	 3.629161 
5.904000 	 3.634374 
5.905000 	 3.639261 
5.906000 	 3.645452 
5.907000 	 3.649687 
5.908000 	 3.654249 
5.909000 	 3.659788 
5.910000 	 3.665327 
5.911000 	 3.670540 
5.912000 	 3.674776 
5.913000 	 3.679663 
5.914000 	 3.684225 
5.915000 	 3.690415 
5.916000 	 3.694977 
5.917000 	 3.700516 
5.918000 	 3.704751 
5.919000 	 3.710616 
5.920000 	 3.714852 
5.921000 	 3.721042 
5.922000 	 3.724952 
5.923000 	 3.729840 
5.924000 	 3.734727 
5.925000 	 3.739614 
5.926000 	 3.744176 
5.927000 	 3.749389 
5.928000 	 3.754928 
5.929000 	 3.758838 
5.930000 	 3.764703 
5.931000 	 3.768287 
5.932000 	 3.774151 
5.933000 	 3.778713 
5.934000 	 3.783926 
5.935000 	 3.787836 
5.936000 	 3.793375 
5.937000 	 3.797285 
5.938000 	 3.802498 
5.939000 	 3.806734 
5.940000 	 3.810644 
5.941000 	 3.816834 
5.942000 	 3.821722 
5.943000 	 3.826283 
5.944000 	 3.828890 
5.945000 	 3.835732 
5.946000 	 3.840293 
5.947000 	 3.843877 
5.948000 	 3.848113 
5.949000 	 3.854304 
5.950000 	 3.857888 
5.951000 	 3.862123 
5.952000 	 3.866359 
5.953000 	 3.871572 
5.954000 	 3.875808 
5.955000 	 3.880695 
5.956000 	 3.884279 
5.957000 	 3.889493 
5.958000 	 3.894706 
5.959000 	 3.898290 
5.960000 	 3.902525 
5.961000 	 3.907087 
5.962000 	 3.911648 
5.963000 	 3.915884 
5.964000 	 3.920120 
5.965000 	 3.924681 
5.966000 	 3.928591 
5.967000 	 3.932827 
5.968000 	 3.937714 
5.969000 	 3.943253 
5.970000 	 3.946511 
5.971000 	 3.951073 
5.972000 	 3.954983 
5.973000 	 3.960196 
5.974000 	 3.964432 
5.975000 	 3.968016 
5.976000 	 3.972251 
5.977000 	 3.976487 
5.978000 	 3.980397 
5.979000 	 3.984958 
5.980000 	 3.988217 
5.981000 	 3.992452 
5.982000 	 3.996688 
5.983000 	 4.002227 
5.984000 	 4.005485 
5.985000 	 4.008743 
5.986000 	 4.012979 
5.987000 	 4.017215 
5.988000 	 4.022102 
5.989000 	 4.026012 
5.990000 	 4.029596 
5.991000 	 4.031877 
5.992000 	 4.037742 
5.993000 	 4.041326 
5.994000 	 4.045561 
5.995000 	 4.048494 
5.996000 	 4.053707 
5.997000 	 4.057291 
5.998000 	 4.060875 
5.999000 	 4.065762 
6.000000 	 4.069021 
6.001000 	 4.071953 
6.002000 	 4.076189 
6.003000 	 4.079773 
6.004000 	 4.082379 
6.005000 	 4.087592 
6.006000 	 4.091176 
6.007000 	 4.094760 
6.008000 	 4.098345 
6.009000 	 4.102580 
6.010000 	 4.107468 
6.011000 	 4.108771 
6.012000 	 4.113007 
6.013000 	 4.117894 
6.014000 	 4.120500 
6.015000 	 4.124410 
6.016000 	 4.127669 
6.017000 	 4.132556 
6.018000 	 4.135814 
6.019000 	 4.139072 
6.020000 	 4.141679 
6.021000 	 4.145589 
6.022000 	 4.149499 
6.023000 	 4.153734 
6.024000 	 4.156015 
6.025000 	 4.160251 
6.026000 	 4.162206 
6.027000 	 4.166441 
6.028000 	 4.170677 
6.029000 	 4.172958 
6.030000 	 4.176868 
6.031000 	 4.179800 
6.032000 	 4.183058 
6.033000 	 4.186642 
6.034000 	 4.190552 
6.035000 	 4.193159 
6.036000 	 4.196091 
6.037000 	 4.199675 
6.038000 	 4.202933 
6.039000 	 4.206843 
6.040000 	 4.209776 
6.041000 	 4.212708 
6.042000 	 4.215966 
6.043000 	 4.219225 
6.044000 	 4.222157 
6.045000 	 4.224438 
6.046000 	 4.227696 
6.047000 	 4.231606 
6.048000 	 4.234212 
6.049000 	 4.236167 
6.050000 	 4.240729 
6.051000 	 4.241706 
6.052000 	 4.245616 
6.053000 	 4.249200 
6.054000 	 4.251155 
6.055000 	 4.254088 
6.056000 	 4.257672 
6.057000 	 4.260930 
6.058000 	 4.264188 
6.059000 	 4.265817 
6.060000 	 4.270053 
6.061000 	 4.272985 
6.062000 	 4.275266 
6.063000 	 4.277547 
6.064000 	 4.280153 
6.065000 	 4.284389 
6.066000 	 4.286670 
6.067000 	 4.288299 
6.068000 	 4.289928 
6.069000 	 4.294164 
6.070000 	 4.297422 
6.071000 	 4.298725 
6.072000 	 4.301332 
6.073000 	 4.305242 
6.074000 	 4.307848 
6.075000 	 4.309477 
6.076000 	 4.311106 
6.077000 	 4.315668 
6.078000 	 4.317623 
6.079000 	 4.318600 
6.080000 	 4.321859 
6.081000 	 4.325443 
6.082000 	 4.328701 
6.083000 	 4.329678 
6.084000 	 4.332285 
6.085000 	 4.334240 
